"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","All",1,0,1,0.499999,0.590909,0.422164,1,1,0.665167,0.178827,,,0.00681149,,,,,0.217366,0.0507009,0.056638,0.323841,10.0683,9.59379,19.6621,0.337905,10.0683,9.59379,0.337905,0.145415,0.36465,0.510066,0.151034,0.395165,0,0.337905,0,0.00681149,0.5,0.26269,0.0960248,0.0906478,0.499999,0,4.5156E-06,0.590909,0.422164,0.409091,0.168745,0.00681149,0.217366,0.0507009,0.0382962,0.0183417
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","DisputeArises",1,0,1,0.499999,0.590909,0.422164,1,1,0.665167,0.178827,,,0.00681149,,,,,0.217366,0.0507009,0.056638,0.323841,10.0683,9.59379,19.6621,0.337905,10.0683,9.59379,0.337905,0.145415,0.36465,0.510066,0.151034,0.395165,0,0.337905,0,0.00681149,0.5,0.26269,0.0960248,0.0906478,0.499999,0,4.5156E-06,0.590909,0.422164,0.409091,0.168745,0.00681149,0.217366,0.0507009,0.0382962,0.0183417
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PFiles",0.5909,0,0.590909,0.58901,1,0.714431,1,1,0.665167,0.178827,,,0.0115271,,,,,0.36785,0.0858016,0.095849,0.323841,10.1156,9.31256,19.4282,0.571839,10.1156,9.31256,0.571839,0.246087,0.381501,0.627588,0.255596,0.433142,0,0.571839,0,0.0115271,0.5,0.444552,0.162504,0.153404,0.610553,0,0.540724,1,0.714431,0,0.285569,0.0115271,0.36785,0.0858016,0.064809,0.0310398
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","DAnswers",0.4222,0,0.422164,0.474869,1,1,1,1,0.665167,0.178827,,,0.0161347,,,,,0.514885,0.120098,0.134161,0.323841,9.882,9.4375,19.3195,0.680497,9.882,9.4375,0.680497,0.32183,0.420865,0.742695,0.335139,0.572336,0,0.680497,0,0.0161347,0.5,0.622246,0.227459,0.214722,0.477507,0,1.09099,1,1,0,0,0.0161347,0.514885,0.120098,0.0907141,0.0434469
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","Litigated",0.4222,0,0.422164,0.474869,1,1,1,1,0.665167,0.178827,,,0.0161347,,,,,0.514885,0.120098,0.134161,0.323841,9.882,9.4375,19.3195,0.680497,9.882,9.4375,0.680497,0.32183,0.420865,0.742695,0.335139,0.572336,0,0.680497,0,0.0161347,0.5,0.622246,0.227459,0.214722,0.477507,0,1.09099,1,1,0,0,0.0161347,0.514885,0.120098,0.0907141,0.0434469
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","Not Litigated",0.5778,0,0.577836,0.518359,0.292029,0,1,1,,,,,0,,,,,0,0,0,,10.2044,9.70797,19.9124,0.0876087,10.2044,9.70797,0.0876087,0.0165275,0.32358,0.340108,0.0165275,0.265725,0,0.0876087,0,0,,0,0,0,0.516432,0,-0.797063,0.292029,0,0.707971,0.292029,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","Settles",0.0068,0,0.00681149,0.73404,1,1,1,1,0.5,0.5,,,1,,,,,0,0,0,,10.2,9.2,19.4,0.6,10.2,9.2,0.6,0.13604,0.66396,0.8,0.108832,0.531168,0,0.6,0,1,0.5,0,0,0,0.82995,0,-0.539624,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","Tried",0.0566,0,0.0566379,0.390497,1,1,1,1,0.888891,0.105353,,,0,,,,,0,0,1,0.323841,9.30106,9.49894,18.8,1.2,9.30106,9.49894,1.2,0.705057,0.433964,1.13902,1.6111,1.2151,0,1.2,0,0,,0,0,0,0.356687,0,2.71648,1,1,0,0,0,0,0,0.676159,0.323841
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PWins",0.0183,0,0.0183417,0.575136,1,1,1,1,0.888891,0.109576,,,0,,,,,0,0,1,1,11.6,7.2,18.8,1.2,11.6,7.2,1.2,2.17717,0,2.17717,4.97497,0,0,1.2,0,0,,0,0,0,0.622833,0,2.13636,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","DWins",0.0383,0,0.0382962,0.302065,1,1,1,1,0.888891,0.10333,,,0,,,,,0,0,1,0,8.2,10.6,18.8,1.2,8.2,10.6,1.2,0,0.641809,0.641809,0,1.79706,0,1.2,0,0,,0,0,0,0.229217,0,2.99432,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","Abandoned",0.3587,0,0.358714,0.483269,1,1,1,1,0.632979,0.184329,,,0,,,,,0.605957,0.141341,0,,9.96769,9.43231,19.4,0.6,9.96769,9.43231,0.6,0.26485,0.41418,0.67903,0.137973,0.471631,0,0.6,0,0,,0.732308,0.267692,0.252702,0.489891,0,0.865303,1,1,0,0,0,0.605957,0.141341,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","Rounds1",0.3315,0,0.331516,0.407772,1,1,1,1,0.684198,0.144923,,,0.0205465,,,,,0.655672,0.152937,0.170845,0.323841,9.79505,9.50244,19.2975,0.702507,9.79505,9.50244,0.702507,0.336605,0.356838,0.693443,0.372601,0.529578,0,0.702507,0,0.0205465,0.5,0.655672,0.152937,0,0.384192,0,1.51346,1,1,0,0,0.0205465,0.655672,0.152937,0.115518,0.0553268
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","Truly Liable",0.5,0,0.499999,0.716724,0.721563,0.403173,1,1,0.682601,0.235108,,,0.0113064,,,,,0.117486,0.0855355,0.040404,0.56548,10.2844,9.35393,19.6383,0.361663,10.2844,9.35393,0.361663,0.0890526,0.729302,0.818355,0.0884046,0.790332,0,0.361663,0,0.0113064,0.5,0.191707,0.159756,0.148441,1,0,-0.584786,0.721563,0.403173,0.278437,0.31839,0.0113064,0.117486,0.0855355,0.0175564,0.0228477
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","Truly Not Liable",0.5,0,0.500001,0.283275,0.460255,0.441154,1,1,0.649234,0.127391,,,0.00231658,,,,,0.317245,0.0158665,0.072872,0.189864,9.85221,9.83364,19.6859,0.314146,9.85221,9.83364,0.314146,0.201777,0,0.201777,0.213662,0,0,0.314146,0,0.00231658,0.5,0.333672,0.0322939,0.0328549,0,0,0.584793,0.460255,0.441154,0.539745,0.0191004,0.00231658,0.317245,0.0158665,0.059036,0.0138357
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","-1.776E-15","34","AllCount",7860,0,7860,0.499999,4644.54,3318.21,7860,7860,0.665167,0.178827,,,53.5383,,,,,1708.49,398.509,445.174,433.948,10.0683,9.59379,19.6621,0.337905,10.0683,9.59379,0.337905,0.145415,0.36465,0.510066,0.151034,0.395165,0,0.337905,0,53.5383,0.5,2064.74,754.755,712.492,3929.99,0,4.5156E-06,4644.54,3318.21,3215.46,1326.34,53.5383,1708.49,398.509,301.008,144.166
