"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","All",1,0,1,0.499999,1,1,1,1,0.418394,0.279381,,,0.741444,,,,,0,0.0993901,0.159166,0.276106,10.3115,9.6016,19.9131,0.0869375,1000.06,999.588,0.0869375,0.106537,0.238891,0.345428,0.0592199,0.196912,0,0.0869375,0,0.741444,0.296192,0,0.0993901,0,0.499999,0,4.5156E-06,1,1,0,0,0.741444,0,0.0993901,0.115219,0.0439467
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","DisputeArises",1,0,1,0.499999,1,1,1,1,0.418394,0.279381,,,0.741444,,,,,0,0.0993901,0.159166,0.276106,10.3115,9.6016,19.9131,0.0869375,1000.06,999.588,0.0869375,0.106537,0.238891,0.345428,0.0592199,0.196912,0,0.0869375,0,0.741444,0.296192,0,0.0993901,0,0.499999,0,4.5156E-06,1,1,0,0,0.741444,0,0.0993901,0.115219,0.0439467
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","PFiles",1,0,1,0.499999,1,1,1,1,0.418394,0.279381,,,0.741444,,,,,0,0.0993901,0.159166,0.276106,10.3115,9.6016,19.9131,0.0869375,1000.06,999.588,0.0869375,0.106537,0.238891,0.345428,0.0592199,0.196912,0,0.0869375,0,0.741444,0.296192,0,0.0993901,0,0.499999,0,4.5156E-06,1,1,0,0,0.741444,0,0.0993901,0.115219,0.0439467
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","DAnswers",1,0,1,0.499999,1,1,1,1,0.418394,0.279381,,,0.741444,,,,,0,0.0993901,0.159166,0.276106,10.3115,9.6016,19.9131,0.0869375,1000.06,999.588,0.0869375,0.106537,0.238891,0.345428,0.0592199,0.196912,0,0.0869375,0,0.741444,0.296192,0,0.0993901,0,0.499999,0,4.5156E-06,1,1,0,0,0.741444,0,0.0993901,0.115219,0.0439467
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","Litigated",1,0,1,0.499999,1,1,1,1,0.418394,0.279381,,,0.741444,,,,,0,0.0993901,0.159166,0.276106,10.3115,9.6016,19.9131,0.0869375,1000.06,999.588,0.0869375,0.106537,0.238891,0.345428,0.0592199,0.196912,0,0.0869375,0,0.741444,0.296192,0,0.0993901,0,0.499999,0,4.5156E-06,1,1,0,0,0.741444,0,0.0993901,0.115219,0.0439467
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","Settles",0.7414,0,0.741444,0.498781,1,1,1,1,0.250448,0.341935,,,1,,,,,0,0,0,,10.2587,9.66631,19.925,0.075,1000.06,999.724,0.075,0.0818043,0.279881,0.361685,0.0214714,0.220136,0,0.075,0,1,0.296192,0,0,0,0.494668,0,-0.518058,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","Tried",0.1592,0,0.159166,0.360655,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.276106,10.1507,9.69927,19.85,0.15,999.984,999.507,0.15,0.159721,0.177645,0.337365,0.158139,0.210953,0,0.15,0,0,,0,0,0,0.317751,0,2.13352,1,1,0,0,0,0,0,0.723894,0.276106
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,0.5","0","0","PWins",0.0439,0,0.0439467,0.566616,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0.15,0.578476,0,0.578476,0.572749,0,0,0.15,0,0,,0,0,0,0.609024,0,1.53619,1,1,0,0,0,0,0,0,1
