"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","All",1,0,1,0.499995,0.383968,0.315508,1,1,0.532863,0.27746,,,0.14168,,,,,0.0268897,0.138271,0.008669,0.6598,10.1388,9.64613,1000.02,9.64613,0.215044,0.0905332,0.370014,0.460547,0.0649784,0.339223,0,0,0.14168,0.3,0.0268897,0.138271,0,0.499994,0,7.5023E-06,0.383968,0.315508,0.616032,0.0684591,0.14168,0.0268897,0.138271,0.00294904,0.0057195
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","DisputeArises",1,0,1,0.499995,0.383968,0.315508,1,1,0.532863,0.27746,,,0.14168,,,,,0.0268897,0.138271,0.008669,0.6598,10.1388,9.64613,1000.02,9.64613,0.215044,0.0905332,0.370014,0.460547,0.0649784,0.339223,0,0,0.14168,0.3,0.0268897,0.138271,0,0.499994,0,7.5023E-06,0.383968,0.315508,0.616032,0.0684591,0.14168,0.0268897,0.138271,0.00294904,0.0057195
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","PFiles",0.384,0,0.383968,0.762132,1,0.821706,1,1,0.532863,0.27746,,,0.368989,,,,,0.0700312,0.36011,0.022576,0.6598,10.3616,9.07839,1000.05,9.07839,0.560058,0.235783,0.491564,0.727347,0.169229,0.411372,0,0,0.368989,0.3,0.0700312,0.36011,0,0.830082,0,0.499612,1,0.821706,0,0.178294,0.368989,0.0700312,0.36011,0.00768044,0.0148958
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","DAnswers",0.3155,0,0.315508,0.743549,1,1,1,1,0.532863,0.27746,,,0.449052,,,,,0.0852266,0.438247,0.027475,0.6598,10.2881,9.0954,1000.03,9.0954,0.616485,0.269989,0.538215,0.808205,0.188994,0.482629,0,0,0.449052,0.3,0.0852266,0.438247,0,0.810168,0,0.701005,1,1,0,0,0.449052,0.0852266,0.438247,0.00934694,0.0181279
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","Litigated",0.3155,0,0.315508,0.743549,1,1,1,1,0.532863,0.27746,,,0.449052,,,,,0.0852266,0.438247,0.027475,0.6598,10.2881,9.0954,1000.03,9.0954,0.616485,0.269989,0.538215,0.808205,0.188994,0.482629,0,0,0.449052,0.3,0.0852266,0.438247,0,0.810168,0,0.701005,1,1,0,0,0.449052,0.0852266,0.438247,0.00934694,0.0181279
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","Not Litigated",0.6845,0,0.684492,0.387732,0.100015,0,1,1,,,,,0,,,,,0,0,0,,10.07,9.89999,1000.01,9.89999,0.0300044,0.007815,0.292483,0.300298,0.007815,0.273121,0,0,0,,0,0,0,0.357023,0,-0.323109,0.100015,0,0.899985,0.100015,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","Settles",0.1417,0,0.14168,0.728613,1,1,1,1,0.3,0.3,,,1,,,,,0,0,0,,10,9.4,1000,9.4,0.6,0.11889,0.801849,0.92074,0.0713343,0.801849,0,0,1,0.3,0,0,0,0.801849,0,0.0743158,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","Tried",0.0087,0,0.00866854,0.611056,1,1,1,1,0.800005,0.1,,,0,,,,,0,0,1,0.6598,10.2516,8.54844,999.47,8.54844,1.2,0.958047,0.364154,1.3222,1.51549,0.801138,0,0,0,,0,0,0,0.659037,0,3.15518,1,1,0,0,0,0,0,0.3402,0.6598
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","PWins",0.0057,0,0.0057195,0.673121,1,1,1,1,0.800005,0.1,,,0,,,,,0,0,1,1,11,7.8,1000.16,7.8,1.2,1.45203,0,1.45203,2.29689,0,0,0,0,,0,0,0,0.747974,0,3.1176,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","DWins",0.0029,0,0.00294904,0.490684,1,1,1,1,0.800005,0.1,,,0,,,,,0,0,1,0,8.8,10,998.13,10,1.2,0,1.07041,1.07041,0,2.3549,0,0,0,,0,0,0,0.48655,0,3.22808,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 P Risk Averse","-5.684E-14","1384","Abandoned",0.1652,0,0.16516,0.763315,1,1,1,1,0.718599,0.267438,,,0,,,,,0.16281,0.83719,0,,10.5372,8.86281,1000.09,8.86281,0.6,0.363493,0.321198,0.684691,0.220304,0.192074,0,0,0,,0.16281,0.83719,0,0.825236,0,1.10979,1,1,0,0,0,0.16281,0.83719,0,0
