"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","All",1,0,1,0.499997,0.61005,0.143867,1,1,0.232392,0.1,,,0.0962372,,,,,0.0268296,0.00452359,0.00957,0.643708,10.1214,9.41479,19.5362,0.463834,10.1214,9.41479,0.463834,0.255263,0.415278,0.670542,0.275427,0.405819,0,0.463834,0,0.0962372,0.1,0.0301828,0.00787679,0.0067064,0.499999,0,-8.5952E-06,0.61005,0.143867,0.38995,0.466183,0.0962372,0.0268296,0.00452359,0.00340964,0.0061601
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","DisputeArises",1,0,1,0.499997,0.61005,0.143867,1,1,0.232392,0.1,,,0.0962372,,,,,0.0268296,0.00452359,0.00957,0.643708,10.1214,9.41479,19.5362,0.463834,10.1214,9.41479,0.463834,0.255263,0.415278,0.670542,0.275427,0.405819,0,0.463834,0,0.0962372,0.1,0.0301828,0.00787679,0.0067064,0.499999,0,-8.5952E-06,0.61005,0.143867,0.38995,0.466183,0.0962372,0.0268296,0.00452359,0.00340964,0.0061601
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PFiles",0.6101,0,0.61005,0.652505,1,0.235827,1,1,0.232392,0.1,,,0.157753,,,,,0.0439793,0.00741511,0.015687,0.643708,10.199,9.04072,19.2397,0.760321,10.199,9.04072,0.760321,0.41843,0.435204,0.853634,0.451482,0.419698,0,0.760321,0,0.157753,0.1,0.0494759,0.0129117,0.0109932,0.574078,0,0.34575,1,0.235827,0,0.764173,0.157753,0.0439793,0.00741511,0.00558911,0.0100978
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","DAnswers",0.1439,0,0.143867,0.427933,1,1,1,1,0.232392,0.1,,,0.668934,,,,,0.186489,0.0314429,0.066518,0.643708,9.54749,9.17268,18.7202,1.27982,9.54749,9.17268,1.27982,0.503583,0.663634,1.16722,0.643736,1.0706,0,1.27982,0,0.668934,0.1,0.209797,0.0547507,0.0466154,0.464647,0,1.58558,1,1,0,0,0.668934,0.186489,0.0314429,0.0237,0.0428184
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Litigated",0.1439,0,0.143867,0.427933,1,1,1,1,0.232392,0.1,,,0.668934,,,,,0.186489,0.0314429,0.066518,0.643708,9.54749,9.17268,18.7202,1.27982,9.54749,9.17268,1.27982,0.503583,0.663634,1.16722,0.643736,1.0706,0,1.27982,0,0.668934,0.1,0.209797,0.0547507,0.0466154,0.464647,0,1.58558,1,1,0,0,0.668934,0.186489,0.0314429,0.0237,0.0428184
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Not Litigated",0.8561,0,0.856133,0.512107,0.544522,0,1,1,,,,,0,,,,,0,0,0,,10.2178,9.45548,19.6733,0.326713,10.2178,9.45548,0.326713,0.213535,0.373544,0.587079,0.213535,0.294107,0,0.326713,0,0,,0,0,0,0.505939,0,-0.266454,0.544522,0,0.455478,0.544522,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Settles",0.0962,0,0.0962372,0.371799,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.3,18.8,1.2,9.5,9.3,1.2,0.394022,0.655666,1.04969,0.275816,0.983499,0,1.2,0,1,0.1,0,0,0,0.437111,0,1.26596,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Tried",0.0096,0,0.00956978,0.598005,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.643708,9.78861,7.81139,17.6,2.4,9.78861,7.81139,2.4,1.81709,0.600991,2.41808,5.28649,2.04337,0,2.4,0,0,,0,0,0,0.548275,0,3.16003,1,1,0,0,0,0,0,0.356292,0.643708
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PWins",0.0062,0,0.00616014,0.656612,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11,6.6,17.6,2.4,11,6.6,2.4,2.82286,0,2.82286,8.21256,0,0,2.4,0,0,,0,0,0,0.577145,0,3.1243,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","DWins",0.0034,0,0.00340964,0.49212,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,7.6,10,17.6,2.4,7.6,10,2.4,0,1.68679,1.68679,0,5.73509,0,2.4,0,0,,0,0,0,0.496115,0,3.22458,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Abandoned",0.0381,0,0.0380596,0.527109,1,1,1,1,0.399292,0.1,,,0,,,,,0.704937,0.118855,0,,9.60696,9.19304,18.8,1.2,9.60696,9.19304,1.2,0.450344,0.699531,1.14987,0.406675,1.04625,0,1.2,0,0,,0.793041,0.206959,0.176208,0.513249,0,1.99788,1,1,0,0,0,0.704937,0.118855,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Rounds1",0.1372,0,0.13716,0.4187,1,1,1,1,0.227533,0.1,,,0.701641,,,,,0.195608,0.0329803,0.069771,0.643708,9.53026,9.18602,18.7163,1.28372,9.53026,9.18602,1.28372,0.496228,0.666097,1.16233,0.638717,1.08315,0,1.28372,0,0.701641,0.1,0.195608,0.0329803,0,0.460107,0,1.61421,1,1,0,0,0.701641,0.195608,0.0329803,0.0248588,0.044912
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Truly Liable",0.5,0,0.499999,0.57533,0.700435,0.133695,1,1,0.253986,0.1,,,0.0841329,,,,,0.0260681,0.00552229,0.010494,0.677603,10.1694,9.31749,19.4869,0.51307,10.1694,9.31749,0.51307,0.0226222,0.830559,0.853181,0.0442911,0.81164,0,0.51307,0,0.0841329,0.1,0.029807,0.00926119,0.0074778,1,0,-9.17636E-06,0.700435,0.133695,0.299565,0.56674,0.0841329,0.0260681,0.00552229,0.00338316,0.0071106
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Truly Not Liable",0.5,0,0.500001,0.424665,0.519666,0.154038,1,1,0.213649,0.1,,,0.108341,,,,,0.0275911,0.00352489,0.008646,0.602568,10.0733,9.5121,19.5854,0.414597,10.0733,9.5121,0.414597,0.487903,0,0.487903,0.506561,0,0,0.414597,0,0.108341,0.1,0.0305586,0.00649239,0.005935,0,0,-8.01405E-06,0.519666,0.154038,0.480334,0.365628,0.108341,0.0275911,0.00352489,0.00343612,0.0052097
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","AllCount",380,0,380,0.499997,231.819,54.6693,380,380,0.232392,0.1,,,36.5701,,,,,10.1952,1.71896,3.63652,25.7483,10.1214,9.41479,19.5362,0.463834,10.1214,9.41479,0.463834,0.255263,0.415278,0.670542,0.275427,0.405819,0,0.463834,0,36.5701,0.1,11.4695,2.99318,2.54843,189.999,0,-8.5952E-06,231.819,54.6693,148.181,177.15,36.5701,10.1952,1.71896,1.29566,2.34085
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Liability Strength1",0.1918,0,0.191811,0.1,0.096612,0.0886311,1,1,0.119834,0.1,,,0.0817914,,,,,0.0064358,4.6435E-06,0.000299,0.0328966,9.95774,9.93075,19.8885,0.111505,9.95774,9.93075,0.111505,0.0479556,0.320725,0.368681,0.0350854,0.341652,0,0.111505,0,0.0817914,0.1,0.00648569,5.45271E-05,9.97673E-05,0.307721,0,-6.5433E-06,0.096612,0.0886311,0.903388,0.00798091,0.0817914,0.0064358,4.6435E-06,0.00028962,9.8516E-6
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Liability Strength2",0.2041,0,0.20408,0.3,0.330455,0.234936,1,1,0.153048,0.1,,,0.192325,,,,,0.0358404,0.000265254,0.004289,0.169806,9.91261,9.74301,19.6556,0.344381,9.91261,9.74301,0.344381,0.155219,0.434974,0.590192,0.130869,0.509182,0,0.344381,0,0.192325,0.1,0.0369486,0.00137345,0.00221639,0.400016,0,-6.18258E-06,0.330455,0.234936,0.669545,0.0955197,0.192325,0.0358404,0.000265254,0.00356043,0.0007282
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Liability Strength3",0.2082,0,0.208229,0.5,0.693867,0.255405,1,1,0.238116,0.1,,,0.158568,,,,,0.0617538,0.00380191,0.018782,0.5,10.0462,9.36173,19.4079,0.592101,10.0462,9.36173,0.592101,0.333421,0.476914,0.810335,0.366322,0.553512,0,0.592101,0,0.158568,0.1,0.0680035,0.0100516,0.0124994,0.5,0,-7.08326E-06,0.693867,0.255405,0.306133,0.438463,0.158568,0.0617538,0.00380191,0.00939091,0.0093909
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Liability Strength4",0.2041,0,0.204077,0.7,0.92864,0.104715,1,1,0.407617,0.1,,,0.0373564,,,,,0.0241375,0.0107279,0.018487,0.830194,10.3071,9.05069,19.3578,0.642198,10.3071,9.05069,0.642198,0.408224,0.415721,0.823944,0.487391,0.344641,0,0.642198,0,0.0373564,0.1,0.0311404,0.0177309,0.0140059,0.599984,0,-1.20574E-05,0.92864,0.104715,0.0713598,0.823925,0.0373564,0.0241375,0.0107279,0.00313929,0.0153482
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","Liability Strength5",0.1918,0,0.191805,0.9,0.991024,0.0227739,1,1,0.614416,0.1,,,0.00342684,,,,,0.002586,0.00775569,0.00497,0.967103,10.3911,8.99461,19.3858,0.614243,10.3911,8.99461,0.614243,0.321426,0.421495,0.742921,0.345379,0.264762,0,0.614243,0,0.00342684,0.1,0.00460353,0.00977322,0.00403505,0.692279,0,-1.11719E-05,0.991024,0.0227739,0.00897611,0.96825,0.00342684,0.002586,0.00775569,0.00016351,0.0048068
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PLiabilitySignal1",0.1733,0,0.17325,0.195363,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,20,0,10,10,0,0,0.352418,0.352418,0,0.352418,0,0,0,0,,0,0,0,0.352418,0,-0.85952,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PLiabilitySignal2",0.2167,0,0.2167,0.314212,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,20,0,10,10,0,0,0.409441,0.409441,0,0.409441,0,0,0,0,,0,0,0,0.409441,0,-0.28621,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PLiabilitySignal3",0.2201,0,0.22011,0.5,1,0.404711,1,1,0.1,0.1,,,0.404711,,,,,0,0,0,,10.0358,9.12141,19.1572,0.842826,10.0358,9.12141,0.842826,0.431043,0.457369,0.888412,0.382773,0.510474,0,0.842826,0,0.404711,0.1,0,0,0,0.5,0,-1.38778E-16,1,0.404711,0,0.595289,0.404711,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PLiabilitySignal4",0.2167,0,0.2167,0.685788,1,0.187782,1,1,0.290995,0.1,,,0.0330243,,,,,0.12381,0,0,,10.231,9.05634,19.2873,0.712669,10.231,9.05634,0.712669,0.38557,0.437975,0.823545,0.369684,0.395122,0,0.712669,0,0.0330243,0.1,0.139284,0.0154739,0.0309479,0.590559,0,0.28621,1,0.187782,0,0.812218,0.0330243,0.12381,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","PLiabilitySignal5",0.1732,0,0.17324,0.804637,1,0.0813517,1,1,0.9,0.1,,,0,,,,,0,0.0261117,0.05524,0.643708,10.3662,8.91867,19.2849,0.715099,10.3662,8.91867,0.715099,0.443507,0.403576,0.847084,0.641098,0.335102,0,0.715099,0,0,,0,0.0261117,0,0.647582,0,0.85952,1,0.0813517,0,0.918648,0,0,0.0261117,0.0196816,0.0355584
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","DLiabilitySignal1",0.1732,0,0.173249,0.195363,0.218642,0.218642,1,1,0.172881,0.1,,,0.171558,,,,,0.0382438,0,0.00884,0.5,9.88509,9.84194,19.727,0.272977,9.88509,9.84194,0.272977,0.0984432,0.39874,0.497183,0.0960898,0.482123,0,0.272977,0,0.171558,0.1,0.0382438,0,0,0.352418,0,0.859522,0.218642,0.218642,0.781358,0,0.171558,0.0382438,0,0.00441978,0.0044198
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","DLiabilitySignal2",0.2167,0,0.216698,0.314209,0.385208,0.385208,1,1,0.233131,0.1,,,0.254878,,,,,0.0932352,0,0.037095,0.671087,9.81223,9.68101,19.4932,0.506763,9.81223,9.68101,0.506763,0.196769,0.494678,0.691447,0.289477,0.675236,0,0.506763,0,0.254878,0.1,0.0932352,0,0,0.40944,0,0.28618,0.385208,0.385208,0.614792,0,0.254878,0.0932352,0,0.0122009,0.0248937
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","DLiabilitySignal3",0.2201,0,0.220114,0.499998,0.640044,0.10228,1,1,0.329779,0.1,,,0.0512615,,,,,0,0.0205511,0,,10.1946,9.35996,19.5546,0.445395,10.1946,9.35996,0.445395,0.303719,0.392887,0.696606,0.305906,0.345418,0,0.445395,0,0.0512615,0.1,0.0152339,0.035785,0.0304679,0.499999,0,-1.48469E-05,0.640044,0.10228,0.359956,0.537763,0.0512615,0,0.0205511,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","DLiabilitySignal4",0.2167,0,0.216695,0.685788,0.84977,0,1,1,,,,,0,,,,,0,0,0,,10.3399,9.15023,19.4901,0.509862,10.3399,9.15023,0.509862,0.332194,0.383528,0.715723,0.332194,0.25931,0,0.509862,0,0,,0,0,0,0.590559,0,-0.286207,0.84977,0,0.15023,0.84977,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","DLiabilitySignal5",0.1732,0,0.173244,0.804635,0.944754,0,1,1,,,,,0,,,,,0,0,0,,10.3779,9.05525,19.4331,0.566852,10.3779,9.05525,0.566852,0.327462,0.400665,0.728127,0.327462,0.252515,0,0.566852,0,0,,0,0,0,0.647582,0,-0.859545,0.944754,0,0.0552462,0.944754,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","0","7","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
