"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","All",1,0,1,0.499995,0.60154,0.202079,1,1,0.586665,0.209525,,,0.0123434,,,,,0.0887675,0.0360347,0.023219,0.529577,10.2751,9.44201,19.7171,0.282881,10.2751,9.44201,0.282881,0.158179,0.248903,0.407083,0.201597,0.216674,0,0.282881,0,0.0123434,0.5,0.109625,0.0568919,0.0417144,0.499994,0,7.5023E-06,0.60154,0.202079,0.39846,0.399461,0.0123434,0.0887675,0.0360347,0.0109229,0.0122965
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","DisputeArises",1,0,1,0.499995,0.60154,0.202079,1,1,0.586665,0.209525,,,0.0123434,,,,,0.0887675,0.0360347,0.023219,0.529577,10.2751,9.44201,19.7171,0.282881,10.2751,9.44201,0.282881,0.158179,0.248903,0.407083,0.201597,0.216674,0,0.282881,0,0.0123434,0.5,0.109625,0.0568919,0.0417144,0.499994,0,7.5023E-06,0.60154,0.202079,0.39846,0.399461,0.0123434,0.0887675,0.0360347,0.0109229,0.0122965
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PFiles",0.6015,0,0.60154,0.672305,1,0.335937,1,1,0.586665,0.209525,,,0.0205197,,,,,0.147567,0.0599041,0.0386,0.529577,10.4573,9.0724,19.5297,0.470261,10.4573,9.0724,0.470261,0.262957,0.299761,0.562718,0.335134,0.246183,0,0.470261,0,0.0205197,0.5,0.18224,0.0945772,0.0693461,0.717174,0,0.324004,1,0.335937,0,0.664063,0.0205197,0.147567,0.0599041,0.0181583,0.0204416
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","DAnswers",0.2021,0,0.202079,0.480745,1,1,1,1,0.586665,0.209525,,,0.0610819,,,,,0.43927,0.17832,0.114902,0.529577,9.97767,9.21551,19.1932,0.806824,9.97767,9.21551,0.806824,0.467394,0.393899,0.861292,0.682248,0.583302,0,0.806824,0,0.0610819,0.5,0.542483,0.281533,0.206426,0.473461,0,1.31974,1,1,0,0,0.0610819,0.43927,0.17832,0.0540527,0.0608496
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Litigated",0.2021,0,0.202079,0.480745,1,1,1,1,0.586665,0.209525,,,0.0610819,,,,,0.43927,0.17832,0.114902,0.529577,9.97767,9.21551,19.1932,0.806824,9.97767,9.21551,0.806824,0.467394,0.393899,0.861292,0.682248,0.583302,0,0.806824,0,0.0610819,0.5,0.542483,0.281533,0.206426,0.473461,0,1.31974,1,1,0,0,0.0610819,0.43927,0.17832,0.0540527,0.0608496
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Not Litigated",0.7979,0,0.797921,0.50487,0.500627,0,1,1,,,,,0,,,,,0,0,0,,10.3504,9.49937,19.8498,0.150188,10.3504,9.49937,0.150188,0.0798683,0.212182,0.292051,0.0798683,0.123823,0,0.150188,0,0,,0,0,0,0.506713,0,-0.334225,0.500627,0,0.499373,0.500627,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Settles",0.0123,0,0.0123434,0.539235,1,1,1,1,0.5,0.5,,,1,,,,,0,0,0,,10.2,9.2,19.4,0.6,10.2,9.2,0.6,0.355108,0.444892,0.8,0.284086,0.355914,0,0.6,0,1,0.5,0,0,0,0.556116,0,0.298119,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Tried",0.0232,0,0.0232194,0.520555,1,1,1,1,0.774666,0.1,,,0,,,,,0,0,1,0.529577,9.40056,8.19944,17.6,2.4,9.40056,8.19944,2.4,1.4453,0.592199,2.0375,4.0614,2.01348,0,2.4,0,0,,0,0,0,0.529436,0,2.5903,1,1,0,0,0,0,0,0.470423,0.529577
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PWins",0.0123,0,0.0122965,0.617239,1,1,1,1,0.793027,0.1,,,0,,,,,0,0,1,1,11,6.6,17.6,2.4,11,6.6,2.4,2.72916,0,2.72916,7.66915,0,0,2.4,0,0,,0,0,0,0.670837,0,2.61318,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","DWins",0.0109,0,0.0109229,0.411714,1,1,1,1,0.753997,0.1,,,0,,,,,0,0,1,0,7.6,10,17.6,2.4,7.6,10,2.4,0,1.25886,1.25886,0,4.28014,0,2.4,0,0,,0,0,0,0.370254,0,2.56454,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Abandoned",0.1665,0,0.166517,0.470858,1,1,1,1,0.566874,0.203266,,,0,,,,,0.533085,0.216403,0,,10.0417,9.35834,19.4,0.6,10.0417,9.35834,0.6,0.339356,0.362467,0.701823,0.240566,0.400731,0,0.6,0,0,,0.658341,0.341659,0.250512,0.459529,0,1.2183,1,1,0,0,0,0.533085,0.216403,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Rounds1",0.1604,0,0.160365,0.46553,1,1,1,1,0.609209,0.185991,,,0.0769706,,,,,0.553534,0.224704,0.144791,0.529577,9.91983,9.21954,19.1394,0.860624,9.91983,9.21954,0.860624,0.474903,0.380634,0.855537,0.750442,0.606286,0,0.860624,0,0.0769706,0.5,0.553534,0.224704,0,0.451961,0,1.58549,1,1,0,0,0.0769706,0.553534,0.224704,0.0681129,0.0766779
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Truly Liable",0.5,0,0.499994,0.716723,0.862828,0.191356,1,1,0.629109,0.247851,,,0.0137289,,,,,0.0516046,0.0550391,0.024587,0.671016,10.5022,9.1373,19.6395,0.360511,10.5022,9.1373,0.360511,0.0630665,0.497813,0.56088,0.10207,0.433354,0,0.360511,0,0.0137289,0.5,0.074803,0.0782375,0.0463967,1,0,1.15263E-05,0.862828,0.191356,0.137172,0.671472,0.0137289,0.0516046,0.0550391,0.00808863,0.016498
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Truly Not Liable",0.5,0,0.500006,0.283273,0.340258,0.212803,1,1,0.5485,0.175063,,,0.0109579,,,,,0.125929,0.0170308,0.021852,0.370443,10.048,9.74671,19.7947,0.205252,10.048,9.74671,0.205252,0.25329,0,0.25329,0.301121,0,0,0.205252,0,0.0109579,0.5,0.144446,0.0355469,0.0370323,0,0,3.4784E-06,0.340258,0.212803,0.659742,0.127456,0.0109579,0.125929,0.0170308,0.0137572,0.008095
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","AllCount",410,0,410,0.499995,246.631,82.8526,410,410,0.586665,0.209525,,,5.06079,,,,,36.3947,14.7742,9.51995,42.3662,10.2751,9.44201,19.7171,0.282881,10.2751,9.44201,0.282881,0.158179,0.248903,0.407083,0.201597,0.216674,0,0.282881,0,5.06079,0.5,44.9461,23.3257,17.1029,204.998,0,7.5023E-06,246.631,82.8526,163.369,163.779,5.06079,36.3947,14.7742,4.4784,5.04155
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Liability Strength1",0.2261,0,0.226114,0.1,0.0966148,0.0932109,1,1,0.510396,0.11563,,,0.00128835,,,,,0.0830437,0.000287888,0.004237,0.0328966,9.9691,9.96632,19.9354,0.0645744,9.9691,9.96632,0.0645744,0.0323759,0.0412005,0.0735764,0.0170097,0.0438076,0,0.0645744,0,0.00128835,0.5,0.0852206,0.00246487,0.00435396,0.0399657,0,-6.39492E-06,0.0966148,0.0932109,0.903385,0.00340386,0.00128835,0.0830437,0.000287888,0.00409766,0.0001394
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Liability Strength2",0.1902,0,0.190224,0.3,0.330463,0.281229,1,1,0.527576,0.152386,,,0.0120707,,,,,0.195042,0.00710599,0.026218,0.169806,9.94371,9.82559,19.7693,0.230699,9.94371,9.82559,0.230699,0.14806,0.179029,0.327089,0.149517,0.220314,0,0.230699,0,0.0120707,0.5,0.215438,0.0275024,0.0407929,0.169489,0,4.91077E-06,0.330463,0.281229,0.669537,0.0492335,0.0120707,0.195042,0.00710599,0.0217658,0.0044519
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","13","Liability Strength3",0.1673,0,0.167339,0.5,0.693873,0.400855,1,1,0.570947,0.215485,,,0.0315689,,,,,0.15585,0.0501811,0.056568,0.5,10.1815,9.38822,19.5698,0.430241,10.1815,9.38822,0.430241,0.355359,0.409231,0.76459,0.503101,0.52126,0,0.430241,0,0.0315689,0.5,0.209194,0.103525,0.106687,0.5,0,2.11357E-05,0.693873,0.400855,0.306127,0.293018,0.0315689,0.15585,0.0501811,0.028284,0.028284
