"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","All",1,0,1,0.5,1,1,1,1,0.559807,0.385101,,,0.601927,,,,,0.0118123,0,0.38626,0.720825,10.5074,9.38868,19.896,0.10397,1000.09,999.304,0.10397,0.181447,0.11025,0.291698,0.115094,0.0738513,0,0.10397,0,0.601927,0.466683,0.0118123,0,0,0.5,0,9.972E-06,1,1,0,0,0.601927,0.0118123,0,0.107834,0.278426
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","DisputeArises",1,0,1,0.5,1,1,1,1,0.559807,0.385101,,,0.601927,,,,,0.0118123,0,0.38626,0.720825,10.5074,9.38868,19.896,0.10397,1000.09,999.304,0.10397,0.181447,0.11025,0.291698,0.115094,0.0738513,0,0.10397,0,0.601927,0.466683,0.0118123,0,0,0.5,0,9.972E-06,1,1,0,0,0.601927,0.0118123,0,0.107834,0.278426
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","PFiles",1,0,1,0.5,1,1,1,1,0.559807,0.385101,,,0.601927,,,,,0.0118123,0,0.38626,0.720825,10.5074,9.38868,19.896,0.10397,1000.09,999.304,0.10397,0.181447,0.11025,0.291698,0.115094,0.0738513,0,0.10397,0,0.601927,0.466683,0.0118123,0,0,0.5,0,9.972E-06,1,1,0,0,0.601927,0.0118123,0,0.107834,0.278426
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","DAnswers",1,0,1,0.5,1,1,1,1,0.559807,0.385101,,,0.601927,,,,,0.0118123,0,0.38626,0.720825,10.5074,9.38868,19.896,0.10397,1000.09,999.304,0.10397,0.181447,0.11025,0.291698,0.115094,0.0738513,0,0.10397,0,0.601927,0.466683,0.0118123,0,0,0.5,0,9.972E-06,1,1,0,0,0.601927,0.0118123,0,0.107834,0.278426
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","Litigated",1,0,1,0.5,1,1,1,1,0.559807,0.385101,,,0.601927,,,,,0.0118123,0,0.38626,0.720825,10.5074,9.38868,19.896,0.10397,1000.09,999.304,0.10397,0.181447,0.11025,0.291698,0.115094,0.0738513,0,0.10397,0,0.601927,0.466683,0.0118123,0,0,0.5,0,9.972E-06,1,1,0,0,0.601927,0.0118123,0,0.107834,0.278426
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","Settles",0.6019,0,0.601927,0.410364,1,1,1,1,0.404052,0.529314,,,1,,,,,0,0,0,,10.4292,9.49582,19.925,0.075,1000.08,999.504,0.075,0.177127,0.0895452,0.266673,0.0960184,0.0508445,0,0.075,0,1,0.466683,0,0,0,0.387536,0,-1.76263,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","Tried",0.3863,0,0.38626,0.64812,1,1,1,1,0.808943,0.170616,,,0,,,,,0,0,1,0.720825,10.6458,9.20418,19.85,0.15,1000.1,998.972,0.15,0.19272,0.142064,0.334783,0.148303,0.107995,0,0.15,0,0,,0,0,0,0.686863,0,2.73916,1,1,0,0,0,0,0,0.279175,0.720825
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.5,2","0","3","PWins",0.2784,0,0.278426,0.74775,1,1,1,1,0.909732,0.201374,,,0,,,,,0,0,1,1,10.925,8.925,19.85,0.15,1000.16,998.585,0.15,0.247734,0.0620449,0.309779,0.204269,0.00465337,0,0.15,0,0,,0,0,0,0.827266,0,3.13428,1,1,0,0,0,0,0,0,1
