"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","All",1,0,1,0.499999,1,1,1,1,0.51747,0.48253,,,0.943177,,,,,0.00412762,0.00412946,0.048566,0.500011,10.4607,9.46068,19.9214,0.0786424,1000.09,999.456,0.0786424,0.139134,0.136604,0.275739,0.0797618,0.0793017,0,0.0786424,0,0.943177,0.499999,0.00412762,0.00412946,0,0.5,0,-3.36759E-06,1,1,0,0,0.943177,0.00412762,0.00412946,0.0242823,0.0242834
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","DisputeArises",1,0,1,0.499999,1,1,1,1,0.51747,0.48253,,,0.943177,,,,,0.00412762,0.00412946,0.048566,0.500011,10.4607,9.46068,19.9214,0.0786424,1000.09,999.456,0.0786424,0.139134,0.136604,0.275739,0.0797618,0.0793017,0,0.0786424,0,0.943177,0.499999,0.00412762,0.00412946,0,0.5,0,-3.36759E-06,1,1,0,0,0.943177,0.00412762,0.00412946,0.0242823,0.0242834
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","PFiles",1,0,1,0.499999,1,1,1,1,0.51747,0.48253,,,0.943177,,,,,0.00412762,0.00412946,0.048566,0.500011,10.4607,9.46068,19.9214,0.0786424,1000.09,999.456,0.0786424,0.139134,0.136604,0.275739,0.0797618,0.0793017,0,0.0786424,0,0.943177,0.499999,0.00412762,0.00412946,0,0.5,0,-3.36759E-06,1,1,0,0,0.943177,0.00412762,0.00412946,0.0242823,0.0242834
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","DAnswers",1,0,1,0.499999,1,1,1,1,0.51747,0.48253,,,0.943177,,,,,0.00412762,0.00412946,0.048566,0.500011,10.4607,9.46068,19.9214,0.0786424,1000.09,999.456,0.0786424,0.139134,0.136604,0.275739,0.0797618,0.0793017,0,0.0786424,0,0.943177,0.499999,0.00412762,0.00412946,0,0.5,0,-3.36759E-06,1,1,0,0,0.943177,0.00412762,0.00412946,0.0242823,0.0242834
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","Litigated",1,0,1,0.499999,1,1,1,1,0.51747,0.48253,,,0.943177,,,,,0.00412762,0.00412946,0.048566,0.500011,10.4607,9.46068,19.9214,0.0786424,1000.09,999.456,0.0786424,0.139134,0.136604,0.275739,0.0797618,0.0793017,0,0.0786424,0,0.943177,0.499999,0.00412762,0.00412946,0,0.5,0,-3.36759E-06,1,1,0,0,0.943177,0.00412762,0.00412946,0.0242823,0.0242834
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","Settles",0.9432,0,0.943177,0.499999,1,1,1,1,0.497493,0.502505,,,1,,,,,0,0,0,,10.4625,9.4625,19.925,0.075,1000.09,999.475,0.075,0.128848,0.128848,0.257697,0.0654604,0.0654605,0,0.075,0,1,0.499999,0,0,0,0.499999,0,-0.0170669,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","Tried",0.0486,0,0.0485657,0.500004,1,1,1,1,0.879501,0.120508,,,0,,,,,0,0,1,0.500011,10.425,9.42499,19.85,0.15,1000.04,999.097,0.15,0.326959,0.276929,0.603889,0.338239,0.328854,0,0.15,0,0,,0,0,0,0.500007,0,0.192888,1,1,0,0,0,0,0,0.499989,0.500011
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.25,0.25","5.684E-14","0.9991","3","PWins",0.0243,0,0.0242834,0.520329,1,1,1,1,0.888371,0.129381,,,0,,,,,0,0,1,1,11.0375,8.8125,19.85,0.15,1000.16,998.181,0.15,0.653905,0,0.653905,0.676463,0,0,0.15,0,0,,0,0,0,0.533595,0,0.192922,1,1,0,0,0,0,0,0,1
