Filter,Assessment,Data Type
P Wins,False Negatives,Values,1.1125,1.0013888888888889,0.8902777777777777,0.8527777777777779,0.7791666666666667,0.7791666666666666,0.7416666666666667,0.6680555555555556,0.6680555555555555,0.6305555555555555,0.5569444444444445,0.5194444444444445,0.5194444444444444,0.44583333333333336,0.4458333333333333,0.44583333333333325,0.4083333333333334,0.4083333333333333,0.40833333333333327,0.33472222222222225,0.3347222222222222,0.2972222222222223,0.2972222222222222,0.29722222222222217,0.22361111111111115,0.2236111111111111,0.22361111111111104,0.18611111111111117,0.18611111111111112,0.18611111111111106,0.186111111111111,0.11249999999999999,0.07500000000000001,0.07499999999999996,0.001388888888888884,0.0013888888888888284,0,0
P Wins,False Negatives,Probabilities,1.0903271593986142E-10,1.4473168194676528E-08,7.365510938338043E-07,2.883890816929624E-17,7.829669385638559E-06,1.0049664184227919E-05,2.0650398747168826E-13,0.00016490814570248067,0.00010672105647564869,6.588435178012792E-08,0.0024315390765977224,2.847628889952898E-09,7.343761816778798E-06,0.004237290967874858,0.0063617239867729825,0.0013575988842745269,0.0002916201845725742,0.0005775531806750002,3.003111273315725E-05,0.007324215322461361,0.02527917228955798,6.8890130278221E-05,0.004953333887375496,0.005734601207795103,0.00042634818808095034,0.03594199647062612,0.004101597822200933,0.013630073144007078,0.02181154019452555,0.006528725048594395,0.0077022510998875065,0.020195332687861847,0.05503310059245051,0.04040327906085575,0.003674464071679819,8.726897573739574E-06,0,0.14540458612764012
No Dispute Arises,False Positives,Values,
No Dispute Arises,False Positives,Probabilities,
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.8875,0.8875,0.7875,0.7875,0.7763888888888888,0.6875,0.6875,0.6763888888888889,0.6652777777777777,0.6375,0.6375,0.5763888888888888,0.5652777777777778,0.5541666666666667,0.5375,0.5375,0.5263888888888888,0.4652777777777778,0.45416666666666666,0.44305555555555554,0.4375,0.4375,0.4263888888888889,0.41527777777777775,0.38749999999999996,0.38749999999999996,0.3541666666666667,0.34305555555555556,0.3319444444444444,0.3263888888888889,0.31527777777777777,0.30416666666666664,0.2875,0.2875,0.27638888888888885,0.24305555555555558,0.2319444444444444,0.22083333333333333,0.2152777777777778,0.20416666666666666,0.19305555555555554,0.1875,0.1875,0.17638888888888887,0.16527777777777775,0.13194444444444442,0.12083333333333335,0.10972222222222217,0.10416666666666669,0.09305555555555556,0.08194444444444438,0.0763888888888889,0.06527777777777777,0.05416666666666664,0.02083333333333337,0.009722222222222188,0
Settles,False Positives,Probabilities,0,2.7177138757150357E-25,0,1.5677464323082068E-18,8.822158017733884E-20,0,9.263513833543234E-13,2.879396236522972E-14,6.555108205934491E-15,0,4.310431415246092E-16,2.424842580246932E-09,1.288311887152574E-10,7.916423584802473E-11,0,2.651500558676532E-10,1.355391208970883E-12,1.5736371039195124E-06,1.049385577223651E-07,1.444728533155614E-07,0,2.3887232164712846E-09,1.1810311308678358E-07,1.1756149214705655E-09,0,8.646449322724623E-05,0.0001914233330878598,1.5946136285585762E-05,4.1461072414593746E-05,2.3707088877391204E-07,1.4720650220167925E-05,2.0989890430525102E-07,0,0.000811227719197102,0.002319195810563088,0.0045618841995127115,0.0005377032362209723,0.0020535107868083742,6.987890081055508E-06,0.00038802877291885165,7.015965941773624E-06,0,0.08952660534924219,0.004791547229741414,0.019500016742101632,0.02619273658644451,0.004563713832927311,0.020977191965521225,4.0782083756666E-05,0.0020137646974179575,4.15071405376706E-05,0.06214557898367068,0.00943733512798943,0.042825396259579186,0.042824413767667976,0.009437123949067325,0.24083705783179093
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.075,1.075,0.9638888888888888,0.9638888888888888,0.8527777777777777,0.8527777777777777,0.8527777777777776,0.7416666666666667,0.7416666666666666,0.7416666666666666,0.6305555555555555,0.6305555555555555,0.5930555555555556,0.5930555555555556,0.5194444444444444,0.5194444444444444,0.48194444444444445,0.4819444444444444,0.4819444444444444,0.4083333333333333,0.4083333333333333,0.40833333333333327,0.4083333333333332,0.37083333333333335,0.3708333333333333,0.3708333333333333,0.2972222222222222,0.2972222222222222,0.29722222222222217,0.25972222222222224,0.2597222222222222,0.2597222222222222,0.18611111111111112,0.18611111111111106,0.186111111111111,0.14861111111111114,0.1486111111111111,0.1486111111111111,0.14861111111111108,0.07500000000000001,0.07499999999999996,0.037500000000000006,0.0375,0.0375,0.03749999999999998,0
P Wins,False Positives,Probabilities,0,1.0903204879526366E-10,0,1.447319052256193E-08,0,4.785104132097682E-07,2.580440534246218E-07,1.0049592591824986E-05,0,7.829704604234976E-06,0,0.00027169316186413157,0,3.126918530036947E-22,0,0.002438883006123979,7.47973715431503E-17,0,2.157209039890272E-21,0,0.007020672250771196,0.0033027549335862038,0.002532391068277297,3.194966807579795E-12,0,1.8198245605418222E-08,0,0.011319293167715535,0.03203458254567987,1.61755538601131E-08,0,6.329794201569591E-06,0.05069078731481937,0.010630124713551094,0.025138409360170325,8.726897573739574E-06,0,0.003200856705595392,0.0004736073660844261,0.020746825042313018,0.07468955461099323,0.009541422359813728,0,0.003965150045294115,0.006688760282754005,0.14908777436193807
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.07500000000000001,0.07500000000000001,0.07499999999999998,0.07499999999999998,0.07499999999999996,0.07499999999999996
Settles,Total Expenditures,Probabilities,0,0.17474417000000012,0,0.020157839999999996,0,0.3912907262000003
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.15,0.15,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
P Wins,Total Expenditures,Probabilities,0,0.05372180311059045,0,0.05264427928132752,0,0.15789697610417427,0,0.1495442053039077
