Filter,Assessment,Data Type
No Dispute Arises,False Negatives,Values,
No Dispute Arises,False Negatives,Probabilities,
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.975,0.875,0.775,0.675,0.575,0.475,0.375,0.2749999999999999,0.17499999999999993,0
Settles,False Negatives,Probabilities,0.0015057868437253037,0.003617076136597217,0.008231544420054929,0.00404828583671738,0.018699283714590773,0.025402455284957836,0.039829636019682355,0.005837997149968287,0.3530633746583566,0.35401996363224075
P Abandons,False Negatives,Values,1.075,0
P Abandons,False Negatives,Probabilities,0.005035955820581349,0.03653546243597369
D Defaults,False Negatives,Values,0.07499999999999996,0
D Defaults,False Negatives,Probabilities,0.01711402750273526,0.035615624740144056
P Loses,False Negatives,Values,1.3,0
P Loses,False Negatives,Probabilities,0.009918754189630348,0.06420853941004583
P Wins,False Negatives,Values,0,0
P Wins,False Negatives,Probabilities,0.009626496731115833,0.007689735472882836
No Dispute Arises,False Positives,Values,
No Dispute Arises,False Positives,Probabilities,
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.975,0.875,0.7749999999999999,0.6749999999999999,0.575,0.47500000000000003,0.475,0.375,0.275,0.175,0
Settles,False Positives,Probabilities,0.07856058569207366,0.006523979548894623,0.042732748510437533,0.04171735548306823,0.05224813383310031,0.028374037006844943,0.0017055307352559525,0.06161697913207552,0.027789910891419044,0.012750702799070708,0.46023544006465056
P Abandons,False Positives,Values,0.075,0
P Abandons,False Positives,Probabilities,0.03653546243597369,0.005035955820581349
D Defaults,False Positives,Values,1.075,0.07499999999999996
D Defaults,False Positives,Probabilities,0.035615624740144056,0.01711402750273526
P Loses,False Positives,Values,0,0
P Loses,False Positives,Probabilities,0.06420853941004583,0.009918754189630348
P Wins,False Positives,Values,1.3,0.30000000000000004
P Wins,False Positives,Probabilities,0.009626496731115833,0.007689735472882836
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
Settles,Total Expenditures,Probabilities,0.11948645776559541,0.015896906393369537,0.06499883663217106,0.020205070558316073,0.1695346692344742,0.42413346311296496
P Abandons,Total Expenditures,Values,0.15,0.15
P Abandons,Total Expenditures,Probabilities,0.03653546243597369,0.005035955820581349
D Defaults,Total Expenditures,Values,0.1499999999999999,0.1499999999999999
D Defaults,Total Expenditures,Probabilities,0.035615624740144056,0.01711402750273526
P Loses,Total Expenditures,Values,0.3,0.3
P Loses,Total Expenditures,Probabilities,0.06420853941004583,0.009918754189630348
P Wins,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
P Wins,Total Expenditures,Probabilities,0.009626496731115833,0.007689735472882836
