"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","All",1,0,1,0.499995,0.60154,0.131984,1,1,0.296877,0.1,,,0.0930191,,,,,0.0207484,0.00436012,0.008669,0.6598,10.1271,9.42241,19.5495,0.450516,10.1271,9.42241,0.450516,0.159799,0.3675,0.527299,0.156621,0.313259,0,0.450516,0,0.0930191,0.1,0.0233422,0.00695394,0.00518763,0.499994,0,7.5023E-06,0.60154,0.131984,0.39846,0.469556,0.0930191,0.0207484,0.00436012,0.00294904,0.0057195
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","DisputeArises",1,0,1,0.499995,0.60154,0.131984,1,1,0.296877,0.1,,,0.0930191,,,,,0.0207484,0.00436012,0.008669,0.6598,10.1271,9.42241,19.5495,0.450516,10.1271,9.42241,0.450516,0.159799,0.3675,0.527299,0.156621,0.313259,0,0.450516,0,0.0930191,0.1,0.0233422,0.00695394,0.00518763,0.499994,0,7.5023E-06,0.60154,0.131984,0.39846,0.469556,0.0930191,0.0207484,0.00436012,0.00294904,0.0057195
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","PFiles",0.6015,0,0.60154,0.672305,1,0.21941,1,1,0.296877,0.1,,,0.154635,,,,,0.0344921,0.00724827,0.014411,0.6598,10.2112,9.03982,19.2511,0.748938,10.2112,9.03982,0.748938,0.26565,0.496916,0.762567,0.260367,0.406746,0,0.748938,0,0.154635,0.1,0.038804,0.0115602,0.00862391,0.717174,0,0.324004,1,0.21941,0,0.78059,0.154635,0.0344921,0.00724827,0.00490248,0.0095081
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","DAnswers",0.132,0,0.131984,0.416902,1,1,1,1,0.296877,0.1,,,0.704777,,,,,0.157204,0.0330353,0.065679,0.6598,9.53969,9.1815,18.7212,1.27881,9.53969,9.1815,1.27881,0.536247,0.534879,1.07113,0.512167,0.815876,0,1.27881,0,0.704777,0.1,0.176856,0.0526879,0.039305,0.385471,0,1.59742,1,1,0,0,0.704777,0.157204,0.0330353,0.022344,0.0433349
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","Litigated",0.132,0,0.131984,0.416902,1,1,1,1,0.296877,0.1,,,0.704777,,,,,0.157204,0.0330353,0.065679,0.6598,9.53969,9.1815,18.7212,1.27881,9.53969,9.1815,1.27881,0.536247,0.534879,1.07113,0.512167,0.815876,0,1.27881,0,0.704777,0.1,0.176856,0.0526879,0.039305,0.385471,0,1.59742,1,1,0,0,0.704777,0.157204,0.0330353,0.022344,0.0433349
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","Not Litigated",0.868,0,0.868016,0.51263,0.540953,0,1,1,,,,,0,,,,,0,0,0,,10.2164,9.45905,19.6754,0.324572,10.2164,9.45905,0.324572,0.10256,0.34205,0.444609,0.10256,0.236835,0,0.324572,0,0,,0,0,0,0.517407,0,-0.242883,0.540953,0,0.459047,0.540953,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","Settles",0.093,0,0.0930191,0.360351,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.3,18.8,1.2,9.5,9.3,1.2,0.484734,0.461284,0.946018,0.339314,0.691927,0,1.2,0,1,0.1,0,0,0,0.307523,0,1.3203,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","Tried",0.0087,0,0.00866854,0.611056,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.6598,9.65156,7.94844,17.6,2.4,9.65156,7.94844,2.4,1.45873,0.759576,2.21831,2.96555,1.47538,0,2.4,0,0,,0,0,0,0.659037,0,3.15518,1,1,0,0,0,0,0,0.3402,0.6598
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","PWins",0.0057,0,0.0057195,0.673121,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,10.4,7.2,17.6,2.4,10.4,7.2,2.4,2.05203,0.448784,2.50081,4.39932,0.269271,0,2.4,0,0,,0,0,0,0.747974,0,3.1176,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","DWins",0.0029,0,0.00294904,0.490684,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,8.2,9.4,17.6,2.4,8.2,9.4,2.4,0.30807,1.36234,1.67041,0.184842,3.81455,0,2.4,0,0,,0,0,0,0.48655,0,3.22808,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral","0","5","Abandoned",0.0303,0,0.0302961,0.53498,1,1,1,1,0.728783,0.1,,,0,,,,,0.684852,0.143917,0,,9.62953,9.17047,18.8,1.2,9.62953,9.17047,1.2,0.430461,0.696546,1.12701,0.340902,1.00774,0,1.2,0,0,,0.770468,0.229532,0.171231,0.546524,0,2.00257,1,1,0,0,0,0.684852,0.143917,0,0
