"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","All",1,0,1,0.499995,1,1,1,1,0.496592,0.620304,,,0.934427,,,,,0,0,0.065573,0.640835,10.5184,9.40164,19.9201,0.0799179,1000.11,999.942,0.0799179,0.224912,0.164779,0.389692,0.11768,0.0790724,0,0.0799179,0,0.934427,0.552618,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.934427,0,0,0.0235514,0.0420213
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","DisputeArises",1,0,1,0.499995,1,1,1,1,0.496592,0.620304,,,0.934427,,,,,0,0,0.065573,0.640835,10.5184,9.40164,19.9201,0.0799179,1000.11,999.942,0.0799179,0.224912,0.164779,0.389692,0.11768,0.0790724,0,0.0799179,0,0.934427,0.552618,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.934427,0,0,0.0235514,0.0420213
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","PFiles",1,0,1,0.499995,1,1,1,1,0.496592,0.620304,,,0.934427,,,,,0,0,0.065573,0.640835,10.5184,9.40164,19.9201,0.0799179,1000.11,999.942,0.0799179,0.224912,0.164779,0.389692,0.11768,0.0790724,0,0.0799179,0,0.934427,0.552618,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.934427,0,0,0.0235514,0.0420213
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","DAnswers",1,0,1,0.499995,1,1,1,1,0.496592,0.620304,,,0.934427,,,,,0,0,0.065573,0.640835,10.5184,9.40164,19.9201,0.0799179,1000.11,999.942,0.0799179,0.224912,0.164779,0.389692,0.11768,0.0790724,0,0.0799179,0,0.934427,0.552618,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.934427,0,0,0.0235514,0.0420213
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","Litigated",1,0,1,0.499995,1,1,1,1,0.496592,0.620304,,,0.934427,,,,,0,0,0.065573,0.640835,10.5184,9.40164,19.9201,0.0799179,1000.11,999.942,0.0799179,0.224912,0.164779,0.389692,0.11768,0.0790724,0,0.0799179,0,0.934427,0.552618,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.934427,0,0,0.0235514,0.0420213
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","Settles",0.9344,0,0.934427,0.492635,1,1,1,1,0.47446,0.630776,,,1,,,,,0,0,0,,10.5151,9.40988,19.925,0.075,1000.11,999.949,0.075,0.225655,0.162491,0.388146,0.113454,0.0723113,0,0.075,0,1,0.552618,0,0,0,0.490189,0,-0.158894,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","Tried",0.0656,0,0.0655726,0.604885,1,1,1,1,0.811983,0.471088,,,0,,,,,0,0,1,0.640835,10.5658,9.28416,19.85,0.15,1000.09,999.843,0.15,0.214327,0.197389,0.411716,0.177897,0.175421,0,0.15,0,0,,0,0,0,0.639713,0,2.26439,1,1,0,0,0,0,0,0.359165,0.640835
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","PWins",0.042,0,0.0420213,0.69609,1,1,1,1,0.837919,0.521395,,,0,,,,,0,0,1,1,10.925,8.925,19.85,0.15,1000.16,999.756,0.15,0.309901,0.0573824,0.367283,0.275761,0.00430368,0,0.15,0,0,,0,0,0,0.765099,0,2.20629,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","DWins",0.0236,0,0.0235514,0.442153,1,1,1,1,0.765707,0.381327,,,0,,,,,0,0,1,0,9.925,9.925,19.85,0.15,999.97,999.999,0.15,0.0438004,0.447195,0.490995,0.00328503,0.480734,0,0.15,0,0,,0,0,0,0.415995,0,2.36807,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","Rounds1",1,0,1,0.499995,1,1,1,1,0.496592,0.620304,,,0.934427,,,,,0,0,0.065573,0.640835,10.5184,9.40164,19.9201,0.0799179,1000.11,999.942,0.0799179,0.224912,0.164779,0.389692,0.11768,0.0790724,0,0.0799179,0,0.934427,0.552618,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.934427,0,0,0.0235514,0.0420213
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 D More Risk Averse","0.003221","0.9975","1","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
