"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","All",1,0,1,0.499995,0.60154,0.60154,1,1,0.543194,0.575683,,,0.497242,,,,,0.0765877,0.000957522,2.768E-5,0.640474,10.1262,9.51281,19.6391,0.360941,1000.03,999.927,0.360941,0.11876,0.386825,0.505585,0.091544,0.319048,0,0.360941,0,0.497242,0.587979,0.0899502,0.0143201,0.0267251,0.499994,0,7.5023E-06,0.60154,0.60154,0.39846,0,0.497242,0.0765877,0.000957522,9.95088E-6,1.7727E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","DisputeArises",1,0,1,0.499995,0.60154,0.60154,1,1,0.543194,0.575683,,,0.497242,,,,,0.0765877,0.000957522,2.768E-5,0.640474,10.1262,9.51281,19.6391,0.360941,1000.03,999.927,0.360941,0.11876,0.386825,0.505585,0.091544,0.319048,0,0.360941,0,0.497242,0.587979,0.0899502,0.0143201,0.0267251,0.499994,0,7.5023E-06,0.60154,0.60154,0.39846,0,0.497242,0.0765877,0.000957522,9.95088E-6,1.7727E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","PFiles",0.6015,0,0.60154,0.672305,1,1,1,1,0.543194,0.575683,,,0.826615,,,,,0.127319,0.00159178,4.601E-5,0.640474,10.2099,9.1901,19.4,0.600028,1000.05,999.879,0.600028,0.197427,0.529041,0.726468,0.152183,0.416369,0,0.600028,0,0.826615,0.587979,0.149533,0.0238057,0.0444278,0.717174,0,0.324004,1,1,0,0,0.826615,0.127319,0.00159178,1.65423E-5,2.9469E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","DAnswers",0.6015,0,0.60154,0.672305,1,1,1,1,0.543194,0.575683,,,0.826615,,,,,0.127319,0.00159178,4.601E-5,0.640474,10.2099,9.1901,19.4,0.600028,1000.05,999.879,0.600028,0.197427,0.529041,0.726468,0.152183,0.416369,0,0.600028,0,0.826615,0.587979,0.149533,0.0238057,0.0444278,0.717174,0,0.324004,1,1,0,0,0.826615,0.127319,0.00159178,1.65423E-5,2.9469E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","Litigated",0.6015,0,0.60154,0.672305,1,1,1,1,0.543194,0.575683,,,0.826615,,,,,0.127319,0.00159178,4.601E-5,0.640474,10.2099,9.1901,19.4,0.600028,1000.05,999.879,0.600028,0.197427,0.529041,0.726468,0.152183,0.416369,0,0.600028,0,0.826615,0.587979,0.149533,0.0238057,0.0444278,0.717174,0,0.324004,1,1,0,0,0.826615,0.127319,0.00159178,1.65423E-5,2.9469E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","Not Litigated",0.3985,0,0.39846,0.239866,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.172125,0.172125,0,0.172125,0,0,0,0,,0,0,0,0.172125,0,-0.489118,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","Settles",0.4972,0,0.497242,0.715634,1,1,1,1,0.539266,0.636691,,,1,,,,,0,0,0,,10.288,9.11202,19.4,0.6,1000.08,999.881,0.6,0.192136,0.541475,0.733611,0.163729,0.382773,0,0.6,0,1,0.587979,0,0,0,0.773324,0,0.00186629,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","Tried",2.8E-5,0,2.76778E-05,0.597625,1,1,1,1,0.9,0.249046,,,0,,,,,0,0,1,0.640474,10.3776,8.42239,18.8,1.2,997.727,842.826,1.2,1.32146,0.470223,1.79168,2.85073,1.31663,0,1.2,0,0,,0,0,0,0.639803,0,3.25735,1,1,0,0,0,0,0,0.359526,0.640474
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","PWins",1.8E-5,0,1.77269E-05,0.664812,1,1,1,1,0.9,0.260222,,,0,,,,,0,0,1,1,11.6,7.2,18.8,1.2,1000.18,754.596,1.2,2.06325,0,2.06325,4.45097,0,0,1.2,0,0,,0,0,0,0.736746,0,3.20091,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 D More Risk Averse","1.445","0.9974","5","DWins",1E-05,0,9.95088E-06,0.477936,1,1,1,1,0.9,0.229138,,,0,,,,,0,0,1,0,8.2,10.6,18.8,1.2,993.358,1000,1.2,0,1.3079,1.3079,0,3.66211,0,1.2,0,0,,0,0,0,0.467106,0,3.35791,1,1,0,0,0,0,0,1,0
