Filter,Assessment,Data Type
No Dispute Arises,False Negatives,Values,
No Dispute Arises,False Negatives,Probabilities,
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.7375,0.4875,0.4375,0.2375,0.1875,0.13749999999999996,0,0
Settles,False Negatives,Probabilities,1.3508658568817175E-16,2.5008136249995906E-09,5.272779348921317E-13,5.633470652160298E-05,3.415215432851301E-08,0.19967302840682244,0,0.2085845849898271
P Abandons,False Negatives,Values,
P Abandons,False Negatives,Probabilities,
D Defaults,False Negatives,Values,
D Defaults,False Negatives,Probabilities,
P Loses,False Negatives,Values,
P Loses,False Negatives,Probabilities,
P Wins,False Negatives,Values,0.925,0.675,0.42500000000000004,0.425,0.17500000000000004,0.175,0,0
P Wins,False Negatives,Probabilities,6.573363379817891E-10,1.4085730381486326E-05,9.581348678132786E-06,0.004483646627431077,0.007568309388281401,0.0846381094313193,0,0.49497228205990534
No Dispute Arises,False Positives,Values,
No Dispute Arises,False Positives,Probabilities,
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.9375,0.9375,0.6875,0.6375,0.6375,0.4375,0.38749999999999996,0.33749999999999997,0.33749999999999997,0.1875,0.13749999999999996,0.08749999999999997,0
Settles,False Positives,Probabilities,0,4.619780280875013E-08,0.00025344144207305283,0,2.2217633583468947E-08,0.03171514354133603,1.7099703677479773E-05,0,0.004117206919473153,0.1682278366119655,1.7774726007330307E-05,0.00423601362985815,0.19972939976683943
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.225,1.225,0.9750000000000001,0.975,0.975,0.7250000000000001,0.725,0.725,0.4750000000000001,0.475,0.475,0.2250000000000001,0.22499999999999998,0.22499999999999998,0
P Wins,False Positives,Probabilities,0,4.0128674952386164E-07,8.553651341722973E-05,0,0.00011204768424244961,0.003757918251490255,0,0.01031438044286094,0.00746969161032301,0,0.14484169970463745,0.00021248704146600893,0,0.32817811952471865,0.09671373318342777
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.07499999999999996,0.07499999999999996
Settles,Total Expenditures,Probabilities,0,0.4083139847566665
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.15000000000000013,0.15000000000000013,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997
P Wins,Total Expenditures,Probabilities,0,0.011526034703446025,0,0.20207694830363887,0,0.3780830322362481
