"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","All",1,0,1,0.499992,1,0.600761,1,1,0.493038,0.450623,,,0.50992,,,,,0,0.0609354,0.029906,0.360846,10.5409,9.21002,1000.11,999.875,0.249086,0.328036,0.130207,0.458244,0.231465,0.0628821,0,0,0.50992,0.44009,0,0.0609354,0,0.499991,0,-1.85688E-05,1,0.600761,0,0.399239,0.50992,0,0.0609354,0.0191143,0.0107913
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","DisputeArises",1,0,1,0.499992,1,0.600761,1,1,0.493038,0.450623,,,0.50992,,,,,0,0.0609354,0.029906,0.360846,10.5409,9.21002,1000.11,999.875,0.249086,0.328036,0.130207,0.458244,0.231465,0.0628821,0,0,0.50992,0.44009,0,0.0609354,0,0.499991,0,-1.85688E-05,1,0.600761,0,0.399239,0.50992,0,0.0609354,0.0191143,0.0107913
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","PFiles",1,0,1,0.499992,1,0.600761,1,1,0.493038,0.450623,,,0.50992,,,,,0,0.0609354,0.029906,0.360846,10.5409,9.21002,1000.11,999.875,0.249086,0.328036,0.130207,0.458244,0.231465,0.0628821,0,0,0.50992,0.44009,0,0.0609354,0,0.499991,0,-1.85688E-05,1,0.600761,0,0.399239,0.50992,0,0.0609354,0.0191143,0.0107913
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","DAnswers",0.6008,0,0.600761,0.323932,1,1,1,1,0.493038,0.450623,,,0.84879,,,,,0,0.10143,0.049779,0.360846,10.3355,9.3496,1000.08,999.911,0.314934,0.434361,0.133805,0.568166,0.273612,0.0922309,0,0,0.84879,0.44009,0,0.10143,0,0.279381,0,0.606579,1,1,0,0,0.84879,0,0.10143,0.0318168,0.0179627
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","Litigated",0.6008,0,0.600761,0.323932,1,1,1,1,0.493038,0.450623,,,0.84879,,,,,0,0.10143,0.049779,0.360846,10.3355,9.3496,1000.08,999.911,0.314934,0.434361,0.133805,0.568166,0.273612,0.0922309,0,0,0.84879,0.44009,0,0.10143,0,0.279381,0,0.606579,1,1,0,0,0.84879,0,0.10143,0.0318168,0.0179627
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","Not Litigated",0.3992,0,0.399239,0.764921,1,0,1,1,,,,,0,,,,,0,0,0,,10.85,9,1000.15,999.82,0.15,0.168043,0.124794,0.292837,0.168043,0.018719,0,0,0,,0,0,0,0.831957,0,-0.912805,1,0,0,1,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","Settles",0.5099,0,0.50992,0.28925,1,1,1,1,0.411631,0.468548,,,1,,,,,0,0,0,,10.2901,9.40991,1000.08,999.948,0.3,0.422656,0.130805,0.553461,0.238981,0.0897693,0,0,1,0.44009,0,0,0,0.235336,0,0.0801319,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","Tried",0.0299,0,0.0299056,0.402235,1,1,1,1,0.95,0.35,,,0,,,,,0,0,1,0.360846,10.0608,9.33915,999.953,999.777,0.6,0.41534,0.271666,0.687007,0.338367,0.294243,0,0,0,,0,0,0,0.36006,0,4.74594,1,1,0,0,0,0,0,0.639154,0.360846
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","PWins",0.0108,0,0.0107913,0.529609,1,1,1,1,0.95,0.35,,,0,,,,,0,0,1,1,10.7,8.7,1000.14,999.395,0.6,0.755692,0.163292,0.918985,0.819108,0.0489877,0,0,0,,0,0,0,0.544308,0,4.9094,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","DWins",0.0191,0,0.0191143,0.330324,1,1,1,1,0.95,0.35,,,0,,,,,0,0,1,0,9.7,9.7,999.847,999.992,0.6,0.223188,0.332851,0.556039,0.0669565,0.432706,0,0,0,,0,0,0,0.256039,0,4.65365,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 D More Risk Averse","4","Abandoned",0.0609,0,0.0609354,0.575732,1,1,1,1,0.95,0.35,,,0,,,,,0,1,0,,10.85,8.85,1000.15,999.67,0.3,0.541639,0.0912541,0.632893,0.531631,0.0136881,0,0,0,,0,1,0,0.608361,0,2.9805,1,1,0,0,0,0,1,0,0
