"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","All",1,0,1,0.499992,1,1,1,1,0.438509,0.561485,,,0.991129,,,,,0,0,0.008871,0.499982,10.4622,9.46217,1000,999.97,0.0756653,0.235779,0.235347,0.471125,0.116471,0.116405,0,0,0.991129,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.991129,0,0,0.00443571,0.0044354
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","DisputeArises",1,0,1,0.499992,1,1,1,1,0.438509,0.561485,,,0.991129,,,,,0,0,0.008871,0.499982,10.4622,9.46217,1000,999.97,0.0756653,0.235779,0.235347,0.471125,0.116471,0.116405,0,0,0.991129,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.991129,0,0,0.00443571,0.0044354
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","PFiles",1,0,1,0.499992,1,1,1,1,0.438509,0.561485,,,0.991129,,,,,0,0,0.008871,0.499982,10.4622,9.46217,1000,999.97,0.0756653,0.235779,0.235347,0.471125,0.116471,0.116405,0,0,0.991129,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.991129,0,0,0.00443571,0.0044354
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","DAnswers",1,0,1,0.499992,1,1,1,1,0.438509,0.561485,,,0.991129,,,,,0,0,0.008871,0.499982,10.4622,9.46217,1000,999.97,0.0756653,0.235779,0.235347,0.471125,0.116471,0.116405,0,0,0.991129,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.991129,0,0,0.00443571,0.0044354
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","Litigated",1,0,1,0.499992,1,1,1,1,0.438509,0.561485,,,0.991129,,,,,0,0,0.008871,0.499982,10.4622,9.46217,1000,999.97,0.0756653,0.235779,0.235347,0.471125,0.116471,0.116405,0,0,0.991129,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.991129,0,0,0.00443571,0.0044354
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","Settles",0.9911,0,0.991129,0.499992,1,1,1,1,0.436616,0.563378,,,1,,,,,0,0,0,,10.4625,9.4625,1000,999.971,0.075,0.235603,0.235596,0.471199,0.115314,0.115312,0,0,1,0.499997,0,0,0,0.499991,0,-0.0543179,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","Tried",0.0089,0,0.0088711,0.499988,1,1,1,1,0.65,0.35,,,0,,,,,0,0,1,0.499982,10.425,9.42502,1000,999.835,0.15,0.255405,0.207468,0.462873,0.245779,0.238589,0,0,0,,0,0,0,0.499982,0,6.0666,1,1,0,0,0,0,0,0.500018,0.499982
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","PWins",0.0044,0,0.00443539,0.591425,1,1,1,1,0.65,0.35,,,0,,,,,0,0,1,1,11,8.85,1000,999.67,0.15,0.510828,0,0.510828,0.491576,0,0,0,0,,0,0,0,0.639172,0,6.06655,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","DWins",0.0044,0,0.00443571,0.408557,1,1,1,1,0.65,0.35,,,0,,,,,0,0,1,0,9.85,10,999.997,1000,0.15,0,0.414922,0.414922,0,0.47716,0,0,0,,0,0,0,0.360802,0,6.06665,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","Rounds1",1,0,1,0.499992,1,1,1,1,0.438509,0.561485,,,0.991129,,,,,0,0,0.008871,0.499982,10.4622,9.46217,1000,999.97,0.0756653,0.235779,0.235347,0.471125,0.116471,0.116405,0,0,0.991129,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.991129,0,0,0.00443571,0.0044354
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Highly Risk Averse","4","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
