"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","All",1,0,1,0.499992,1,1,1,1,0.64962,0.64962,,,0.888889,,,,,0,0.0444027,0.066708,0.583806,10.6156,9.30439,1000.12,999.914,0.0800031,0.277302,0.117689,0.394991,0.168067,0.0568929,0,0,0.888889,0.643322,0,0.0444027,0,0.499991,0,-1.85688E-05,1,1,0,0,0.888889,0,0.0444027,0.0277636,0.0389447
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","DisputeArises",1,0,1,0.499992,1,1,1,1,0.64962,0.64962,,,0.888889,,,,,0,0.0444027,0.066708,0.583806,10.6156,9.30439,1000.12,999.914,0.0800031,0.277302,0.117689,0.394991,0.168067,0.0568929,0,0,0.888889,0.643322,0,0.0444027,0,0.499991,0,-1.85688E-05,1,1,0,0,0.888889,0,0.0444027,0.0277636,0.0389447
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","PFiles",1,0,1,0.499992,1,1,1,1,0.64962,0.64962,,,0.888889,,,,,0,0.0444027,0.066708,0.583806,10.6156,9.30439,1000.12,999.914,0.0800031,0.277302,0.117689,0.394991,0.168067,0.0568929,0,0,0.888889,0.643322,0,0.0444027,0,0.499991,0,-1.85688E-05,1,1,0,0,0.888889,0,0.0444027,0.0277636,0.0389447
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","DAnswers",1,0,1,0.499992,1,1,1,1,0.64962,0.64962,,,0.888889,,,,,0,0.0444027,0.066708,0.583806,10.6156,9.30439,1000.12,999.914,0.0800031,0.277302,0.117689,0.394991,0.168067,0.0568929,0,0,0.888889,0.643322,0,0.0444027,0,0.499991,0,-1.85688E-05,1,1,0,0,0.888889,0,0.0444027,0.0277636,0.0389447
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","Litigated",1,0,1,0.499992,1,1,1,1,0.64962,0.64962,,,0.888889,,,,,0,0.0444027,0.066708,0.583806,10.6156,9.30439,1000.12,999.914,0.0800031,0.277302,0.117689,0.394991,0.168067,0.0568929,0,0,0.888889,0.643322,0,0.0444027,0,0.499991,0,-1.85688E-05,1,1,0,0,0.888889,0,0.0444027,0.0277636,0.0389447
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","Settles",0.8889,0,0.888889,0.485536,1,1,1,1,0.612073,0.674572,,,1,,,,,0,0,0,,10.6058,9.31918,1000.13,999.926,0.075,0.28072,0.115739,0.396458,0.161012,0.0482912,0,0,1,0.643322,0,0,0,0.479852,0,-0.409988,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","Tried",0.0667,0,0.0667083,0.558938,1,1,1,1,0.95,0.45,,,0,,,,,0,0,1,0.583806,10.5151,9.33491,1000.07,999.834,0.15,0.242626,0.202632,0.445258,0.213102,0.208652,0,0,0,,0,0,0,0.584275,0,3.9609,1,1,0,0,0,0,0,0.416194,0.583806
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0.5 D More Risk Averse","3","PWins",0.0389,0,0.0389447,0.646965,1,1,1,1,0.95,0.45,,,0,,,,,0,0,1,1,10.9625,8.8875,1000.16,999.716,0.15,0.399658,0.0267316,0.42639,0.364425,0.00100243,0,0,0,,0,0,0,0.712842,0,3.9027,1,1,0,0,0,0,0,0,1
