"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","All",1,0,1,0.499992,0.91374,0.91374,1,1,0.439735,0.242552,,,0.526713,,,,,0.0919971,0.275917,0.019113,0.583598,10.323,9.53703,1000,999.493,0.139928,0.132186,0.223348,0.355534,0.0643096,0.177596,0,0,0.526713,0.199305,0.0919971,0.275917,0,0.499991,0,-1.85688E-05,0.91374,0.91374,0.08626,0,0.526713,0.0919971,0.275917,0.00795885,0.0111545
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","DisputeArises",1,0,1,0.499992,0.91374,0.91374,1,1,0.439735,0.242552,,,0.526713,,,,,0.0919971,0.275917,0.019113,0.583598,10.323,9.53703,1000,999.493,0.139928,0.132186,0.223348,0.355534,0.0643096,0.177596,0,0,0.526713,0.199305,0.0919971,0.275917,0,0.499991,0,-1.85688E-05,0.91374,0.91374,0.08626,0,0.526713,0.0919971,0.275917,0.00795885,0.0111545
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","PFiles",0.9137,0,0.91374,0.533094,1,1,1,1,0.439735,0.242552,,,0.576436,,,,,0.100682,0.301964,0.020918,0.583598,10.3535,9.49332,1000,999.445,0.153138,0.144665,0.23679,0.381455,0.0703806,0.18672,0,0,0.576436,0.199305,0.100682,0.301964,0,0.539549,0,0.177951,1,1,0,0,0.576436,0.100682,0.301964,0.00871019,0.0122076
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","DAnswers",0.9137,0,0.91374,0.533094,1,1,1,1,0.439735,0.242552,,,0.576436,,,,,0.100682,0.301964,0.020918,0.583598,10.3535,9.49332,1000,999.445,0.153138,0.144665,0.23679,0.381455,0.0703806,0.18672,0,0,0.576436,0.199305,0.100682,0.301964,0,0.539549,0,0.177951,1,1,0,0,0.576436,0.100682,0.301964,0.00871019,0.0122076
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","Litigated",0.9137,0,0.91374,0.533094,1,1,1,1,0.439735,0.242552,,,0.576436,,,,,0.100682,0.301964,0.020918,0.583598,10.3535,9.49332,1000,999.445,0.153138,0.144665,0.23679,0.381455,0.0703806,0.18672,0,0,0.576436,0.199305,0.100682,0.301964,0,0.539549,0,0.177951,1,1,0,0,0.576436,0.100682,0.301964,0.00871019,0.0122076
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","Not Litigated",0.0863,0,0.08626,0.149352,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,1000,1000,0,0,0.0809518,0.0809518,0,0.0809518,0,0,0,,0,0,0,0.0809518,0,-1.88523,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","Settles",0.5267,0,0.526713,0.415891,1,1,1,1,0.171725,0.226885,,,1,,,,,0,0,0,,10.1243,9.7257,1000,999.852,0.15,0.129464,0.312545,0.442009,0.0365789,0.249887,0,0,1,0.199305,0,0,0,0.397727,0,-0.841118,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","Tried",0.0191,0,0.0191134,0.557593,1,1,1,1,0.944213,0.05,,,0,,,,,0,0,1,0.583598,10.4838,9.21624,999.995,998.15,0.3,0.436238,0.25262,0.688858,0.448055,0.366299,0,0,0,,0,0,0,0.584199,0,5.31328,1,1,0,0,0,0,0,0.416402,0.583598
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 P More Risk Averse","4","PWins",0.0112,0,0.0111545,0.636942,1,1,1,1,0.94483,0.05,,,0,,,,,0,0,1,1,11.15,8.55,1000,996.796,0.3,0.747498,0,0.747498,0.767746,0,0,0,0,,0,0,0,0.702502,0,5.26485,1,1,0,0,0,0,0,0,1
