"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","All",1,0,1,0.499992,1,1,1,1,0.780539,0.409315,,,0.578925,,,,,0,0,0.421075,0.360582,10.4697,9.4237,10.4697,999.266,0.106581,0.164404,0.114969,0.279373,0.147751,0.10066,0,0,0.578925,0.663971,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.578925,0,0,0.269243,0.151832
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","DisputeArises",1,0,1,0.499992,1,1,1,1,0.780539,0.409315,,,0.578925,,,,,0,0,0.421075,0.360582,10.4697,9.4237,10.4697,999.266,0.106581,0.164404,0.114969,0.279373,0.147751,0.10066,0,0,0.578925,0.663971,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.578925,0,0,0.269243,0.151832
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PFiles",1,0,1,0.499992,1,1,1,1,0.780539,0.409315,,,0.578925,,,,,0,0,0.421075,0.360582,10.4697,9.4237,10.4697,999.266,0.106581,0.164404,0.114969,0.279373,0.147751,0.10066,0,0,0.578925,0.663971,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.578925,0,0,0.269243,0.151832
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","DAnswers",1,0,1,0.499992,1,1,1,1,0.780539,0.409315,,,0.578925,,,,,0,0,0.421075,0.360582,10.4697,9.4237,10.4697,999.266,0.106581,0.164404,0.114969,0.279373,0.147751,0.10066,0,0,0.578925,0.663971,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.578925,0,0,0.269243,0.151832
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","Litigated",1,0,1,0.499992,1,1,1,1,0.780539,0.409315,,,0.578925,,,,,0,0,0.421075,0.360582,10.4697,9.4237,10.4697,999.266,0.106581,0.164404,0.114969,0.279373,0.147751,0.10066,0,0,0.578925,0.663971,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.578925,0,0,0.269243,0.151832
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","Settles",0.5789,0,0.578925,0.577527,1,1,1,1,0.657284,0.670659,,,1,,,,,0,0,0,,10.6265,9.29853,10.6265,999.202,0.075,0.134761,0.0797388,0.2145,0.108434,0.0327379,0,0,1,0.663971,0,0,0,0.601348,0,-1.02595,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","Tried",0.4211,0,0.421075,0.393391,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.360582,10.2542,9.59579,10.2542,999.353,0.15,0.20516,0.163406,0.368566,0.201808,0.194045,0,0,0,,0,0,0,0.360637,0,1.41051,1,1,0,0,0,0,0,0.639418,0.360582
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PWins",0.1518,0,0.151832,0.585095,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11.0375,8.8125,11.0375,998.181,0.15,0.568967,0,0.568967,0.559674,0,0,0,0,,0,0,0,0.618533,0,1.72883,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","DWins",0.2692,0,0.269243,0.285285,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,9.8125,10.0375,9.8125,1000.01,0.15,0,0.255554,0.255554,0,0.303471,0,0,0,,0,0,0,0.215204,0,1.231,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","Rounds1",1,0,1,0.499992,1,1,1,1,0.780539,0.409315,,,0.578925,,,,,0,0,0.421075,0.360582,10.4697,9.4237,10.4697,999.266,0.106581,0.164404,0.114969,0.279373,0.147751,0.10066,0,0,0.578925,0.663971,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.578925,0,0,0.269243,0.151832
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 D Risk Averse","4","Truly Liable",0.5,0,0.499991,0.722392,1,1,1,1,0.91597,0.647881,,,0.696284,,,,,0,0,0.303716,0.618439,10.7771,9.12512,10.7771,998.894,0.0977787,0.0352181,0.229942,0.26516,0.00660339,0.201324,0,0,0.696284,0.9049,0,0,0,1,0,-4.93863E-05,1,1,0,0,0.696284,0,0,0.115886,0.18783
