"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","All",1,0,1,0.500003,0.611902,0.203301,1,1,0.526465,0.397773,,,0.133841,,,,,0.0397939,0.026487,0.000458,0.44286,10.3159,9.43923,19.7552,0.244836,1000.06,999.343,0.244836,0.130079,0.230725,0.360803,0.111948,0.147724,0,0.244836,0,0.133841,0.47097,0.0411546,0.0278477,0.00272141,0.500004,0,-4.37299E-07,0.611902,0.203301,0.388098,0.408601,0.133841,0.0397939,0.026487,0.00025532,0.0002029
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","DisputeArises",1,0,1,0.500003,0.611902,0.203301,1,1,0.526465,0.397773,,,0.133841,,,,,0.0397939,0.026487,0.000458,0.44286,10.3159,9.43923,19.7552,0.244836,1000.06,999.343,0.244836,0.130079,0.230725,0.360803,0.111948,0.147724,0,0.244836,0,0.133841,0.47097,0.0411546,0.0278477,0.00272141,0.500004,0,-4.37299E-07,0.611902,0.203301,0.388098,0.408601,0.133841,0.0397939,0.026487,0.00025532,0.0002029
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","PFiles",0.6119,0,0.611902,0.691174,1,0.332245,1,1,0.526465,0.397773,,,0.218729,,,,,0.0650331,0.0432863,0.000749,0.44286,10.5163,9.08357,19.5999,0.400123,1000.1,998.926,0.400123,0.212581,0.303412,0.515993,0.182951,0.167768,0,0.400123,0,0.218729,0.47097,0.0672569,0.0455101,0.00444745,0.743481,0,0.0967606,1,0.332245,0,0.667755,0.218729,0.0650331,0.0432863,0.00041726,0.0003317
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","DAnswers",0.2033,0,0.203301,0.509581,1,1,1,1,0.526465,0.397773,,,0.658337,,,,,0.195739,0.130285,0.002254,0.44286,10.1471,9.25152,19.3986,0.601352,1000.02,999.162,0.601352,0.354678,0.395816,0.750494,0.265498,0.349732,0,0.601352,0,0.658337,0.47097,0.202432,0.136978,0.0133861,0.513076,0,0.507452,1,1,0,0,0.658337,0.195739,0.130285,0.00125587,0.0009983
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","Litigated",0.2033,0,0.203301,0.509581,1,1,1,1,0.526465,0.397773,,,0.658337,,,,,0.195739,0.130285,0.002254,0.44286,10.1471,9.25152,19.3986,0.601352,1000.02,999.162,0.601352,0.354678,0.395816,0.750494,0.265498,0.349732,0,0.601352,0,0.658337,0.47097,0.202432,0.136978,0.0133861,0.513076,0,0.507452,1,1,0,0,0.658337,0.195739,0.130285,0.00125587,0.0009983
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","Not Litigated",0.7967,0,0.796699,0.497559,0.512868,0,1,1,,,,,0,,,,,0,0,0,,10.359,9.48713,19.8461,0.15386,1000.07,999.389,0.15386,0.0727655,0.188597,0.261362,0.0727655,0.0961751,0,0.15386,0,0,,0,0,0,0.496668,0,-0.129492,0.512868,0,0.487132,0.512868,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","Settles",0.1338,0,0.133841,0.522084,1,1,1,1,0.468256,0.473683,,,1,,,,,0,0,0,,10.171,9.22903,19.4,0.6,1000.05,999.299,0.6,0.355731,0.441526,0.797257,0.276914,0.368557,0,0.6,0,1,0.47097,0,0,0,0.535478,0,0.192187,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","Tried",0.0005,0,0.00045827,0.474505,1,1,1,1,0.759949,0.171103,,,0,,,,,0,0,1,0.44286,9.74001,9.05999,18.8,1.2,998.093,987.867,1.2,0.860366,0.531791,1.39216,1.78074,1.32948,0,1.2,0,0,,0,0,0,0.459502,0,2.17423,1,1,0,0,0,0,0,0.55714,0.44286
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","PWins",0.0002,0,0.00020295,0.534669,1,1,1,1,0.797562,0.182153,,,0,,,,,0,0,1,1,11.3,7.5,18.8,1.2,1000.17,972.497,1.2,1.94275,0,1.94275,4.02099,0,0,1.2,0,0,,0,0,0,0.557252,0,2.2179,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","DWins",0.0003,0,0.00025532,0.426681,1,1,1,1,0.730052,0.162319,,,0,,,,,0,0,1,0,8.5,10.3,18.8,1.2,996.439,1000.08,1.2,0,0.954503,0.954503,0,2.38626,0,1.2,0,0,,0,0,0,0.381801,0,2.13952,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","Abandoned",0.069,0,0.0690024,0.485564,1,1,1,1,0.637818,0.252038,,,0,,,,,0.576704,0.383857,0,,10.1036,9.29642,19.4,0.6,999.965,998.97,0.6,0.349275,0.306252,0.655528,0.233291,0.306711,0,0.6,0,0,,0.596424,0.403576,0.0394393,0.469981,0,1.10789,1,1,0,0,0,0.576704,0.383857,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 0.5,0.5","-5.684E-14","0.9961","12","Rounds1",0.2006,0,0.20058,0.509711,1,1,1,1,0.526824,0.399099,,,0.667269,,,,,0.198394,0.132052,0.002285,0.44286,10.1464,9.25222,19.3986,0.601371,1000.02,999.167,0.601371,0.353045,0.39576,0.748805,0.262757,0.348439,0,0.601371,0,0.667269,0.47097,0.198394,0.132052,0,0.513254,0,0.514337,1,1,0,0,0.667269,0.198394,0.132052,0.00127291,0.0010118
