"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","All",1,0,1,0.500003,0.680857,0.0362546,1,1,0.243106,0.173592,,,0.0319762,,,,,0.000409557,0.00137959,0.002387,0.449269,10.2427,9.32416,19.5669,0.433131,10.2427,9.32416,0.433131,0.215993,0.324107,0.5401,0.214343,0.22315,0,0.433131,0,0.0319762,0.173644,0.000460752,0.00143078,0.000102389,0.500004,0,-4.37299E-07,0.680857,0.0362546,0.319143,0.644602,0.0319762,0.000409557,0.00137959,0.00131453,0.0010724
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","DisputeArises",1,0,1,0.500003,0.680857,0.0362546,1,1,0.243106,0.173592,,,0.0319762,,,,,0.000409557,0.00137959,0.002387,0.449269,10.2427,9.32416,19.5669,0.433131,10.2427,9.32416,0.433131,0.215993,0.324107,0.5401,0.214343,0.22315,0,0.433131,0,0.0319762,0.173644,0.000460752,0.00143078,0.000102389,0.500004,0,-4.37299E-07,0.680857,0.0362546,0.319143,0.644602,0.0319762,0.000409557,0.00137959,0.00131453,0.0010724
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","PFiles",0.6809,0,0.680857,0.639679,1,0.0532485,1,1,0.243106,0.173592,,,0.0469647,,,,,0.000601532,0.00202625,0.003506,0.449269,10.3565,9.00736,19.3638,0.636156,10.3565,9.00736,0.636156,0.317237,0.420279,0.737516,0.314814,0.272,0,0.636156,0,0.0469647,0.173644,0.000676724,0.00210144,0.000150383,0.678626,0,0.0679897,1,0.0532485,0,0.946751,0.0469647,0.000601532,0.00202625,0.0019307,0.001575
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","DAnswers",0.0363,0,0.0362546,0.374897,1,1,1,1,0.243106,0.173592,,,0.88199,,,,,0.0112967,0.0380527,0.065837,0.449269,9.58269,9.1383,18.721,1.279,9.58269,9.1383,1.279,0.620405,0.427224,1.04763,0.5749,0.628789,0,1.279,0,0.88199,0.173644,0.0127088,0.0394648,0.00282417,0.301904,0,1.14665,1,1,0,0,0.88199,0.0112967,0.0380527,0.0362583,0.0295783
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","Litigated",0.0363,0,0.0362546,0.374897,1,1,1,1,0.243106,0.173592,,,0.88199,,,,,0.0112967,0.0380527,0.065837,0.449269,9.58269,9.1383,18.721,1.279,9.58269,9.1383,1.279,0.620405,0.427224,1.04763,0.5749,0.628789,0,1.279,0,0.88199,0.173644,0.0127088,0.0394648,0.00282417,0.301904,0,1.14665,1,1,0,0,0.88199,0.0112967,0.0380527,0.0362583,0.0295783
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","Not Litigated",0.9637,0,0.963745,0.50471,0.668851,0,1,1,,,,,0,,,,,0,0,0,,10.2675,9.33115,19.5987,0.401311,10.2675,9.33115,0.401311,0.20078,0.320228,0.521007,0.20078,0.207891,0,0.401311,0,0,,0,0,0,0.507456,0,-0.0431357,0.668851,0,0.331149,0.668851,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","Settles",0.032,0,0.0319762,0.362828,1,1,1,1,0.173644,0.173644,,,1,,,,,0,0,0,,9.57364,9.22636,18.8,1.2,9.57364,9.22636,1.2,0.557577,0.406615,0.964192,0.440437,0.5866,0,1.2,0,1,0.173644,0,0,0,0.283037,0,1.06097,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","Tried",0.0024,0,0.00238688,0.478112,1,1,1,1,0.787359,0.156758,,,0,,,,,0,0,1,0.449269,9.24927,8.35073,17.6,2.4,9.24927,8.35073,2.4,1.18478,0.785539,1.97032,1.84455,1.44458,0,2.4,0,0,,0,0,0,0.46449,0,1.95058,1,1,0,0,0,0,0,0.550731,0.449269
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","0.9982","38","PWins",0.0011,0,0.00107235,0.51577,1,1,1,1,0.793025,0.140945,,,0,,,,,0,0,1,1,9.8,7.8,17.6,2.4,9.8,7.8,2.4,1.67395,0.631266,2.30521,3.05141,0.757519,0,2.4,0,0,,0,0,0,0.526055,0,1.98874,1,1,0,0,0,0,0,0,1
