"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","All",1,0,1,0.5,0.912,0.215737,1,1,0.409327,0.25,,,0.158593,,,,,0,0,0.057145,1,10.479,9.14844,10.479,9.14844,0.372608,0.356004,0.105289,0.461293,0.198023,0.026287,0,0,0.158593,0.25,0,0,0,1,0,0,0.912,0.215737,0.088,0.696263,0.158593,0,0,0,0.0571447
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","DisputeArises",1,0,1,0.5,0.912,0.215737,1,1,0.409327,0.25,,,0.158593,,,,,0,0,0.057145,1,10.479,9.14844,10.479,9.14844,0.372608,0.356004,0.105289,0.461293,0.198023,0.026287,0,0,0.158593,0.25,0,0,0,1,0,0,0.912,0.215737,0.088,0.696263,0.158593,0,0,0,0.0571447
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","PFiles",0.912,0,0.912,0.5,1,0.236554,1,1,0.409327,0.25,,,0.173895,,,,,0,0,0.062659,1,10.5252,9.06627,10.5252,9.06627,0.408561,0.390355,0.110577,0.500932,0.21713,0.0280646,0,0,0.173895,0.25,0,0,0,1,0,0,1,0.236554,0,0.763446,0.173895,0,0,0,0.0626586
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","DAnswers",0.2157,0,0.215737,0.5,1,1,1,1,0.409327,0.25,,,0.735119,,,,,0,0,0.264881,1,9.96093,9.28015,9.96093,9.28015,0.758928,0.55494,0.204781,0.759721,0.368655,0.057579,0,0,0.735119,0.25,0,0,0,1,0,0,1,1,0,0,0.735119,0,0,0,0.264881
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","Litigated",0.2157,0,0.215737,0.5,1,1,1,1,0.409327,0.25,,,0.735119,,,,,0,0,0.264881,1,9.96093,9.28015,9.96093,9.28015,0.758928,0.55494,0.204781,0.759721,0.368655,0.057579,0,0,0.735119,0.25,0,0,0,1,0,0,1,1,0,0,0.735119,0,0,0,0.264881
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","Not Litigated",0.7843,0,0.784263,0.5,0.887793,0,1,1,,,,,0,,,,,0,0,0,,10.6215,9.11221,10.6215,9.11221,0.266338,0.30128,0.0779206,0.3792,0.151085,0.0176791,0,0,0,,0,0,0,1,0,0,0.887793,0,0.112207,0.887793,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","Settles",0.1586,0,0.158593,0.5,1,1,1,1,0.25,0.25,,,1,,,,,0,0,0,,9.95,9.45,9.95,9.45,0.6,0.424869,0.175131,0.6,0.190284,0.0404417,0,0,1,0.25,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","Tried",0.0571,0,0.0571447,0.5,1,1,1,1,0.851505,0.25,,,0,,,,,0,0,1,1,9.99125,8.80875,9.99125,8.80875,1.2,0.915923,0.287067,1.20299,0.863685,0.10514,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Damages Dispute","6","PWins",0.0571,0,0.0571447,0.5,1,1,1,1,0.851505,0.25,,,0,,,,,0,0,1,1,9.99125,8.80875,9.99125,8.80875,1.2,0.915923,0.287067,1.20299,0.863685,0.10514,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
