"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","All",1,0,1,0.5,0.6001,0.12007,1,1,0.448618,0.15,,,0.0636396,,,,,0,0,0.05643,1,10.3208,9.42926,10.3208,9.42926,0.249909,0.144287,0.197809,0.342096,0.0593111,0.0765193,0,0,0.0636396,0.15,0,0,0,1,0,0,0.6001,0.12007,0.3999,0.48003,0.0636396,0,0,0,0.0564302
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","DisputeArises",1,0,1,0.5,0.6001,0.12007,1,1,0.448618,0.15,,,0.0636396,,,,,0,0,0.05643,1,10.3208,9.42926,10.3208,9.42926,0.249909,0.144287,0.197809,0.342096,0.0593111,0.0765193,0,0,0.0636396,0.15,0,0,0,1,0,0,0.6001,0.12007,0.3999,0.48003,0.0636396,0,0,0,0.0564302
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","PFiles",0.6001,0,0.6001,0.5,1,0.200083,1,1,0.448618,0.15,,,0.106048,,,,,0,0,0.094035,1,10.5346,9.04892,10.5346,9.04892,0.416446,0.240438,0.20853,0.448967,0.0988354,0.0909123,0,0,0.106048,0.15,0,0,0,1,0,0,1,0.200083,0,0.799917,0.106048,0,0,0,0.0940347
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","DAnswers",0.1201,0,0.12007,0.5,1,1,1,1,0.448618,0.15,,,0.530022,,,,,0,0,0.469978,1,9.8735,9.24451,9.8735,9.24451,0.881987,0.318562,0.570723,0.889286,0.188173,0.344702,0,0,0.530022,0.15,0,0,0,1,0,0,1,1,0,0,0.530022,0,0,0,0.469978
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","Litigated",0.1201,0,0.12007,0.5,1,1,1,1,0.448618,0.15,,,0.530022,,,,,0,0,0.469978,1,9.8735,9.24451,9.8735,9.24451,0.881987,0.318562,0.570723,0.889286,0.188173,0.344702,0,0,0.530022,0.15,0,0,0,1,0,0,1,1,0,0,0.530022,0,0,0,0.469978
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","Not Litigated",0.8799,0,0.87993,0.5,0.545532,0,1,1,,,,,0,,,,,0,0,0,,10.3819,9.45447,10.3819,9.45447,0.16366,0.120506,0.146924,0.26743,0.0417274,0.0399247,0,0,0,,0,0,0,1,0,0,0.545532,0,0.454468,0.545532,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","Settles",0.0636,0,0.0636396,0.5,1,1,1,1,0.15,0.15,,,1,,,,,0,0,0,,9.85,9.55,9.85,9.55,0.6,0.0690065,0.544762,0.613769,0.0110397,0.306365,0,0,1,0.15,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","Tried",0.0564,0,0.0564302,0.5,1,1,1,1,0.785387,0.15,,,0,,,,,0,0,1,1,9.9,8.9,9.9,8.9,1.2,0.600001,0.600001,1.2,0.387937,0.387937,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Damages Dispute","3","PWins",0.0564,0,0.0564302,0.5,1,1,1,1,0.785387,0.15,,,0,,,,,0,0,1,1,9.9,8.9,9.9,8.9,1.2,0.600001,0.600001,1.2,0.387937,0.387937,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
