"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","All",1,0,1,0.499995,0.780392,0.120338,1,1,0.306926,0.29113,,,0.110959,,,,,0.00521208,0.00404218,0.000125,0.427994,10.2291,9.2303,19.4594,0.540588,1000.05,999.085,0.540588,0.29918,0.32475,0.62393,0.291215,0.22403,0,0.540588,0,0.110959,0.3,0.00521208,0.00404218,0,0.499994,0,7.5023E-06,0.780392,0.120338,0.219608,0.660054,0.110959,0.00521208,0.00404218,7.14549E-5,5.3465E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","DisputeArises",1,0,1,0.499995,0.780392,0.120338,1,1,0.306926,0.29113,,,0.110959,,,,,0.00521208,0.00404218,0.000125,0.427994,10.2291,9.2303,19.4594,0.540588,1000.05,999.085,0.540588,0.29918,0.32475,0.62393,0.291215,0.22403,0,0.540588,0,0.110959,0.3,0.00521208,0.00404218,0,0.499994,0,7.5023E-06,0.780392,0.120338,0.219608,0.660054,0.110959,0.00521208,0.00404218,7.14549E-5,5.3465E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","PFiles",0.7804,0,0.780392,0.585358,1,0.154202,1,1,0.306926,0.29113,,,0.142184,,,,,0.00667881,0.00517968,0.00016,0.427994,10.2936,9.0137,19.3073,0.692713,1000.06,998.828,0.692713,0.383371,0.381136,0.764508,0.373165,0.252072,0,0.692713,0,0.142184,0.3,0.00667881,0.00517968,0,0.605695,0,0.201349,1,0.154202,0,0.845798,0.142184,0.00667881,0.00517968,9.15629E-5,6.851E-05
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","DAnswers",0.1203,0,0.120338,0.250617,1,1,1,1,0.306926,0.29113,,,0.92206,,,,,0.043312,0.0335902,0.001038,0.427994,9.70992,9.08883,18.7988,1.20125,999.838,998.938,1.20125,0.749671,0.222564,0.972235,0.683481,0.285221,0,1.20125,0,0.92206,0.3,0.043312,0.0335902,0,0.179422,0,1.34889,1,1,0,0,0.92206,0.043312,0.0335902,0.00059379,0.0004443
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Litigated",0.1203,0,0.120338,0.250617,1,1,1,1,0.306926,0.29113,,,0.92206,,,,,0.043312,0.0335902,0.001038,0.427994,9.70992,9.08883,18.7988,1.20125,999.838,998.938,1.20125,0.749671,0.222564,0.972235,0.683481,0.285221,0,1.20125,0,0.92206,0.3,0.043312,0.0335902,0,0.179422,0,1.34889,1,1,0,0,0.92206,0.043312,0.0335902,0.00059379,0.0004443
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Not Litigated",0.8797,0,0.879662,0.53411,0.750349,0,1,1,,,,,0,,,,,0,0,0,,10.3001,9.24965,19.5498,0.450209,1000.08,999.106,0.450209,0.237552,0.33873,0.576282,0.237552,0.215658,0,0.450209,0,0,,0,0,0,0.543848,0,-0.18452,0.750349,0,0.249651,0.750349,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Settles",0.111,0,0.110959,0.242152,1,1,1,1,0.3,0.3,,,1,,,,,0,0,0,,9.7,9.1,18.8,1.2,999.847,999.058,1.2,0.748562,0.218744,0.967306,0.673706,0.284367,0,1.2,0,1,0.3,0,0,0,0.168264,0,1.27435,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Tried",0.0001,0,0.00012492,0.449958,1,1,1,1,0.5,0.1,,,0,,,,,0,0,1,0.427994,9.12552,8.47448,17.6,2.4,994.653,974.359,2.4,1.14119,0.640277,1.78147,2.16688,1.38972,0,2.4,0,0,,0,0,0,0.428338,0,3.61933,1,1,0,0,0,0,0,0.572006,0.427994
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","PWins",5.3E-5,0,5.3465E-05,0.557964,1,1,1,1,0.5,0.1,,,0,,,,,0,0,1,1,10.1412,7.45883,17.6,2.4,999.98,941.685,2.4,1.95352,0.463666,2.41719,4.26953,0.556399,0,2.4,0,0,,0,0,0,0.587649,0,3.72352,1,1,0,0,0,0,0,0,1
