"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","All",1,0,1,0.673383,1,1,1,1,0.845176,0.73314,,,0.841368,,,,,0.0430814,0,0.115551,0.479545,10.7231,9.19327,19.9163,0.0836663,1000.13,999.101,0.0836663,0.0454041,0.205526,0.25093,0.0328929,0.120738,0,0.0836663,0,0.841368,0.843676,0.0430814,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.841368,0.0430814,0,0.0601391,0.0554119
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","DisputeArises",1,0,1,0.673383,1,1,1,1,0.845176,0.73314,,,0.841368,,,,,0.0430814,0,0.115551,0.479545,10.7231,9.19327,19.9163,0.0836663,1000.13,999.101,0.0836663,0.0454041,0.205526,0.25093,0.0328929,0.120738,0,0.0836663,0,0.841368,0.843676,0.0430814,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.841368,0.0430814,0,0.0601391,0.0554119
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PFiles",1,0,1,0.673383,1,1,1,1,0.845176,0.73314,,,0.841368,,,,,0.0430814,0,0.115551,0.479545,10.7231,9.19327,19.9163,0.0836663,1000.13,999.101,0.0836663,0.0454041,0.205526,0.25093,0.0328929,0.120738,0,0.0836663,0,0.841368,0.843676,0.0430814,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.841368,0.0430814,0,0.0601391,0.0554119
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","DAnswers",1,0,1,0.673383,1,1,1,1,0.845176,0.73314,,,0.841368,,,,,0.0430814,0,0.115551,0.479545,10.7231,9.19327,19.9163,0.0836663,1000.13,999.101,0.0836663,0.0454041,0.205526,0.25093,0.0328929,0.120738,0,0.0836663,0,0.841368,0.843676,0.0430814,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.841368,0.0430814,0,0.0601391,0.0554119
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","Litigated",1,0,1,0.673383,1,1,1,1,0.845176,0.73314,,,0.841368,,,,,0.0430814,0,0.115551,0.479545,10.7231,9.19327,19.9163,0.0836663,1000.13,999.101,0.0836663,0.0454041,0.205526,0.25093,0.0328929,0.120738,0,0.0836663,0,0.841368,0.843676,0.0430814,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.841368,0.0430814,0,0.0601391,0.0554119
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","Settles",0.8414,0,0.841368,0.718773,1,1,1,1,0.834839,0.852513,,,1,,,,,0,0,0,,10.8062,9.11882,19.925,0.075,1000.14,999.042,0.075,0.0378079,0.154889,0.192697,0.0304252,0.044283,0,0.075,0,1,0.843676,0,0,0,0.928611,0,-0.221068,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","Tried",0.1156,0,0.115551,0.483559,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.479545,10.4015,9.44852,19.85,0.15,1000.04,999.197,0.15,0.112027,0.419405,0.531432,0.062914,0.482316,0,0.15,0,0,,0,0,0,0.804149,0,1.48237,1,1,0,0,0,0,0,0.520455,0.479545
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PWins",0.0554,0,0.0554119,0.606374,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11,8.85,19.85,0.15,1000.16,998.326,0.15,0.233612,0,0.233612,0.131195,0,0,0.15,0,0,,0,0,0,0.916388,0,1.62773,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","DWins",0.0601,0,0.0601391,0.370398,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,9.85,10,19.85,0.15,999.935,1000,0.15,0,0.805843,0.805843,0,0.926719,0,0.15,0,0,,0,0,0,0.700733,0,1.34843,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","Abandoned",0.0431,0,0.0430814,0.296063,1,1,1,1,0.9,0.1,,,0,,,,,1,0,0,,9.9625,9.9625,19.925,0.075,999.985,999.985,0.075,0.0150612,0.620808,0.635869,0.000564793,0.644088,0,0.075,0,0,,1,0,0,0.598369,0,0.341798,1,1,0,0,0,1,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","Rounds1",1,0,1,0.673383,1,1,1,1,0.845176,0.73314,,,0.841368,,,,,0.0430814,0,0.115551,0.479545,10.7231,9.19327,19.9163,0.0836663,1000.13,999.101,0.0836663,0.0454041,0.205526,0.25093,0.0328929,0.120738,0,0.0836663,0,0.841368,0.843676,0.0430814,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.841368,0.0430814,0,0.0601391,0.0554119
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Truly Liable Probability 0.9","0","0","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
