"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","All",1,0,1,0.499992,0.60074,0.203294,1,1,0.663779,0.05,,,0.0473648,,,,,0.0157709,0.0293487,0.109058,0.499997,10.2798,9.4604,19.7402,0.259792,10.2798,9.4604,0.259792,0.137145,0.241127,0.378273,0.13308,0.187997,0,0.259792,0,0.0473648,0.05,0.016647,0.0302248,0.00175211,0.499991,0,-1.85688E-05,0.60074,0.203294,0.39926,0.397446,0.0473648,0.0157709,0.0293487,0.0545292,0.0545284
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","DisputeArises",1,0,1,0.499992,0.60074,0.203294,1,1,0.663779,0.05,,,0.0473648,,,,,0.0157709,0.0293487,0.109058,0.499997,10.2798,9.4604,19.7402,0.259792,10.2798,9.4604,0.259792,0.137145,0.241127,0.378273,0.13308,0.187997,0,0.259792,0,0.0473648,0.05,0.016647,0.0302248,0.00175211,0.499991,0,-1.85688E-05,0.60074,0.203294,0.39926,0.397446,0.0473648,0.0157709,0.0293487,0.0545292,0.0545284
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","PFiles",0.6007,0,0.60074,0.67606,1,0.338406,1,1,0.663779,0.05,,,0.078844,,,,,0.0262525,0.0488543,0.181539,0.499997,10.4658,9.10178,19.5675,0.432453,10.4658,9.10178,0.432453,0.228294,0.289703,0.517997,0.221526,0.201261,0,0.432453,0,0.078844,0.05,0.0277108,0.0503126,0.00291659,0.72061,0,0.606564,1,0.338406,0,0.661594,0.078844,0.0262525,0.0488543,0.09077,0.0907687
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","DAnswers",0.2033,0,0.203294,0.475924,1,1,1,1,0.663779,0.05,,,0.232986,,,,,0.0775769,0.144366,0.536452,0.499997,10.0078,9.30075,19.3086,0.691403,10.0078,9.30075,0.691403,0.382448,0.357222,0.73967,0.36245,0.445074,0,0.691403,0,0.232986,0.05,0.0818862,0.148675,0.0086186,0.466561,0,2.52042,1,1,0,0,0.232986,0.0775769,0.144366,0.268228,0.268224
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","Litigated",0.2033,0,0.203294,0.475924,1,1,1,1,0.663779,0.05,,,0.232986,,,,,0.0775769,0.144366,0.536452,0.499997,10.0078,9.30075,19.3086,0.691403,10.0078,9.30075,0.691403,0.382448,0.357222,0.73967,0.36245,0.445074,0,0.691403,0,0.232986,0.05,0.0818862,0.148675,0.0086186,0.466561,0,2.52042,1,1,0,0,0.232986,0.0775769,0.144366,0.268228,0.268224
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","Not Litigated",0.7967,0,0.796706,0.506134,0.498861,0,1,1,,,,,0,,,,,0,0,0,,10.3492,9.50114,19.8503,0.149658,10.3492,9.50114,0.149658,0.0745517,0.211504,0.286055,0.0745517,0.122399,0,0.149658,0,0,,0,0,0,0.508521,0,-0.643156,0.498861,0,0.501139,0.498861,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","Settles",0.0474,0,0.0473648,0.348376,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.75,9.8,19.55,0.45,9.75,9.8,0.45,0.142117,0.361769,0.503886,0.0284234,0.452211,0,0.45,0,1,0.05,0,0,0,0.289415,0,1.44415,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","Tried",0.1091,0,0.109058,0.499997,1,1,1,1,0.884475,0.05,,,0,,,,,0,0,1,0.499997,9.97499,9.12501,19.1,0.9,9.97499,9.12501,0.9,0.517496,0.393083,0.910579,0.556294,0.543322,0,0.9,0,0,,0,0,0,0.499997,0,3.37737,1,1,0,0,0,0,0,0.500003,0.499997
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","PWins",0.0545,0,0.0545284,0.613138,1,1,1,1,0.895687,0.05,,,0,,,,,0,0,1,1,10.7,8.4,19.1,0.9,10.7,8.4,0.9,0.935291,0.199413,1.1347,1.09764,0.0598238,0,0.9,0,0,,0,0,0,0.664709,0,3.37733,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","DWins",0.0545,0,0.0545292,0.386858,1,1,1,1,0.873262,0.05,,,0,,,,,0,0,1,0,9.25,9.85,19.1,0.9,9.25,9.85,0.9,0.0997071,0.586751,0.686458,0.0149561,1.02681,0,0.9,0,0,,0,0,0,0.335286,0,3.37742,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","Abandoned",0.0469,0,0.0468718,0.5488,1,1,1,1,0.770518,0.05,,,0,,,,,0.33647,0.626149,0,,10.3448,9.20516,19.55,0.45,10.3448,9.20516,0.45,0.311088,0.269186,0.580274,0.248966,0.209264,0,0.45,0,0,,0.35516,0.64484,0.0373809,0.567777,0,1.61413,1,1,0,0,0,0.33647,0.626149,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","Rounds1",0.2015,0,0.201542,0.475714,1,1,1,1,0.664769,0.05,,,0.235012,,,,,0.0782514,0.145621,0.541116,0.499997,10.0062,9.30032,19.3065,0.693502,10.0062,9.30032,0.693502,0.382622,0.35685,0.739471,0.362629,0.445075,0,0.693502,0,0.235012,0.05,0.0782514,0.145621,0,0.466271,0,2.55103,1,1,0,0,0.235012,0.0782514,0.145621,0.27056,0.270556
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Risk Neutral Relative Costs 2","0","4","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
