"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","All",1,0,1,0.499995,0.538024,0.12128,1,1,0.434725,0.1,,,0.0620338,,,,,0,0.02172,0.037526,0.500001,10.1181,9.48893,19.607,0.392972,10.1181,9.48893,0.392972,0.125295,0.374846,0.500141,0.114233,0.322328,0,0.392972,0,0.0620338,0.1,0,0.02172,0,0.499994,0,7.5023E-06,0.538024,0.12128,0.461976,0.416744,0.0620338,0,0.02172,0.018763,0.018763
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","DisputeArises",1,0,1,0.499995,0.538024,0.12128,1,1,0.434725,0.1,,,0.0620338,,,,,0,0.02172,0.037526,0.500001,10.1181,9.48893,19.607,0.392972,10.1181,9.48893,0.392972,0.125295,0.374846,0.500141,0.114233,0.322328,0,0.392972,0,0.0620338,0.1,0,0.02172,0,0.499994,0,7.5023E-06,0.538024,0.12128,0.461976,0.416744,0.0620338,0,0.02172,0.018763,0.018763
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","PFiles",0.538,0,0.538024,0.692647,1,0.225417,1,1,0.434725,0.1,,,0.115299,,,,,0,0.04037,0.069748,0.500001,10.2195,9.05009,19.2696,0.730398,10.2195,9.05009,0.730398,0.23288,0.510206,0.743086,0.212319,0.412594,0,0.730398,0,0.115299,0.1,0,0.04037,0,0.742813,0,0.362249,1,0.225417,0,0.774583,0.115299,0,0.04037,0.0348738,0.0348739
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","DAnswers",0.1213,0,0.12128,0.457645,1,1,1,1,0.434725,0.1,,,0.511493,,,,,0,0.17909,0.309416,0.500001,9.5993,9.22223,18.8215,1.17847,9.5993,9.22223,1.17847,0.450543,0.551191,1.00173,0.359333,0.803043,0,1.17847,0,0.511493,0.1,0,0.17909,0,0.441624,0,1.58922,1,1,0,0,0.511493,0,0.17909,0.154708,0.154708
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","Litigated",0.1213,0,0.12128,0.457645,1,1,1,1,0.434725,0.1,,,0.511493,,,,,0,0.17909,0.309416,0.500001,9.5993,9.22223,18.8215,1.17847,9.5993,9.22223,1.17847,0.450543,0.551191,1.00173,0.359333,0.803043,0,1.17847,0,0.511493,0.1,0,0.17909,0,0.441624,0,1.58922,1,1,0,0,0.511493,0,0.17909,0.154708,0.154708
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","Not Litigated",0.8787,0,0.87872,0.50584,0.474263,0,1,1,,,,,0,,,,,0,0,0,,10.1897,9.52574,19.7154,0.284558,10.1897,9.52574,0.284558,0.0804046,0.350507,0.430911,0.0804046,0.255981,0,0.284558,0,0,,0,0,0,0.50805,0,-0.219334,0.474263,0,0.525737,0.474263,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","Settles",0.062,0,0.0620338,0.356129,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.6,19.1,0.9,9.5,9.6,0.9,0.279316,0.452566,0.731882,0.111726,0.678849,0,0.9,0,1,0.1,0,0,0,0.301711,0,1.13567,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","Tried",0.0375,0,0.037526,0.5,1,1,1,1,0.776632,0.1,,,0,,,,,0,0,1,0.500001,9.3,8.9,18.2,1.8,9.3,8.9,1.8,0.670456,0.776142,1.4466,0.6841,1.31888,0,1.8,0,0,,0,0,0,0.500001,0,2.462,1,1,0,0,0,0,0,0.499999,0.500001
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Relative Costs 2","0","1","PWins",0.0188,0,0.018763,0.60049,1,1,1,1,0.788476,0.1,,,0,,,,,0,0,1,1,9.8,8.4,18.2,1.8,9.8,8.4,1.8,0.952282,0.777262,1.72954,1.13502,0.932714,0,1.8,0,0,,0,0,0,0.647718,0,2.462,1,1,0,0,0,0,0,0,1
