"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","All",1,0,1,0.499995,0.60154,0.111987,1,1,0.676042,0.1,,,0.0169803,,,,,0.0459854,0.00925871,0.028267,0.484278,10.1574,9.42262,19.58,0.419961,10.1574,9.42262,0.419961,0.17151,0.35315,0.524661,0.273953,0.313426,0,0.419961,0,0.0169803,0.1,0.051733,0.0150063,0.0114952,0.499994,0,7.5023E-06,0.60154,0.111987,0.39846,0.489553,0.0169803,0.0459854,0.00925871,0.014578,0.0136892
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","DisputeArises",1,0,1,0.499995,0.60154,0.111987,1,1,0.676042,0.1,,,0.0169803,,,,,0.0459854,0.00925871,0.028267,0.484278,10.1574,9.42262,19.58,0.419961,10.1574,9.42262,0.419961,0.17151,0.35315,0.524661,0.273953,0.313426,0,0.419961,0,0.0169803,0.1,0.051733,0.0150063,0.0114952,0.499994,0,7.5023E-06,0.60154,0.111987,0.39846,0.489553,0.0169803,0.0459854,0.00925871,0.014578,0.0136892
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","PFiles",0.6015,0,0.60154,0.672305,1,0.186167,1,1,0.676042,0.1,,,0.0282281,,,,,0.0764461,0.0153917,0.046991,0.484278,10.2617,9.04016,19.3019,0.698142,10.2617,9.04016,0.698142,0.285119,0.473062,0.75818,0.45542,0.407024,0,0.698142,0,0.0282281,0.1,0.0860009,0.0249465,0.0191096,0.717174,0,0.324004,1,0.186167,0,0.813833,0.0282281,0.0764461,0.0153917,0.0242345,0.0227569
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","DAnswers",0.112,0,0.111987,0.384037,1,1,1,1,0.676042,0.1,,,0.151628,,,,,0.410632,0.0826768,0.252416,0.484278,9.65712,9.21571,18.8728,1.12717,9.65712,9.21571,1.12717,0.67214,0.433776,1.10592,1.58692,0.921965,0,1.12717,0,0.151628,0.1,0.461956,0.134001,0.102648,0.340175,0,1.74037,1,1,0,0,0.151628,0.410632,0.0826768,0.130176,0.122239
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","Litigated",0.112,0,0.111987,0.384037,1,1,1,1,0.676042,0.1,,,0.151628,,,,,0.410632,0.0826768,0.252416,0.484278,9.65712,9.21571,18.8728,1.12717,9.65712,9.21571,1.12717,0.67214,0.433776,1.10592,1.58692,0.921965,0,1.12717,0,0.151628,0.1,0.461956,0.134001,0.102648,0.340175,0,1.74037,1,1,0,0,0.151628,0.410632,0.0826768,0.130176,0.122239
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","Not Litigated",0.888,0,0.888013,0.514619,0.55129,0,1,1,,,,,0,,,,,0,0,0,,10.2205,9.44871,19.6692,0.330774,10.2205,9.44871,0.330774,0.108376,0.342983,0.451359,0.108376,0.236683,0,0.330774,0,0,,0,0,0,0.520149,0,-0.219469,0.55129,0,0.44871,0.55129,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","Settles",0.017,0,0.0169803,0.325595,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.6,19.1,0.9,9.5,9.6,0.9,0.296149,0.389443,0.685591,0.118459,0.584164,0,0.9,0,1,0.1,0,0,0,0.259629,0,1.37669,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","Tried",0.0283,0,0.0282673,0.489074,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.484278,9.82768,8.37232,18.2,1.8,9.82768,8.37232,1.8,1.62793,0.595583,2.22351,5.58418,2.02498,0,1.8,0,0,,0,0,0,0.484353,0,2.5302,1,1,0,0,0,0,0,0.515722,0.484278
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Risk Neutral Relative Costs 2","0","4","PWins",0.0137,0,0.0136892,0.594189,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,12.2,6,18.2,1.8,12.2,6,1.8,3.36156,0,3.36156,11.5309,0,0,1.8,0,0,,0,0,0,0.638438,0,2.51495,1,1,0,0,0,0,0,0,1
