"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","All",1,0,1,0.499995,0.81393,0.629217,1,1,0.658359,0.576384,,,0.422587,,,,,0.0946458,0.103316,0.008668,0.340201,10.324,9.33353,19.6575,0.342462,1000.06,999.208,0.342462,0.228309,0.235913,0.464222,0.176568,0.144147,0,0.342462,0,0.422587,0.661949,0.0946458,0.103316,0,0.499994,0,7.5023E-06,0.81393,0.629217,0.18607,0.184713,0.422587,0.0946458,0.103316,0.00571942,0.002949
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","DisputeArises",1,0,1,0.499995,0.81393,0.629217,1,1,0.658359,0.576384,,,0.422587,,,,,0.0946458,0.103316,0.008668,0.340201,10.324,9.33353,19.6575,0.342462,1000.06,999.208,0.342462,0.228309,0.235913,0.464222,0.176568,0.144147,0,0.342462,0,0.422587,0.661949,0.0946458,0.103316,0,0.499994,0,7.5023E-06,0.81393,0.629217,0.18607,0.184713,0.422587,0.0946458,0.103316,0.00571942,0.002949
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PFiles",0.8139,0,0.81393,0.573308,1,0.77306,1,1,0.658359,0.576384,,,0.519193,,,,,0.116282,0.126934,0.01065,0.340201,10.3981,9.18117,19.5792,0.420752,1000.07,999.027,0.420752,0.280501,0.265793,0.546295,0.216933,0.153048,0,0.420752,0,0.519193,0.661949,0.116282,0.126934,0,0.590245,0,0.184351,1,0.77306,0,0.22694,0.519193,0.116282,0.126934,0.00702692,0.0036232
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","DAnswers",0.6292,0,0.629217,0.499999,1,1,1,1,0.658359,0.576384,,,0.671608,,,,,0.150418,0.164197,0.013777,0.340201,10.3094,9.23435,19.5438,0.456199,1000.05,999.092,0.456199,0.332804,0.264764,0.597568,0.250574,0.174261,0,0.456199,0,0.671608,0.661949,0.150418,0.164197,0,0.499999,0,0.468368,1,1,0,0,0.671608,0.150418,0.164197,0.00908974,0.0046868
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Litigated",0.6292,0,0.629217,0.499999,1,1,1,1,0.658359,0.576384,,,0.671608,,,,,0.150418,0.164197,0.013777,0.340201,10.3094,9.23435,19.5438,0.456199,1000.05,999.092,0.456199,0.332804,0.264764,0.597568,0.250574,0.174261,0,0.456199,0,0.671608,0.661949,0.150418,0.164197,0,0.499999,0,0.468368,1,1,0,0,0.671608,0.150418,0.164197,0.00908974,0.0046868
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Not Litigated",0.3708,0,0.370783,0.499989,0.49817,0,1,1,,,,,0,,,,,0,0,0,,10.3487,9.50183,19.8505,0.149451,1000.07,999.406,0.149451,0.0509806,0.186953,0.237934,0.0509806,0.0930433,0,0.149451,0,0,,0,0,0,0.499986,0,-0.794797,0.49817,0,0.50183,0.49817,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Settles",0.4226,0,0.422587,0.536516,1,1,1,1,0.629792,0.694106,,,1,,,,,0,0,0,,10.3619,9.18805,19.55,0.45,1000.09,999.176,0.45,0.340902,0.301918,0.642819,0.241952,0.184582,0,0.45,0,1,0.661949,0,0,0,0.542739,0,-0.0541509,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Tried",0.0087,0,0.00866842,0.388944,1,1,1,1,0.9,0.171249,,,0,,,,,0,0,1,0.340201,9.74947,9.35053,19.1,0.9,999.177,994.925,0.9,0.573765,0.340888,0.914654,1.05267,0.698821,0,0.9,0,0,,0,0,0,0.340963,0,3.15519,1,1,0,0,0,0,0,0.659799,0.340201
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PWins",0.0029,0,0.002949,0.509317,1,1,1,1,0.9,0.171249,,,0,,,,,0,0,1,1,11.3,7.8,19.1,0.9,1000.17,984.99,0.9,1.68655,0,1.68655,3.09427,0,0,0.9,0,0,,0,0,0,0.513451,0,3.22808,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","DWins",0.0057,0,0.00571942,0.326879,1,1,1,1,0.9,0.171249,,,0,,,,,0,0,1,0,8.95,10.15,19.1,0.9,998.663,1000.05,0.9,0,0.516654,0.516654,0,1.05914,0,0.9,0,0,,0,0,0,0.252027,0,3.1176,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Abandoned",0.198,0,0.197961,0.426908,1,1,1,1,0.708759,0.342823,,,0,,,,,0.478102,0.521898,0,,10.2219,9.3281,19.55,0.45,1000,999.095,0.45,0.304966,0.182119,0.487085,0.233857,0.129259,0,0.45,0,0,,0.478102,0.521898,0,0.415724,0,1.46613,1,1,0,0,0,0.478102,0.521898,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Rounds1",0.6292,0,0.629217,0.499999,1,1,1,1,0.658359,0.576384,,,0.671608,,,,,0.150418,0.164197,0.013777,0.340201,10.3094,9.23435,19.5438,0.456199,1000.05,999.092,0.456199,0.332804,0.264764,0.597568,0.250574,0.174261,0,0.456199,0,0.671608,0.661949,0.150418,0.164197,0,0.499999,0,0.468368,1,1,0,0,0.671608,0.150418,0.164197,0.00908974,0.0046868
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Truly Liable",0.5,0,0.499994,0.716723,0.960848,0.629223,1,1,0.744467,0.689861,,,0.458715,,,,,0.0227271,0.14187,0.005911,0.512302,10.5291,9.08563,19.6147,0.385298,1000.11,998.864,0.385298,0.0367535,0.471832,0.508585,0.00814487,0.288297,0,0.385298,0,0.458715,0.743715,0.0227271,0.14187,0,1,0,1.15263E-05,0.960848,0.629223,0.0391523,0.331625,0.458715,0.0227271,0.14187,0.00288293,0.0030284
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Truly Not Liable",0.5,0,0.500006,0.283273,0.667016,0.629211,1,1,0.572251,0.462908,,,0.38646,,,,,0.166563,0.0647627,0.011425,0.251161,10.1189,9.58142,19.7004,0.299628,1000.01,999.552,0.299628,0.419859,0,0.419859,0.344987,0,0,0.299628,0,0.38646,0.564897,0.166563,0.0647627,0,0,0,3.4784E-06,0.667016,0.629211,0.332984,0.0378051,0.38646,0.166563,0.0647627,0.00855584,0.0028696
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","AllCount",330,0,330,0.499995,268.597,207.642,330,330,0.658359,0.576384,,,139.454,,,,,31.2331,34.0942,2.86058,27.2161,10.324,9.33353,19.6575,0.342462,1000.06,999.208,0.342462,0.228309,0.235913,0.464222,0.176568,0.144147,0,0.342462,0,139.454,0.661949,31.2331,34.0942,0,164.998,0,7.5023E-06,268.597,207.642,61.4031,60.9554,139.454,31.2331,34.0942,1.88741,0.973171
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Liability Strength1",0.2261,0,0.226114,0.1,0.446202,0.446054,1,1,0.508046,0.321339,,,0.195027,,,,,0.242132,0.00392436,0.004971,0.0328966,9.96517,9.83183,19.797,0.203005,999.969,999.877,0.203005,0.162176,0.0413598,0.203536,0.0913724,0.0442537,0,0.203005,0,0.195027,0.504035,0.242132,0.00392436,0,0.0399657,0,-6.39492E-06,0.446202,0.446054,0.553798,0.000147946,0.195027,0.242132,0.00392436,0.00480709,0.0001635
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Liability Strength2",0.1902,0,0.190224,0.3,0.740897,0.736151,1,1,0.538525,0.440419,,,0.496407,,,,,0.173478,0.0477768,0.018489,0.169806,10.0825,9.57647,19.659,0.341012,999.993,999.591,0.341012,0.355553,0.155663,0.511215,0.260867,0.156746,0,0.341012,0,0.496407,0.521256,0.173478,0.0477768,0,0.169489,0,4.91077E-06,0.740897,0.736151,0.259103,0.00474631,0.496407,0.173478,0.0477768,0.0153497,0.0031396
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Liability Strength3",0.1673,0,0.167339,0.5,0.938642,0.881051,1,1,0.630456,0.582817,,,0.629825,,,,,0.0388112,0.193629,0.018786,0.5,10.3535,9.22434,19.5778,0.422204,1000.07,999.035,0.422204,0.410568,0.324679,0.735246,0.370785,0.256402,0,0.422204,0,0.629825,0.596751,0.0388112,0.193629,0,0.5,0,2.11357E-05,0.938642,0.881051,0.061358,0.0575913,0.629825,0.0388112,0.193629,0.00939275,0.0093928
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Liability Strength4",0.1902,0,0.19022,0.7,0.993595,0.736163,1,1,0.769541,0.718747,,,0.512829,,,,,0.00207613,0.216968,0.00429,0.830194,10.5744,9.01515,19.5896,0.410433,1000.12,998.746,0.410433,0.20893,0.354342,0.563272,0.179238,0.178337,0,0.410433,0,0.512829,0.766219,0.00207613,0.216968,0,0.830511,0,1.64073E-05,0.993595,0.736163,0.00640536,0.257431,0.512829,0.00207613,0.216968,0.00072851,0.0035617
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","Liability Strength5",0.2261,0,0.226104,0.9,0.999669,0.446068,1,1,0.861473,0.813147,,,0.358756,,,,,3.1927E-05,0.0869809,0.0003,0.967103,10.6536,8.97948,19.6331,0.366946,1000.14,998.735,0.366946,0.0688056,0.332662,0.401467,0.0448604,0.1216,0,0.366946,0,0.358756,0.870898,3.1927E-05,0.0869809,0,0.960034,0,5.99868E-06,0.999669,0.446068,0.000331439,0.553601,0.358756,3.1927E-05,0.0869809,9.85709E-6,0.0002898
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PLiabilitySignal1",0.1861,0,0.18607,0.179301,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.105207,0.105207,0,0.105207,0,0,0,0,,0,0,0,0.105207,0,-0.80637,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PLiabilitySignal2",0.2124,0,0.21239,0.292925,1,0.96552,1,1,0.5,0.43524,,,0.65196,,,,,0.31356,0,0,,10.0807,9.47443,19.5552,0.444828,1000,999.58,0.444828,0.372438,0.177901,0.550338,0.233244,0.152573,0,0.444828,0,0.65196,0.531103,0.31356,0,0,0.230751,0,-0.21118,1,0.96552,0,0.03448,0.65196,0.31356,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PLiabilitySignal3",0.2031,0,0.20309,0.499995,1,0.86191,1,1,0.5,0.553379,,,0.7238,,,,,0.13811,0,0,,10.2457,9.32502,19.5707,0.429287,1000.05,999.389,0.429287,0.290548,0.323434,0.613982,0.200784,0.238313,0,0.429287,0,0.7238,0.563147,0.13811,0,0,0.499993,0,4E-05,1,0.86191,0,0.13809,0.7238,0.13811,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PLiabilitySignal4",0.2124,0,0.21239,0.707075,1,0.68644,1,1,0.9,0.676978,,,0.33205,,,,,0,0.31991,0.03448,0.310847,10.6316,8.94988,19.5815,0.418482,1000.1,998.487,0.418482,0.290051,0.266501,0.556552,0.290863,0.111062,0,0.418482,0,0.33205,0.9,0,0.31991,0,0.769249,0,0.21118,1,0.68644,0,0.31356,0.33205,0,0.31991,0.023762,0.010718
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","PLiabilitySignal5",0.1861,0,0.18606,0.820695,1,0.55526,1,1,0.9,0.753566,,,0.35793,,,,,0,0.1901,0.00723,0.5,10.66,8.95341,19.6135,0.386543,1000.13,998.619,0.386543,0.153687,0.3024,0.456087,0.131548,0.10845,0,0.386543,0,0.35793,0.9,0,0.1901,0,0.894788,0,0.80641,1,0.55526,0,0.44474,0.35793,0,0.1901,0.003615,0.003615
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","DLiabilitySignal1",0.1861,0,0.186069,0.179304,0.555247,0.555247,1,1,0.533561,0.171249,,,0,,,,,0.50866,0,0.046587,0.340201,9.83573,9.89344,19.7292,0.270825,999.884,999.73,0.270825,0.0938685,0.123529,0.217397,0.0591118,0.164022,0,0.270825,0,0,,0.50866,0,0,0.105211,0,0.806395,0.555247,0.555247,0.444753,0,0,0.50866,0,0.0307382,0.015849
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","DLiabilitySignal2",0.2124,0,0.212394,0.292924,0.686431,0.686431,1,1,0.579174,0.5,,,0.550563,,,,,0,0.135868,0,,10.2052,9.48589,19.6911,0.308894,1000.05,999.498,0.308894,0.357975,0.153509,0.511484,0.262432,0.117765,0,0.308894,0,0.550563,0.5,0,0.135868,0,0.230749,0,0.211167,0.686431,0.686431,0.313569,0,0.550563,0,0.135868,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Relative Costs 2","0","1","DLiabilitySignal3",0.2031,0,0.20309,0.499998,0.861893,0.861893,1,1,0.670149,0.5,,,0.495267,,,,,0,0.366626,0,,10.3557,9.25646,19.6121,0.387852,1000.08,999.139,0.387852,0.339103,0.269067,0.60817,0.254792,0.179326,0,0.387852,0,0.495267,0.5,0,0.366626,0,0.499998,0,-1.48446E-05,0.861893,0.861893,0.138107,0,0.495267,0,0.366626,0,0
