"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","All",1,0,1,0.5,1,1,1,1,0.541638,0.573474,,,0.94322,,,,,0,0.00859561,0.048185,1,10.4805,9.36227,19.8428,0.157228,1000.1,999.387,0.157228,0.160568,0.0891451,0.249713,0.0521735,0.0231109,0,0.157228,0,0.94322,0.551279,0,0.00859561,0,1,0,0,1,1,0,0,0.94322,0,0.00859561,0,0.0481848
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","DisputeArises",1,0,1,0.5,1,1,1,1,0.541638,0.573474,,,0.94322,,,,,0,0.00859561,0.048185,1,10.4805,9.36227,19.8428,0.157228,1000.1,999.387,0.157228,0.160568,0.0891451,0.249713,0.0521735,0.0231109,0,0.157228,0,0.94322,0.551279,0,0.00859561,0,1,0,0,1,1,0,0,0.94322,0,0.00859561,0,0.0481848
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","PFiles",1,0,1,0.5,1,1,1,1,0.541638,0.573474,,,0.94322,,,,,0,0.00859561,0.048185,1,10.4805,9.36227,19.8428,0.157228,1000.1,999.387,0.157228,0.160568,0.0891451,0.249713,0.0521735,0.0231109,0,0.157228,0,0.94322,0.551279,0,0.00859561,0,1,0,0,1,1,0,0,0.94322,0,0.00859561,0,0.0481848
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","DAnswers",1,0,1,0.5,1,1,1,1,0.541638,0.573474,,,0.94322,,,,,0,0.00859561,0.048185,1,10.4805,9.36227,19.8428,0.157228,1000.1,999.387,0.157228,0.160568,0.0891451,0.249713,0.0521735,0.0231109,0,0.157228,0,0.94322,0.551279,0,0.00859561,0,1,0,0,1,1,0,0,0.94322,0,0.00859561,0,0.0481848
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","Litigated",1,0,1,0.5,1,1,1,1,0.541638,0.573474,,,0.94322,,,,,0,0.00859561,0.048185,1,10.4805,9.36227,19.8428,0.157228,1000.1,999.387,0.157228,0.160568,0.0891451,0.249713,0.0521735,0.0231109,0,0.157228,0,0.94322,0.551279,0,0.00859561,0,1,0,0,1,1,0,0,0.94322,0,0.00859561,0,0.0481848
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","Settles",0.9432,0,0.94322,0.5,1,1,1,1,0.521238,0.58132,,,1,,,,,0,0,0,,10.4763,9.37372,19.85,0.15,1000.1,999.424,0.15,0.150386,0.0805584,0.230944,0.0438955,0.0156317,0,0.15,0,1,0.551279,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","Tried",0.0482,0,0.0481848,0.5,1,1,1,1,0.882922,0.468678,,,0,,,,,0,0,1,1,10.4839,9.21609,19.7,0.3,1000.07,998.808,0.3,0.308797,0.273051,0.581849,0.184861,0.173634,0,0.3,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0","1","PWins",0.0482,0,0.0481848,0.5,1,1,1,1,0.882922,0.468678,,,0,,,,,0,0,1,1,10.4839,9.21609,19.7,0.3,1000.07,998.808,0.3,0.308797,0.273051,0.581849,0.184861,0.173634,0,0.3,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
