"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","All",1,0,1,0.499995,0.805157,0.805157,1,1,0.672105,0.564863,,,0.603797,,,,,0.0496406,0.0931179,0.040544,0.438839,10.3842,9.42551,19.8097,0.190283,1000.07,999.355,0.190283,0.172384,0.197699,0.370083,0.126073,0.128251,0,0.190283,0,0.603797,0.644577,0.0586693,0.102147,0.0180574,0.499994,0,7.5023E-06,0.805157,0.805157,0.194843,0,0.603797,0.0496406,0.0931179,0.0227516,0.0177922
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","DisputeArises",1,0,1,0.499995,0.805157,0.805157,1,1,0.672105,0.564863,,,0.603797,,,,,0.0496406,0.0931179,0.040544,0.438839,10.3842,9.42551,19.8097,0.190283,1000.07,999.355,0.190283,0.172384,0.197699,0.370083,0.126073,0.128251,0,0.190283,0,0.603797,0.644577,0.0586693,0.102147,0.0180574,0.499994,0,7.5023E-06,0.805157,0.805157,0.194843,0,0.603797,0.0496406,0.0931179,0.0227516,0.0177922
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","PFiles",0.8052,0,0.805157,0.56761,1,1,1,1,0.672105,0.564863,,,0.749912,,,,,0.0616534,0.115652,0.050355,0.438839,10.4772,9.28649,19.7637,0.23633,1000.09,999.198,0.23633,0.2141,0.209042,0.423143,0.156581,0.122789,0,0.23633,0,0.749912,0.644577,0.072867,0.126865,0.0224272,0.584491,0,0.142812,1,1,0,0,0.749912,0.0616534,0.115652,0.0282574,0.0220979
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","DAnswers",0.8052,0,0.805157,0.56761,1,1,1,1,0.672105,0.564863,,,0.749912,,,,,0.0616534,0.115652,0.050355,0.438839,10.4772,9.28649,19.7637,0.23633,1000.09,999.198,0.23633,0.2141,0.209042,0.423143,0.156581,0.122789,0,0.23633,0,0.749912,0.644577,0.072867,0.126865,0.0224272,0.584491,0,0.142812,1,1,0,0,0.749912,0.0616534,0.115652,0.0282574,0.0220979
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","Litigated",0.8052,0,0.805157,0.56761,1,1,1,1,0.672105,0.564863,,,0.749912,,,,,0.0616534,0.115652,0.050355,0.438839,10.4772,9.28649,19.7637,0.23633,1000.09,999.198,0.23633,0.2141,0.209042,0.423143,0.156581,0.122789,0,0.23633,0,0.749912,0.644577,0.072867,0.126865,0.0224272,0.584491,0,0.142812,1,1,0,0,0.749912,0.0616534,0.115652,0.0282574,0.0220979
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","Not Litigated",0.1948,0,0.194843,0.220587,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,20,0,1000,1000,0,0,0.150824,0.150824,0,0.150824,0,0,0,0,,0,0,0,0.150824,0,-0.590107,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","Settles",0.6038,0,0.603797,0.586614,1,1,1,1,0.612548,0.676607,,,1,,,,,0,0,0,,10.4946,9.28042,19.775,0.225,1000.1,999.268,0.225,0.187339,0.212297,0.399637,0.115928,0.0994119,0,0.225,0,1,0.644577,0,0,0,0.607784,0,-0.274137,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","Tried",0.0405,0,0.0405438,0.455571,1,1,1,1,0.9,0.176591,,,0,,,,,0,0,1,0.438839,10.1863,9.36368,19.55,0.45,999.918,998.594,0.45,0.364645,0.242995,0.607641,0.406483,0.352343,0,0.45,0,0,,0,0,0,0.439255,0,2.30721,1,1,0,0,0,0,0,0.561161,0.438839
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Relative Costs 2","5.684E-14","0.9982","1","PWins",0.0178,0,0.0177922,0.581221,1,1,1,1,0.9,0.159392,,,0,,,,,0,0,1,1,11,8.55,19.55,0.45,1000.16,996.796,0.45,0.830931,0,0.830931,0.926269,0,0,0.45,0,0,,0,0,0,0.619069,0,2.37356,1,1,0,0,0,0,0,0,1
