"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","All",1,0,1,0.499995,0.60154,0.131984,1,1,0.256436,0.1,,,0.0930223,,,,,0.0207461,0.0043603,0.008669,0.6598,10.1264,9.42309,10.1264,9.42309,0.450517,0.158648,0.368196,0.526844,0.150502,0.312233,0,0,0.0930223,0.1,0.0233397,0.00695393,0.00518727,0.499994,0,7.5023E-06,0.60154,0.131984,0.39846,0.469556,0.0930223,0.0207461,0.0043603,0.00294904,0.0057195
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","DisputeArises",1,0,1,0.499995,0.60154,0.131984,1,1,0.256436,0.1,,,0.0930223,,,,,0.0207461,0.0043603,0.008669,0.6598,10.1264,9.42309,10.1264,9.42309,0.450517,0.158648,0.368196,0.526844,0.150502,0.312233,0,0,0.0930223,0.1,0.0233397,0.00695393,0.00518727,0.499994,0,7.5023E-06,0.60154,0.131984,0.39846,0.469556,0.0930223,0.0207461,0.0043603,0.00294904,0.0057195
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","PFiles",0.6015,0,0.60154,0.672305,1,0.219411,1,1,0.256436,0.1,,,0.15464,,,,,0.0344883,0.00724856,0.014411,0.6598,10.2101,9.04095,10.2101,9.04095,0.748939,0.263736,0.498073,0.761809,0.250194,0.40504,0,0,0.15464,0.1,0.0388,0.0115602,0.00862331,0.717174,0,0.324004,1,0.219411,0,0.780589,0.15464,0.0344883,0.00724856,0.00490248,0.0095081
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","DAnswers",0.132,0,0.131984,0.416903,1,1,1,1,0.256436,0.1,,,0.704797,,,,,0.157186,0.0330364,0.065678,0.6598,9.53456,9.18662,9.53456,9.18662,1.27881,0.527523,0.540148,1.06767,0.465802,0.808093,0,0,0.704797,0.1,0.176837,0.0526875,0.0393021,0.385473,0,1.59742,1,1,0,0,0.704797,0.157186,0.0330364,0.0223438,0.0433346
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","Litigated",0.132,0,0.131984,0.416903,1,1,1,1,0.256436,0.1,,,0.704797,,,,,0.157186,0.0330364,0.065678,0.6598,9.53456,9.18662,9.53456,9.18662,1.27881,0.527523,0.540148,1.06767,0.465802,0.808093,0,0,0.704797,0.1,0.176837,0.0526875,0.0393021,0.385473,0,1.59742,1,1,0,0,0.704797,0.157186,0.0330364,0.0223438,0.0433346
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","Not Litigated",0.868,0,0.868016,0.512629,0.540953,0,1,1,,,,,0,,,,,0,0,0,,10.2164,9.45905,10.2164,9.45905,0.324572,0.102559,0.34205,0.444609,0.102559,0.236835,0,0,0,,0,0,0,0.517407,0,-0.242884,0.540953,0,0.459047,0.540953,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","Settles",0.093,0,0.0930223,0.360356,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.3,9.5,9.3,1.2,0.484729,0.461295,0.946024,0.33931,0.691942,0,0,1,0.1,0,0,0,0.30753,0,1.32032,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","Tried",0.0087,0,0.00866854,0.611056,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.6598,9.57351,8.02649,9.57351,8.02649,2.4,1.32592,0.839771,2.16569,2.25963,1.35687,0,0,0,,0,0,0,0.659037,0,3.15518,1,1,0,0,0,0,0,0.3402,0.6598
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Margin","0","784","PWins",0.0057,0,0.0057195,0.673121,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,10.0459,7.55414,10.0459,7.55414,2.4,1.69788,0.694822,2.39271,3.12068,0.712139,0,0,0,,0,0,0,0.747974,0,3.1176,1,1,0,0,0,0,0,0,1
