"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","All",1,0,1,0.5,0.756272,0.691594,1,1,0.488671,0.45125,,,0.452213,,,,,0.018316,0.0454486,0.175543,1,10.277,9.45316,1000.06,999.411,0.269843,0.0922565,0.227435,0.319692,0.0289985,0.0880906,0,0,0.452213,0.449913,0.0183525,0.0454851,7.30474E-05,1,0,0,0.756272,0.691594,0.243728,0.0646783,0.452213,0.018316,0.0454486,0,0.175543
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","DisputeArises",1,0,1,0.5,0.756272,0.691594,1,1,0.488671,0.45125,,,0.452213,,,,,0.018316,0.0454486,0.175543,1,10.277,9.45316,1000.06,999.411,0.269843,0.0922565,0.227435,0.319692,0.0289985,0.0880906,0,0,0.452213,0.449913,0.0183525,0.0454851,7.30474E-05,1,0,0,0.756272,0.691594,0.243728,0.0646783,0.452213,0.018316,0.0454486,0,0.175543
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","PFiles",0.7563,0,0.756272,0.5,1,0.914477,1,1,0.488671,0.45125,,,0.59795,,,,,0.0242188,0.0600955,0.232116,1,10.3663,9.27692,1000.07,999.222,0.356807,0.121988,0.27415,0.396138,0.038344,0.108503,0,0,0.59795,0.449913,0.0242671,0.0601438,9.65888E-05,1,0,0,1,0.914477,0,0.0855225,0.59795,0.0242188,0.0600955,0,0.232116
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","DAnswers",0.6916,0,0.691594,0.5,1,1,1,1,0.488671,0.45125,,,0.653871,,,,,0.0264837,0.0657157,0.253824,1,10.321,9.30282,1000.07,999.26,0.376147,0.129539,0.288056,0.417596,0.04095,0.11689,0,0,0.653871,0.449913,0.0265365,0.0657685,0.000105622,1,0,0,1,1,0,0,0.653871,0.0264837,0.0657157,0,0.253824
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","Litigated",0.6916,0,0.691594,0.5,1,1,1,1,0.488671,0.45125,,,0.653871,,,,,0.0264837,0.0657157,0.253824,1,10.321,9.30282,1000.07,999.26,0.376147,0.129539,0.288056,0.417596,0.04095,0.11689,0,0,0.653871,0.449913,0.0265365,0.0657685,0.000105622,1,0,0,1,1,0,0,0.653871,0.0264837,0.0657157,0,0.253824
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","Not Litigated",0.3084,0,0.308406,0.5,0.209718,0,1,1,,,,,0,,,,,0,0,0,,10.1783,9.79028,1000.03,999.75,0.0314577,0.0086502,0.091494,0.100144,0.00219758,0.0235087,0,0,0,,0,0,0,1,0,0,0.209718,0,0.790282,0.209718,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","Settles",0.4522,0,0.452213,0.5,1,1,1,1,0.397814,0.502011,,,1,,,,,0,0,0,,10.2999,9.40009,1000.07,999.5,0.3,0.0675584,0.269612,0.33717,0.012482,0.0894012,0,0,1,0.449913,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","Tried",0.1755,0,0.175543,0.5,1,1,1,1,0.649396,0.365584,,,0,,,,,0,0,1,1,10.2876,9.11237,1000.04,998.814,0.6,0.260522,0.382243,0.642766,0.103382,0.211586,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","1.1369999999999999E-13","1061","PWins",0.1755,0,0.175543,0.5,1,1,1,1,0.649396,0.365584,,,0,,,,,0,0,1,1,10.2876,9.11237,1000.04,998.814,0.6,0.260522,0.382243,0.642766,0.103382,0.211586,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
