"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","All",1,0,1,0.5,1,1,1,1,0.9,0.419924,,,0.399904,,,,,0,0,0.600096,1,10.5535,9.20646,19.76,0.240014,10.5535,9.20646,0.240014,0.299107,0.0531751,0.352282,0.135728,0.00978794,0,0.240014,0,0.399904,0.9,0,0,0,1,0,0,1,1,0,0,0.399904,0,0,0,0.600096
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","DisputeArises",1,0,1,0.5,1,1,1,1,0.9,0.419924,,,0.399904,,,,,0,0,0.600096,1,10.5535,9.20646,19.76,0.240014,10.5535,9.20646,0.240014,0.299107,0.0531751,0.352282,0.135728,0.00978794,0,0.240014,0,0.399904,0.9,0,0,0,1,0,0,1,1,0,0,0.399904,0,0,0,0.600096
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","PFiles",1,0,1,0.5,1,1,1,1,0.9,0.419924,,,0.399904,,,,,0,0,0.600096,1,10.5535,9.20646,19.76,0.240014,10.5535,9.20646,0.240014,0.299107,0.0531751,0.352282,0.135728,0.00978794,0,0.240014,0,0.399904,0.9,0,0,0,1,0,0,1,1,0,0,0.399904,0,0,0,0.600096
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","DAnswers",1,0,1,0.5,1,1,1,1,0.9,0.419924,,,0.399904,,,,,0,0,0.600096,1,10.5535,9.20646,19.76,0.240014,10.5535,9.20646,0.240014,0.299107,0.0531751,0.352282,0.135728,0.00978794,0,0.240014,0,0.399904,0.9,0,0,0,1,0,0,1,1,0,0,0.399904,0,0,0,0.600096
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","Litigated",1,0,1,0.5,1,1,1,1,0.9,0.419924,,,0.399904,,,,,0,0,0.600096,1,10.5535,9.20646,19.76,0.240014,10.5535,9.20646,0.240014,0.299107,0.0531751,0.352282,0.135728,0.00978794,0,0.240014,0,0.399904,0.9,0,0,0,1,0,0,1,1,0,0,0.399904,0,0,0,0.600096
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","Settles",0.3999,0,0.399904,0.5,1,1,1,1,0.9,0.9,,,1,,,,,0,0,0,,10.825,9.025,19.85,0.15,10.825,9.025,0.15,0.132833,0.0873778,0.220211,0.0395558,0.0152911,0,0.15,0,1,0.9,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","Tried",0.6001,0,0.600096,0.5,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,10.3726,9.32738,19.7,0.3,10.3726,9.32738,0.3,0.409912,0.0303824,0.440294,0.199818,0.00612061,0,0.3,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Risk Neutral Damages Dispute","0","1","PWins",0.6001,0,0.600096,0.5,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,10.3726,9.32738,19.7,0.3,10.3726,9.32738,0.3,0.409912,0.0303824,0.440294,0.199818,0.00612061,0,0.3,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
