"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","All",1,0,1,0.499997,1,1,1,1,0.7614,0.411952,,,0.553619,,,,,0,0,0.446381,0.37633,10.4064,9.37661,10.4064,9.37661,0.216957,0.290954,0.246004,0.536958,0.282175,0.253595,0,0,0.553619,0.656562,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.553619,0,0,0.278394,0.167987
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","DisputeArises",1,0,1,0.499997,1,1,1,1,0.7614,0.411952,,,0.553619,,,,,0,0,0.446381,0.37633,10.4064,9.37661,10.4064,9.37661,0.216957,0.290954,0.246004,0.536958,0.282175,0.253595,0,0,0.553619,0.656562,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.553619,0,0,0.278394,0.167987
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","PFiles",1,0,1,0.499997,1,1,1,1,0.7614,0.411952,,,0.553619,,,,,0,0,0.446381,0.37633,10.4064,9.37661,10.4064,9.37661,0.216957,0.290954,0.246004,0.536958,0.282175,0.253595,0,0,0.553619,0.656562,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.553619,0,0,0.278394,0.167987
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","DAnswers",1,0,1,0.499997,1,1,1,1,0.7614,0.411952,,,0.553619,,,,,0,0,0.446381,0.37633,10.4064,9.37661,10.4064,9.37661,0.216957,0.290954,0.246004,0.536958,0.282175,0.253595,0,0,0.553619,0.656562,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.553619,0,0,0.278394,0.167987
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","Litigated",1,0,1,0.499997,1,1,1,1,0.7614,0.411952,,,0.553619,,,,,0,0,0.446381,0.37633,10.4064,9.37661,10.4064,9.37661,0.216957,0.290954,0.246004,0.536958,0.282175,0.253595,0,0,0.553619,0.656562,0,0,0,0.499999,0,-8.5952E-06,1,1,0,0,0.553619,0,0,0.278394,0.167987
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","Settles",0.5536,0,0.553619,0.574411,1,1,1,1,0.649647,0.663477,,,1,,,,,0,0,0,,10.5816,9.26844,10.5816,9.26844,0.15,0.293795,0.178954,0.472749,0.257226,0.113045,0,0,1,0.656562,0,0,0,0.536279,0,-0.595356,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","Tried",0.4464,0,0.446381,0.407706,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.37633,10.1892,9.51077,10.1892,9.51077,0.3,0.287429,0.329163,0.616592,0.313118,0.427912,0,0,0,,0,0,0,0.455002,0,0.738364,1,1,0,0,0,0,0,0.62367,0.37633
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Case Strength Noise 0.7","8.882000000000001E-16","550","PWins",0.168,0,0.167987,0.573859,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11,8.7,11,8.7,0.3,0.763769,0,0.763769,0.83203,0,0,0,0,,0,0,0,0.536231,0,0.887099,1,1,0,0,0,0,0,0,1
