"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","All",1,0,1,0.499995,1,1,1,1,0.468602,0.531388,,,0.855258,,,,,0,0,0.144742,0.499995,10.4571,9.45708,19.9141,0.0858557,1000.09,999.485,0.0858557,0.1792,0.171093,0.350293,0.100603,0.0993874,0,0.0858557,0,0.855258,0.499995,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.855258,0,0,0.0723718,0.0723703
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","DisputeArises",1,0,1,0.499995,1,1,1,1,0.468602,0.531388,,,0.855258,,,,,0,0,0.144742,0.499995,10.4571,9.45708,19.9141,0.0858557,1000.09,999.485,0.0858557,0.1792,0.171093,0.350293,0.100603,0.0993874,0,0.0858557,0,0.855258,0.499995,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.855258,0,0,0.0723718,0.0723703
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PFiles",1,0,1,0.499995,1,1,1,1,0.468602,0.531388,,,0.855258,,,,,0,0,0.144742,0.499995,10.4571,9.45708,19.9141,0.0858557,1000.09,999.485,0.0858557,0.1792,0.171093,0.350293,0.100603,0.0993874,0,0.0858557,0,0.855258,0.499995,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.855258,0,0,0.0723718,0.0723703
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","DAnswers",1,0,1,0.499995,1,1,1,1,0.468602,0.531388,,,0.855258,,,,,0,0,0.144742,0.499995,10.4571,9.45708,19.9141,0.0858557,1000.09,999.485,0.0858557,0.1792,0.171093,0.350293,0.100603,0.0993874,0,0.0858557,0,0.855258,0.499995,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.855258,0,0,0.0723718,0.0723703
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Litigated",1,0,1,0.499995,1,1,1,1,0.468602,0.531388,,,0.855258,,,,,0,0,0.144742,0.499995,10.4571,9.45708,19.9141,0.0858557,1000.09,999.485,0.0858557,0.1792,0.171093,0.350293,0.100603,0.0993874,0,0.0858557,0,0.855258,0.499995,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.855258,0,0,0.0723718,0.0723703
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Settles",0.8553,0,0.855258,0.499995,1,1,1,1,0.425082,0.574908,,,1,,,,,0,0,0,,10.4625,9.4625,19.925,0.075,1000.1,999.54,0.075,0.175395,0.175394,0.350789,0.087854,0.0878542,0,0.075,0,1,0.499995,0,0,0,0.499994,0,-0.292671,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Tried",0.1447,0,0.144742,0.499996,1,1,1,1,0.725757,0.274236,,,0,,,,,0,0,1,0.499995,10.425,9.42501,19.85,0.15,1000.05,999.163,0.15,0.20168,0.145683,0.347363,0.175935,0.167535,0,0.15,0,0,,0,0,0,0.499995,0,1.7294,1,1,0,0,0,0,0,0.500005,0.499995
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PWins",0.0724,0,0.0723703,0.689062,1,1,1,1,0.830522,0.379001,,,0,,,,,0,0,1,1,11,8.85,19.85,0.15,1000.16,998.326,0.15,0.403364,0,0.403364,0.351874,0,0,0.15,0,0,,0,0,0,0.746636,0,1.7294,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","DWins",0.0724,0,0.0723718,0.310934,1,1,1,1,0.620994,0.169474,,,0,,,,,0,0,1,0,9.85,10,19.85,0.15,999.935,1000,0.15,0,0.291363,0.291363,0,0.335067,0,0.15,0,0,,0,0,0,0.253359,0,1.7294,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Rounds1",1,0,1,0.499995,1,1,1,1,0.468602,0.531388,,,0.855258,,,,,0,0,0.144742,0.499995,10.4571,9.45708,19.9141,0.0858557,1000.09,999.485,0.0858557,0.1792,0.171093,0.350293,0.100603,0.0993874,0,0.0858557,0,0.855258,0.499995,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.855258,0,0,0.0723718,0.0723703
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Truly Liable",0.5,0,0.499994,0.716723,1,1,1,1,0.643321,0.706106,,,0.855258,,,,,0,0,0.144742,0.746636,10.6578,9.25633,19.9141,0.0858557,1000.13,999.235,0.0858557,0.0162105,0.342191,0.358401,0.00243157,0.198777,0,0.0858557,0,0.855258,0.686708,0,0,0,1,0,1.15263E-05,1,1,0,0,0.855258,0,0,0.0366726,0.10807
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Truly Not Liable",0.5,0,0.500006,0.283273,1,1,1,1,0.293888,0.356674,,,0.855258,,,,,0,0,0.144742,0.253359,10.2563,9.65781,19.9141,0.0858556,1000.06,999.736,0.0858556,0.342185,0,0.342185,0.198772,0,0,0.0858556,0,0.855258,0.313286,0,0,0,0,0,3.4784E-06,1,1,0,0,0.855258,0,0,0.10807,0.0366717
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","AllCount",1270,0,1270,0.499995,1270,1270,1270,1270,0.468602,0.531388,,,1086.18,,,,,0,0,183.822,269.997,10.4571,9.45708,19.9141,0.0858557,1000.09,999.485,0.0858557,0.1792,0.171093,0.350293,0.100603,0.0993874,0,0.0858557,0,1086.18,0.499995,0,0,0,634.992,0,7.5023E-06,1270,1270,0,0,1086.18,0,0,91.9122,91.9103
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Liability Strength1",0.2261,0,0.226114,0.1,1,1,1,1,0.171084,0.215672,,,0.887835,,,,,0,0,0.112165,0.0328966,10.1132,9.80336,19.9166,0.0834124,1000.03,999.895,0.0834124,0.188803,0.0354405,0.224244,0.057423,0.0324018,0,0.0834124,0,0.887835,0.179203,0,0,0,0.0399657,0,-6.39492E-06,1,1,0,0,0.887835,0,0,0.108475,0.0036899
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Liability Strength2",0.1902,0,0.190224,0.3,1,1,1,1,0.275826,0.349274,,,0.832609,,,,,0,0,0.167391,0.169806,10.2289,9.68355,19.9124,0.0875544,1000.05,999.78,0.0875544,0.263539,0.130694,0.394233,0.133354,0.111646,0,0.0875544,0,0.832609,0.303313,0,0,0,0.169489,0,4.91077E-06,1,1,0,0,0.832609,0,0,0.138967,0.0284241
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Liability Strength3",0.1673,0,0.167339,0.5,1,1,1,1,0.456137,0.543861,,,0.818715,,,,,0,0,0.181285,0.5,10.4557,9.4557,19.9114,0.0885964,1000.1,999.517,0.0885964,0.278947,0.27215,0.551096,0.1952,0.194182,0,0.0885964,0,0.818715,0.499999,0,0,0,0.5,0,2.11357E-05,1,1,0,0,0.818715,0,0,0.0906426,0.0906426
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Liability Strength4",0.1902,0,0.19022,0.7,1,1,1,1,0.650724,0.724171,,,0.83261,,,,,0,0,0.16739,0.830194,10.6835,9.2289,19.9124,0.0875543,1000.13,999.208,0.0875543,0.148005,0.262818,0.410823,0.114243,0.133246,0,0.0875543,0,0.83261,0.696686,0,0,0,0.830511,0,1.64073E-05,1,1,0,0,0.83261,0,0,0.0284239,0.138966
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","Liability Strength5",0.2261,0,0.226104,0.9,1,1,1,1,0.784327,0.828914,,,0.887834,,,,,0,0,0.112166,0.967103,10.8034,9.11323,19.9166,0.0834125,1000.15,999.038,0.0834125,0.0510616,0.188782,0.239844,0.034745,0.0574202,0,0.0834125,0,0.887834,0.820796,0,0,0,0.960034,0,5.99868E-06,1,1,0,0,0.887834,0,0,0.00368989,0.108476
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PLiabilitySignal1",0.1861,0,0.18607,0.179301,1,1,1,1,0.1,0.272747,,,1,,,,,0,0,0,,10.1489,9.77613,19.925,0.075,1000.04,999.886,0.075,0.194295,0.0835197,0.277815,0.0526231,0.0683314,0,0.075,0,1,0.186374,0,0,0,0.105207,0,-0.80637,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PLiabilitySignal2",0.2124,0,0.21239,0.292925,1,1,1,1,0.2,0.363301,,,0.92161,,,,,0,0,0.07839,0.0930672,10.2202,9.69892,19.9191,0.0808792,1000.06,999.815,0.0808793,0.21052,0.157833,0.368353,0.08631,0.116421,0,0.0808793,0,0.92161,0.28009,0,0,0,0.230751,0,-0.21118,1,1,0,0,0.92161,0,0,0.0710945,0.0072955
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PLiabilitySignal3",0.2031,0,0.20309,0.499995,1,1,1,1,0.45,0.536182,,,0.804757,,,,,0,0,0.195243,0.211734,10.4203,9.49002,19.9104,0.0896432,1000.09,999.583,0.0896432,0.214749,0.242935,0.457683,0.139286,0.143651,0,0.0896432,0,0.804757,0.537128,0,0,0,0.499993,0,4E-05,1,1,0,0,0.804757,0,0,0.153903,0.0413395
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PLiabilitySignal4",0.2124,0,0.21239,0.707075,1,1,1,1,0.7,0.701895,,,0.834848,,,,,0,0,0.165152,0.523076,10.6596,9.25299,19.9126,0.0873864,1000.12,999.251,0.0873864,0.153556,0.231288,0.384844,0.124765,0.107023,0,0.0873864,0,0.834848,0.738286,0,0,0,0.769249,0,0.21118,1,1,0,0,0.834848,0,0,0.0787653,0.0863872
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","PLiabilitySignal5",0.1861,0,0.18606,0.820695,1,1,1,1,0.9,0.782048,,,0.713188,,,,,0,0,0.286812,0.825971,10.8445,9.05895,19.9035,0.0965109,1000.14,998.869,0.0965109,0.118822,0.126677,0.245499,0.0950955,0.053971,0,0.0965109,0,0.713188,0.9,0,0,0,0.894788,0,0.80641,1,1,0,0,0.713188,0,0,0.0499137,0.236899
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","DLiabilitySignal1",0.1861,0,0.186069,0.179304,1,1,1,1,0.21795,0.1,,,0.71319,,,,,0,0,0.28681,0.174028,10.059,9.84454,19.9035,0.0965108,1000.01,999.874,0.0965108,0.129455,0.0881211,0.217576,0.0543874,0.0904899,0,0.0965108,0,0.71319,0.1,0,0,0,0.105211,0,0.806395,1,1,0,0,0.71319,0,0,0.236897,0.0499131
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","DLiabilitySignal2",0.2124,0,0.212394,0.292924,1,1,1,1,0.298103,0.3,,,0.834849,,,,,0,0,0.165151,0.476924,10.253,9.65962,19.9126,0.0873863,1000.06,999.73,0.0873863,0.238827,0.144875,0.383703,0.108153,0.123463,0,0.0873863,0,0.834849,0.261713,0,0,0,0.230749,0,0.211167,1,1,0,0,0.834849,0,0,0.0863864,0.0787645
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","DLiabilitySignal3",0.2031,0,0.20309,0.499998,1,1,1,1,0.463807,0.55,,,0.804769,,,,,0,0,0.195231,0.788264,10.49,9.42034,19.9104,0.0896424,1000.1,999.463,0.0896424,0.26222,0.212286,0.474506,0.146542,0.138916,0,0.0896424,0,0.804769,0.462869,0,0,0,0.499998,0,-1.48446E-05,1,1,0,0,0.804769,0,0,0.0413375,0.153894
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","DLiabilitySignal4",0.2124,0,0.212391,0.707073,1,1,1,1,0.636696,0.8,,,0.921611,,,,,0,0,0.078389,0.906933,10.6989,9.22021,19.9191,0.0808792,1000.14,999.225,0.0808792,0.167584,0.210287,0.377871,0.117884,0.0862753,0,0.0808792,0,0.921611,0.719909,0,0,0,0.769248,0,-0.211192,1,1,0,0,0.921611,0,0,0.00729545,0.0710937
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","DLiabilitySignal5",0.1861,0,0.186057,0.820699,1,1,1,1,0.727254,0.9,,,1,,,,,0,0,0,,10.7761,9.14887,19.925,0.075,1000.15,999.139,0.075,0.0835195,0.194295,0.277814,0.0683313,0.0526228,0,0.075,0,1,0.813627,0,0,0,0.894793,0,-0.806366,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","MutOptLiability4",0.0013,0,0.00134521,0.5,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.5,10.425,9.425,19.85,0.15,1000.05,999.163,0.15,0.260473,0.213293,0.473766,0.252364,0.245287,0,0.15,0,0,,0,0,0,0.5,0,4,1,1,0,0,0,0,0,0.5,0.5
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","MutOptLiability3",0.0146,0,0.0146465,0.500001,1,1,1,1,0.800001,0.200001,,,0,,,,,0,0,1,0.500001,10.425,9.425,19.85,0.15,1000.05,999.163,0.15,0.237312,0.186658,0.42397,0.222255,0.214657,0,0.15,0,0,,0,0,0,0.500001,0,3,1,1,0,0,0,0,0,0.499999,0.500001
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","MutOptLiability2",0.0776,0,0.0776297,0.499993,1,1,1,1,0.681929,0.318059,,,0.0693492,,,,,0,0,0.930651,0.499991,10.4276,9.42761,19.8552,0.144799,1000.05,999.196,0.144799,0.209985,0.15842,0.368406,0.178503,0.170768,0,0.144799,0,0.0693492,0.5,0,0,0,0.499991,0,2,1,1,0,0,0.0693492,0,0,0.465334,0.465317
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Abandonable False","1.705E-13","0.9988","1","MutOptLiability1",0.226,0,0.226017,0.499999,1,1,1,1,0.560266,0.439731,,,0.75,,,,,0,0,0.25,0.499998,10.4531,9.45313,19.9062,0.09375,1000.08,999.43,0.09375,0.1692,0.154613,0.323813,0.101917,0.099729,0,0.09375,0,0.75,0.499999,0,0,0,0.499998,0,1,1,1,0,0,0.75,0,0,0.125,0.125
