"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","All",1,0,1,0.326616,1,1,1,1,0.352932,0.279339,,,0.704157,,,,,0.0520365,0,0.243807,0.406494,10.2543,9.65245,19.9067,0.0932855,1000.06,999.709,0.0932855,0.276356,0.0368454,0.313202,0.148695,0.025778,0,0.0932855,0,0.704157,0.286592,0.0520365,0,0,0.0999974,0,-2.1093E-06,1,1,0,0,0.704157,0.0520365,0,0.144701,0.0991062
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","DisputeArises",1,0,1,0.326616,1,1,1,1,0.352932,0.279339,,,0.704157,,,,,0.0520365,0,0.243807,0.406494,10.2543,9.65245,19.9067,0.0932855,1000.06,999.709,0.0932855,0.276356,0.0368454,0.313202,0.148695,0.025778,0,0.0932855,0,0.704157,0.286592,0.0520365,0,0,0.0999974,0,-2.1093E-06,1,1,0,0,0.704157,0.0520365,0,0.144701,0.0991062
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","PFiles",1,0,1,0.326616,1,1,1,1,0.352932,0.279339,,,0.704157,,,,,0.0520365,0,0.243807,0.406494,10.2543,9.65245,19.9067,0.0932855,1000.06,999.709,0.0932855,0.276356,0.0368454,0.313202,0.148695,0.025778,0,0.0932855,0,0.704157,0.286592,0.0520365,0,0,0.0999974,0,-2.1093E-06,1,1,0,0,0.704157,0.0520365,0,0.144701,0.0991062
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","DAnswers",1,0,1,0.326616,1,1,1,1,0.352932,0.279339,,,0.704157,,,,,0.0520365,0,0.243807,0.406494,10.2543,9.65245,19.9067,0.0932855,1000.06,999.709,0.0932855,0.276356,0.0368454,0.313202,0.148695,0.025778,0,0.0932855,0,0.704157,0.286592,0.0520365,0,0,0.0999974,0,-2.1093E-06,1,1,0,0,0.704157,0.0520365,0,0.144701,0.0991062
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","Litigated",1,0,1,0.326616,1,1,1,1,0.352932,0.279339,,,0.704157,,,,,0.0520365,0,0.243807,0.406494,10.2543,9.65245,19.9067,0.0932855,1000.06,999.709,0.0932855,0.276356,0.0368454,0.313202,0.148695,0.025778,0,0.0932855,0,0.704157,0.286592,0.0520365,0,0,0.0999974,0,-2.1093E-06,1,1,0,0,0.704157,0.0520365,0,0.144701,0.0991062
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","Settles",0.7042,0,0.704157,0.304583,1,1,1,1,0.25525,0.317933,,,1,,,,,0,0,0,,10.2491,9.67591,19.925,0.075,1000.07,999.793,0.075,0.270527,0.036779,0.307306,0.101067,0.0234357,0,0.075,0,1,0.286592,0,0,0,0.0840404,0,-0.527232,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","Tried",0.2438,0,0.243807,0.424323,1,1,1,1,0.646352,0.20615,,,0,,,,,0,0,1,0.406494,10.3315,9.51851,19.85,0.15,1000.05,999.407,0.15,0.344269,0.0422307,0.386499,0.317692,0.035274,0,0.15,0,0,,0,0,0,0.164853,0,1.31288,1,1,0,0,0,0,0,0.593506,0.406494
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Truly Liable Probability 0.1","0.01192","0.9986","1","PWins",0.0991,0,0.0991062,0.640526,1,1,1,1,0.83175,0.271025,,,0,,,,,0,0,1,1,10.925,8.925,19.85,0.15,1000.16,998.585,0.15,0.742927,0.0249055,0.767832,0.773741,0.00186791,0,0.15,0,0,,0,0,0,0.332073,0,1.11742,1,1,0,0,0,0,0,0,1
