"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","All",1,0,1,0.499995,1,1,1,1,0.532521,0.459087,,,0.687386,,,,,0.0297984,0.0301353,0.252319,0.503184,10.48,9.48219,19.9622,0.0378478,1000.09,999.473,0.0378478,0.146291,0.14078,0.287071,0.0932962,0.0932672,0,0.0378478,0,0.687386,0.496972,0.0299794,0.0303163,0.000361958,0.499994,0,7.5023E-06,1,1,0,0,0.687386,0.0297984,0.0301353,0.125356,0.126963
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","DisputeArises",1,0,1,0.499995,1,1,1,1,0.532521,0.459087,,,0.687386,,,,,0.0297984,0.0301353,0.252319,0.503184,10.48,9.48219,19.9622,0.0378478,1000.09,999.473,0.0378478,0.146291,0.14078,0.287071,0.0932962,0.0932672,0,0.0378478,0,0.687386,0.496972,0.0299794,0.0303163,0.000361958,0.499994,0,7.5023E-06,1,1,0,0,0.687386,0.0297984,0.0301353,0.125356,0.126963
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PFiles",1,0,1,0.499995,1,1,1,1,0.532521,0.459087,,,0.687386,,,,,0.0297984,0.0301353,0.252319,0.503184,10.48,9.48219,19.9622,0.0378478,1000.09,999.473,0.0378478,0.146291,0.14078,0.287071,0.0932962,0.0932672,0,0.0378478,0,0.687386,0.496972,0.0299794,0.0303163,0.000361958,0.499994,0,7.5023E-06,1,1,0,0,0.687386,0.0297984,0.0301353,0.125356,0.126963
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","DAnswers",1,0,1,0.499995,1,1,1,1,0.532521,0.459087,,,0.687386,,,,,0.0297984,0.0301353,0.252319,0.503184,10.48,9.48219,19.9622,0.0378478,1000.09,999.473,0.0378478,0.146291,0.14078,0.287071,0.0932962,0.0932672,0,0.0378478,0,0.687386,0.496972,0.0299794,0.0303163,0.000361958,0.499994,0,7.5023E-06,1,1,0,0,0.687386,0.0297984,0.0301353,0.125356,0.126963
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Litigated",1,0,1,0.499995,1,1,1,1,0.532521,0.459087,,,0.687386,,,,,0.0297984,0.0301353,0.252319,0.503184,10.48,9.48219,19.9622,0.0378478,1000.09,999.473,0.0378478,0.146291,0.14078,0.287071,0.0932962,0.0932672,0,0.0378478,0,0.687386,0.496972,0.0299794,0.0303163,0.000361958,0.499994,0,7.5023E-06,1,1,0,0,0.687386,0.0297984,0.0301353,0.125356,0.126963
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Settles",0.6874,0,0.687386,0.498852,1,1,1,1,0.441534,0.552411,,,1,,,,,0,0,0,,10.497,9.50303,20,0,1000.1,999.553,0,0.127974,0.129579,0.257553,0.0644789,0.0651602,0,0,0,1,0.496972,0,0,0,0.498577,0,-0.460433,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Tried",0.2523,0,0.252319,0.502533,1,1,1,1,0.7394,0.245465,,,0,,,,,0,0,1,0.503184,10.4282,9.42182,19.85,0.15,1000.06,999.273,0.15,0.211299,0.185048,0.396347,0.174246,0.172239,0,0.15,0,0,,0,0,0,0.503148,0,1.19445,1,1,0,0,0,0,0,0.496816,0.503184
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PWins",0.127,0,0.126963,0.652803,1,1,1,1,0.795095,0.300481,,,0,,,,,0,0,1,1,10.925,8.925,19.85,0.15,1000.16,998.585,0.15,0.36783,0.0530377,0.420868,0.34238,0.00397783,0,0.15,0,0,,0,0,0,0.70717,0,1.1885,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","DWins",0.1254,0,0.125356,0.350336,1,1,1,1,0.682991,0.189745,,,0,,,,,0,0,1,0,9.925,9.925,19.85,0.15,999.97,999.97,0.15,0.0527616,0.31875,0.371512,0.00395712,0.342657,0,0.15,0,0,,0,0,0,0.296512,0,1.20047,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Abandoned",0.0603,0,0.0602956,0.502413,1,1,1,1,0.704073,0.289119,,,0,,,,,0.494205,0.499792,0,,10.5028,9.49721,20,0,1000.08,999.401,0,0.0830711,0.0832222,0.166293,0.0830711,0.0832222,0,0,0,0,,0.497206,0.502794,0.00600305,0.502945,0,0.250779,1,1,0,0,0,0.494205,0.499792,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Rounds1",0.9996,0,0.999638,0.499995,1,1,1,1,0.532467,0.459136,,,0.687635,,,,,0.0298092,0.0301462,0.25241,0.503184,10.48,9.48218,19.9621,0.0378615,1000.09,999.473,0.0378615,0.146254,0.14074,0.286994,0.0932395,0.0932104,0,0.0378615,0,0.687635,0.496972,0.0298092,0.0301462,0,0.499994,0,0.000731683,1,1,0,0,0.687635,0.0298092,0.0301462,0.125401,0.127009
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Truly Liable",0.5,0,0.499994,0.716723,1,1,1,1,0.719372,0.646425,,,0.685438,,,,,0.00985501,0.0504345,0.25391,0.70722,10.7184,9.24348,19.9619,0.0380866,1000.13,999.192,0.0380866,0.0134678,0.281563,0.295031,0.00101008,0.186537,0,0.0380866,0,0.685438,0.740102,0.010036,0.0506155,0.000361962,1,0,1.15263E-05,1,1,0,0,0.685438,0.00985501,0.0504345,0.07434,0.179571
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Truly Not Liable",0.5,0,0.500006,0.283273,1,1,1,1,0.345675,0.271754,,,0.689334,,,,,0.0497413,0.00983655,0.250727,0.296563,10.2415,9.72089,19.9624,0.037609,1000.05,999.755,0.037609,0.279111,0,0.279111,0.18558,0,0,0.037609,0,0.689334,0.255222,0.0499222,0.0100175,0.000361953,0,0,3.4784E-06,1,1,0,0,0.689334,0.0497413,0.00983655,0.176371,0.0743562
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","AllCount",4270,0,4270,0.499995,4270,4270,4270,4270,0.532521,0.459087,,,2935.14,,,,,127.239,128.678,1077.4,935.923,10.48,9.48219,19.9622,0.0378478,1000.09,999.473,0.0378478,0.146291,0.14078,0.287071,0.0932962,0.0932672,0,0.0378478,0,2935.14,0.496972,128.012,129.45,1.54556,2134.97,0,7.5023E-06,4270,4270,0,0,2935.14,127.239,128.678,535.27,542.131
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Liability Strength1",0.2261,0,0.226114,0.1,1,1,1,1,0.196939,0.146592,,,0.808973,,,,,0.0612081,0.000122635,0.129645,0.0328966,10.0989,9.88163,19.9806,0.0194468,1000.03,999.942,0.0194468,0.113656,0.036012,0.149668,0.0237468,0.0329957,0,0.0194468,0,0.808973,0.128852,0.0612335,0.000148031,5.07927E-05,0.0399657,0,-6.39492E-06,1,1,0,0,0.808973,0.0612081,0.000122635,0.12538,0.0042649
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Liability Strength2",0.1902,0,0.190224,0.3,1,1,1,1,0.332828,0.245227,,,0.624234,,,,,0.0603703,0.00273334,0.312214,0.169806,10.1719,9.78127,19.9532,0.0468321,1000.04,999.833,0.0468321,0.182329,0.140355,0.322684,0.0979845,0.128511,0,0.0468321,0,0.624234,0.223214,0.0605943,0.00295738,0.000448087,0.169489,0,4.91077E-06,1,1,0,0,0.624234,0.0603703,0.00273334,0.259198,0.0530159
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Liability Strength3",0.1673,0,0.167339,0.5,1,1,1,1,0.548116,0.440867,,,0.516196,,,,,0.02336,0.0231074,0.436329,0.5,10.4672,9.46739,19.9346,0.0654494,1000.09,999.452,0.0654494,0.274487,0.266419,0.540906,0.222102,0.221602,0,0.0654494,0,0.516196,0.500025,0.0238635,0.0236109,0.00100702,0.5,0,2.11357E-05,1,1,0,0,0.516196,0.02336,0.0231074,0.218165,0.218165
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Liability Strength4",0.1902,0,0.19022,0.7,1,1,1,1,0.744375,0.658245,,,0.620577,,,,,0.0028189,0.0608232,0.315333,0.830194,10.7784,9.17435,19.9527,0.0472999,1000.14,999.099,0.0472999,0.156245,0.184082,0.340327,0.128964,0.0983685,0,0.0472999,0,0.620577,0.772131,0.00304294,0.0610473,0.000448098,0.830511,0,1.64073E-05,1,1,0,0,0.620577,0.0028189,0.0608232,0.0535455,0.261787
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","Liability Strength5",0.2261,0,0.226104,0.9,1,1,1,1,0.84635,0.797455,,,0.801826,,,,,0.000129352,0.0625867,0.135408,0.967103,10.8787,9.10103,19.9797,0.0203111,1000.15,999.032,0.0203111,0.0453568,0.116495,0.161851,0.0335686,0.0246183,0,0.0203111,0,0.801826,0.867079,0.000154749,0.0626121,5.07949E-05,0.960034,0,5.99868E-06,1,1,0,0,0.801826,0.000129352,0.0625867,0.00445445,0.130953
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0","0.008373","0.9926","2","PLiabilitySignal1",0.1861,0,0.18607,0.179301,1,1,1,1,0.1,0.192568,,,1,,,,,0,0,0,,10.1463,9.85372,20,0,1000.04,999.931,0,0.125522,0.0844453,0.209967,0.0254095,0.0699159,0,0,0,1,0.146284,0,0,0,0.105207,0,-0.80637,1,1,0,0,1,0,0,0,0
