"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","All",1,0,1,0.499994,0.82564,0.588494,1,1,0.66397,0.184463,,,0.265302,,,,,0.0693958,0.104981,0.126265,0.492348,10.4319,9.44306,19.875,0.125,1000.06,999.294,0.125,0.242022,0.232511,0.474533,0.228648,0.226745,0,0.125,0,0.265302,0.331897,0.0806708,0.116256,0.02255,0.499997,0,-5.78708E-05,0.82564,0.588494,0.17436,0.237146,0.265302,0.0693958,0.104981,0.0640985,0.0621661
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","DisputeArises",1,0,1,0.499994,0.82564,0.588494,1,1,0.66397,0.184463,,,0.265302,,,,,0.0693958,0.104981,0.126265,0.492348,10.4319,9.44306,19.875,0.125,1000.06,999.294,0.125,0.242022,0.232511,0.474533,0.228648,0.226745,0,0.125,0,0.265302,0.331897,0.0806708,0.116256,0.02255,0.499997,0,-5.78708E-05,0.82564,0.588494,0.17436,0.237146,0.265302,0.0693958,0.104981,0.0640985,0.0621661
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","PFiles",0.8256,0,0.82564,0.565516,1,0.712773,1,1,0.66397,0.184463,,,0.321329,,,,,0.0840509,0.127152,0.152929,0.492348,10.5232,9.32545,19.8486,0.151397,1000.08,999.145,0.151397,0.293133,0.207818,0.500951,0.276935,0.200834,0,0.151397,0,0.321329,0.331897,0.097707,0.140808,0.0273122,0.531793,0,0.337895,1,0.712773,0,0.287227,0.321329,0.0840509,0.127152,0.0776349,0.0752944
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","DAnswers",0.5885,0,0.588494,0.474379,1,1,1,1,0.66397,0.184463,,,0.450815,,,,,0.117921,0.17839,0.214556,0.492348,10.3612,9.45659,19.8178,0.182183,1000.05,999.28,0.182183,0.266892,0.272167,0.539059,0.244166,0.28031,0,0.182183,0,0.450815,0.331897,0.13708,0.197549,0.0383182,0.487483,0,0.994477,1,1,0,0,0.450815,0.117921,0.17839,0.10892,0.105636
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","Litigated",0.5885,0,0.588494,0.474379,1,1,1,1,0.66397,0.184463,,,0.450815,,,,,0.117921,0.17839,0.214556,0.492348,10.3612,9.45659,19.8178,0.182183,1000.05,999.28,0.182183,0.266892,0.272167,0.539059,0.244166,0.28031,0,0.182183,0,0.450815,0.331897,0.13708,0.197549,0.0383182,0.487483,0,0.994477,1,1,0,0,0.450815,0.117921,0.17839,0.10892,0.105636
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","Not Litigated",0.4115,0,0.411506,0.536626,0.576289,0,1,1,,,,,0,,,,,0,0,0,,10.5331,9.42371,19.9568,0.0432216,1000.09,999.313,0.0432216,0.206456,0.175798,0.382254,0.206456,0.150141,0,0.0432216,0,0,,0,0,0,0.517893,0,-1.42234,0.576289,0,0.423711,0.576289,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","Settles",0.2653,0,0.265302,0.418444,1,1,1,1,0.315528,0.348267,,,1,,,,,0,0,0,,10.2569,9.5931,19.85,0.15,1000.04,999.577,0.15,0.184612,0.302356,0.486968,0.134393,0.285095,0,0.15,0,1,0.331897,0,0,0,0.460102,0,-0.148156,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","Tried",0.1263,0,0.126265,0.494591,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.492348,10.3401,9.35995,19.7,0.3,1000,998.855,0.3,0.370323,0.295887,0.66621,0.400501,0.384653,0,0.3,0,0,,0,0,0,0.497335,0,3.2868,1,1,0,0,0,0,0,0.507652,0.492348
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","PWins",0.0622,0,0.0621661,0.596608,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11,8.7,19.7,0.3,1000.16,997.675,0.3,0.752157,0,0.752157,0.813451,0,0,0.3,0,0,,0,0,0,0.547843,0,3.30324,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","DWins",0.0641,0,0.0640985,0.39565,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,9.7,10,19.7,0.3,999.847,1000,0.3,0,0.582854,0.582854,0,0.75771,0,0.3,0,0,,0,0,0,0.448349,0,3.27086,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","Abandoned",0.1969,0,0.196927,0.536777,1,1,1,1,0.95,0.05,,,0,,,,,0.352393,0.533097,0,,10.5154,9.33465,19.85,0.15,1000.08,999.152,0.15,0.311422,0.216288,0.52771,0.291816,0.206963,0,0.15,0,0,,0.409648,0.590352,0.114509,0.518056,0,1.06406,1,1,0,0,0,0.352393,0.533097,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","Rounds1",0.5659,0,0.565944,0.472917,1,1,1,1,0.652573,0.189821,,,0.468778,,,,,0.12262,0.185498,0.223104,0.492348,10.3587,9.45785,19.8165,0.183466,1000.05,999.28,0.183466,0.265441,0.27143,0.536872,0.242398,0.279785,0,0.183466,0,0.468778,0.331897,0.12262,0.185498,0,0.486766,0,1.09071,1,1,0,0,0.468778,0.12262,0.185498,0.113259,0.109845
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Case Strength Noise 0.7","0","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
