"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","All",1,0,1,0.499995,0.781194,0.59761,1,1,0.725526,0.206933,,,0.0122341,,,,,0.22845,0.181293,0.067811,0.608048,10.3316,9.40052,19.7321,0.267851,10.3316,9.40052,0.267851,0.215829,0.202636,0.418464,0.239617,0.211764,0,0.267851,0,0.0122341,0.5,0.28236,0.235204,0.107821,0.499994,0,7.5023E-06,0.781194,0.59761,0.218806,0.183585,0.0122341,0.22845,0.181293,0.0265788,0.0412325
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","DisputeArises",1,0,1,0.499995,0.781194,0.59761,1,1,0.725526,0.206933,,,0.0122341,,,,,0.22845,0.181293,0.067811,0.608048,10.3316,9.40052,19.7321,0.267851,10.3316,9.40052,0.267851,0.215829,0.202636,0.418464,0.239617,0.211764,0,0.267851,0,0.0122341,0.5,0.28236,0.235204,0.107821,0.499994,0,7.5023E-06,0.781194,0.59761,0.218806,0.183585,0.0122341,0.22845,0.181293,0.0265788,0.0412325
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","PFiles",0.7812,0,0.781194,0.585057,1,0.764995,1,1,0.725526,0.206933,,,0.0156608,,,,,0.292436,0.232072,0.086805,0.608048,10.4245,9.23261,19.6571,0.342873,10.4245,9.23261,0.342873,0.276281,0.224664,0.500944,0.306731,0.236349,0,0.342873,0,0.0156608,0.5,0.361447,0.301083,0.138021,0.605309,0,0.200926,1,0.764995,0,0.235005,0.0156608,0.292436,0.232072,0.0340233,0.0527814
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","DAnswers",0.5976,0,0.59761,0.51159,1,1,1,1,0.725526,0.206933,,,0.0204718,,,,,0.382272,0.303364,0.113471,0.608048,10.2938,9.30406,19.5979,0.402124,10.2938,9.30406,0.402124,0.330112,0.252256,0.582368,0.369917,0.302741,0,0.402124,0,0.0204718,0.5,0.472483,0.393575,0.180421,0.515103,0,0.499041,1,1,0,0,0.0204718,0.382272,0.303364,0.0444752,0.0689957
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","Litigated",0.5976,0,0.59761,0.51159,1,1,1,1,0.725526,0.206933,,,0.0204718,,,,,0.382272,0.303364,0.113471,0.608048,10.2938,9.30406,19.5979,0.402124,10.2938,9.30406,0.402124,0.330112,0.252256,0.582368,0.369917,0.302741,0,0.402124,0,0.0204718,0.5,0.472483,0.393575,0.180421,0.515103,0,0.499041,1,1,0,0,0.0204718,0.382272,0.303364,0.0444752,0.0689957
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","Not Litigated",0.4024,0,0.40239,0.482775,0.456235,0,1,1,,,,,0,,,,,0,0,0,,10.3878,9.54377,19.9316,0.0684352,10.3878,9.54377,0.0684352,0.0461017,0.128941,0.175043,0.0461017,0.0766494,0,0.0684352,0,0,,0,0,0,0.477555,0,-0.741132,0.456235,0,0.543765,0.456235,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","Settles",0.0122,0,0.0122341,0.591212,1,1,1,1,0.5,0.5,,,1,,,,,0,0,0,,10.35,9.35,19.7,0.3,10.35,9.35,0.3,0.240204,0.409796,0.65,0.156133,0.266367,0,0.3,0,1,0.5,0,0,0,0.630455,0,-1.30694,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","Tried",0.0678,0,0.0678113,0.577891,1,1,1,1,0.9,0.105869,,,0,,,,,0,0,1,0.608048,10.2025,8.59747,18.8,1.2,10.2025,8.59747,1.2,1.07434,0.403936,1.47828,2.01719,1.00984,0,1.2,0,0,,0,0,0,0.607352,0,1.97728,1,1,0,0,0,0,0,0.391952,0.608048
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","PWins",0.0412,0,0.0412325,0.666888,1,1,1,1,0.9,0.107162,,,0,,,,,0,0,1,1,11.3,7.5,18.8,1.2,11.3,7.5,1.2,1.76687,0,1.76687,3.31748,0,0,1.2,0,0,,0,0,0,0.73313,0,1.89472,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","DWins",0.0266,0,0.0265788,0.439826,1,1,1,1,0.9,0.103865,,,0,,,,,0,0,1,0,8.5,10.3,18.8,1.2,8.5,10.3,1.2,0,1.03057,1.03057,0,2.57643,0,1.2,0,0,,0,0,0,0.412229,0,2.10536,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","Abandoned",0.5176,0,0.517564,0.501021,1,1,1,1,0.707998,0.213247,,,0,,,,,0.441394,0.350282,0,,10.3044,9.39556,19.7,0.3,10.3044,9.39556,0.3,0.234728,0.228659,0.463387,0.159145,0.210957,0,0.3,0,0,,0.545556,0.454444,0.208324,0.50029,0,0.348051,1,1,0,0,0,0.441394,0.350282,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","Rounds1",0.4898,0,0.489788,0.510207,1,1,1,1,0.750321,0.196162,,,0.0249784,,,,,0.466425,0.370146,0.13845,0.608048,10.2814,9.29395,19.5754,0.424605,10.2814,9.29395,0.424605,0.326217,0.232585,0.558802,0.379811,0.29158,0,0.424605,0,0.0249784,0.5,0.466425,0.370146,0,0.5128,0,0.792944,1,1,0,0,0.0249784,0.466425,0.370146,0.0542659,0.0841844
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.25","1.776E-15","3.486E-10","16","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
