"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","All",1,0,1,0.500003,0.653745,0.373857,1,1,0.55557,0.448603,,,0.26549,,,,,0.0521952,0.0560958,7.647E-5,0.586664,10.2726,9.41903,1000.06,999.33,0.308327,0.156557,0.262592,0.41915,0.1232,0.180308,0,0,0.26549,0.5,0.0521952,0.0560958,0,0.500004,0,-4.37299E-07,0.653745,0.373857,0.346255,0.279888,0.26549,0.0521952,0.0560958,3.16092E-5,4.4864E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","DisputeArises",1,0,1,0.500003,0.653745,0.373857,1,1,0.55557,0.448603,,,0.26549,,,,,0.0521952,0.0560958,7.647E-5,0.586664,10.2726,9.41903,1000.06,999.33,0.308327,0.156557,0.262592,0.41915,0.1232,0.180308,0,0,0.26549,0.5,0.0521952,0.0560958,0,0.500004,0,-4.37299E-07,0.653745,0.373857,0.346255,0.279888,0.26549,0.0521952,0.0560958,3.16092E-5,4.4864E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PFiles",0.6537,0,0.653745,0.665144,1,0.57187,1,1,0.55557,0.448603,,,0.406106,,,,,0.0798403,0.0858069,0.000117,0.586664,10.417,9.11132,1000.08,998.975,0.471631,0.239478,0.344679,0.584157,0.188453,0.218814,0,0,0.406106,0.5,0.0798403,0.0858069,0,0.707835,0,0.0928358,1,0.57187,0,0.42813,0.406106,0.0798403,0.0858069,4.83509E-5,6.8626E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","DAnswers",0.3739,0,0.373857,0.538229,1,1,1,1,0.55557,0.448603,,,0.710137,,,,,0.139613,0.150046,0.000205,0.586664,10.2052,9.19466,1000.04,999.1,0.600123,0.35227,0.398076,0.750345,0.263045,0.321235,0,0,0.710137,0.5,0.139613,0.150046,0,0.555599,0,0.330345,1,1,0,0,0.710137,0.139613,0.150046,8.45488E-5,0.00012
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","Litigated",0.3739,0,0.373857,0.538229,1,1,1,1,0.55557,0.448603,,,0.710137,,,,,0.139613,0.150046,0.000205,0.586664,10.2052,9.19466,1000.04,999.1,0.600123,0.35227,0.398076,0.750345,0.263045,0.321235,0,0,0.710137,0.5,0.139613,0.150046,0,0.555599,0,0.330345,1,1,0,0,0.710137,0.139613,0.150046,8.45488E-5,0.00012
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","Not Litigated",0.6261,0,0.626143,0.477179,0.447004,0,1,1,,,,,0,,,,,0,0,0,,10.3129,9.553,1000.06,999.467,0.134101,0.0397015,0.181698,0.221399,0.0397015,0.0961644,0,0,0,,0,0,0,0.466809,0,-0.197243,0.447004,0,0.552996,0.447004,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","Settles",0.2655,0,0.26549,0.536626,1,1,1,1,0.5,0.5,,,1,,,,,0,0,0,,10.2,9.2,1000.06,999.262,0.6,0.353202,0.446798,0.8,0.282562,0.357438,0,0,1,0.5,0,0,0,0.558497,0,-8.82518E-07,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","Tried",7.6E-5,0,7.64734E-05,0.536374,1,1,1,1,0.86119,0.139499,,,0,,,,,0,0,1,0.586664,10.1947,8.60534,997.36,970.564,1.2,1.23513,0.427061,1.66219,2.7248,1.19577,0,0,0,,0,0,0,0.560054,0,3,1,1,0,0,0,0,0,0.413336,0.586664
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PWins",4.5E-5,0,4.48642E-05,0.617907,1,1,1,1,0.883729,0.150768,,,0,,,,,0,0,1,1,11.6,7.2,1000.18,949.732,1.2,2.10534,0,2.10534,4.64457,0,0,0,0,,0,0,0,0.694659,0,3,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","DWins",3.2E-5,0,3.16092E-05,0.420651,1,1,1,1,0.829199,0.123504,,,0,,,,,0,0,1,0,8.2,10.6,993.358,1000.13,1.2,0,1.03321,1.03321,0,2.89298,0,0,0,,0,0,0,0.369003,0,3,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","Abandoned",0.1083,0,0.108291,0.542161,1,1,1,1,0.691591,0.322817,,,0,,,,,0.48199,0.51801,0,,10.218,9.18199,999.999,998.721,0.6,0.34936,0.278606,0.627966,0.21346,0.231858,0,0,0,,0.48199,0.51801,0,0.548491,0,1.13835,1,1,0,0,0,0.48199,0.51801,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","Rounds1",0.3739,0,0.373857,0.538229,1,1,1,1,0.55557,0.448603,,,0.710137,,,,,0.139613,0.150046,0.000205,0.586664,10.2052,9.19466,1000.04,999.1,0.600123,0.35227,0.398076,0.750345,0.263045,0.321235,0,0,0.710137,0.5,0.139613,0.150046,0,0.555599,0,0.330345,1,1,0,0,0.710137,0.139613,0.150046,8.45488E-5,0.00012
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,0.5","-1.1369999999999999E-13","1062","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
