"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","All",1,0,1,0.499999,0.584189,0.135074,1,1,0.451568,0.388103,,,0.11542,,,,,0.00399679,0.00218075,0.013477,0.498544,10.3265,9.44965,10.3265,9.44965,0.223865,0.111333,0.21954,0.330873,0.100053,0.134069,0,0,0.11542,0.413858,0.00399679,0.00218075,0,0.5,0,-3.36759E-06,0.584189,0.135074,0.415811,0.449114,0.11542,0.00399679,0.00218075,0.00675819,0.0067189
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","DisputeArises",1,0,1,0.499999,0.584189,0.135074,1,1,0.451568,0.388103,,,0.11542,,,,,0.00399679,0.00218075,0.013477,0.498544,10.3265,9.44965,10.3265,9.44965,0.223865,0.111333,0.21954,0.330873,0.100053,0.134069,0,0,0.11542,0.413858,0.00399679,0.00218075,0,0.5,0,-3.36759E-06,0.584189,0.135074,0.415811,0.449114,0.11542,0.00399679,0.00218075,0.00675819,0.0067189
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PFiles",0.5842,0,0.584189,0.71846,1,0.231217,1,1,0.451568,0.388103,,,0.197573,,,,,0.0068416,0.00373295,0.02307,0.498544,10.5589,9.05793,10.5589,9.05793,0.383207,0.190577,0.303142,0.49372,0.171267,0.156835,0,0,0.197573,0.413858,0.0068416,0.00373295,0,0.783227,0,0.0139182,1,0.231217,0,0.768783,0.197573,0.0068416,0.00373295,0.0115685,0.0115013
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","DAnswers",0.1351,0,0.135074,0.4987,1,1,1,1,0.451568,0.388103,,,0.85449,,,,,0.0295895,0.0161448,0.099776,0.498544,10.0896,9.25054,10.0896,9.25054,0.659865,0.388853,0.444206,0.833059,0.305339,0.418244,0,0,0.85449,0.413858,0.0295895,0.0161448,0,0.497851,0,0.106884,1,1,0,0,0.85449,0.0295895,0.0161448,0.0500331,0.0497426
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Litigated",0.1351,0,0.135074,0.4987,1,1,1,1,0.451568,0.388103,,,0.85449,,,,,0.0295895,0.0161448,0.099776,0.498544,10.0896,9.25054,10.0896,9.25054,0.659865,0.388853,0.444206,0.833059,0.305339,0.418244,0,0,0.85449,0.413858,0.0295895,0.0161448,0,0.497851,0,0.106884,1,1,0,0,0.85449,0.0295895,0.0161448,0.0500331,0.0497426
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Not Litigated",0.8649,0,0.864926,0.500202,0.519252,0,1,1,,,,,0,,,,,0,0,0,,10.3635,9.48075,10.3635,9.48075,0.155776,0.0679933,0.184454,0.252447,0.0679933,0.0896895,0,0,0,,0,0,0,0.500335,0,-0.0166959,0.519252,0,0.480748,0.519252,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Settles",0.1154,0,0.11542,0.499805,1,1,1,1,0.413788,0.413929,,,1,,,,,0,0,0,,10.1139,9.28614,10.1139,9.28614,0.6,0.357058,0.442685,0.799742,0.260042,0.397353,0,0,1,0.413858,0,0,0,0.499678,0,0.00183338,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Tried",0.0135,0,0.0134771,0.499418,1,1,1,1,0.723697,0.237143,,,0,,,,,0,0,1,0.498544,9.89854,8.90146,9.89854,8.90146,1.2,0.675084,0.488366,1.16345,0.70657,0.595328,0,0,0,,0,0,0,0.499038,0,0.710372,1,1,0,0,0,0,0,0.501456,0.498544
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PWins",0.0067,0,0.00671895,0.573825,1,1,1,1,0.787085,0.290362,,,0,,,,,0,0,1,1,10.4,8.4,10.4,8.4,1.2,0.978,0.3732,1.3512,1.1916,0.22392,0,0,0,,0,0,0,0.622,0,0.709519,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","DWins",0.0068,0,0.00675819,0.425442,1,1,1,1,0.660678,0.184234,,,0,,,,,0,0,1,0,9.4,9.4,9.4,9.4,1.2,0.373927,0.602862,0.976789,0.224356,0.96458,0,0,0,,0,0,0,0.376789,0,0.711221,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Abandoned",0.0062,0,0.00617753,0.476481,1,1,1,1,0.563757,0.234919,,,0,,,,,0.646987,0.353013,0,,10.053,9.34699,10.053,9.34699,0.6,0.358447,0.376295,0.734742,0.276318,0.422229,0,0,0,,0.646987,0.353013,0,0.461134,0,0.753038,1,1,0,0,0,0.646987,0.353013,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Rounds1",0.1351,0,0.135074,0.4987,1,1,1,1,0.451568,0.388103,,,0.85449,,,,,0.0295895,0.0161448,0.099776,0.498544,10.0896,9.25054,10.0896,9.25054,0.659865,0.388853,0.444206,0.833059,0.305339,0.418244,0,0,0.85449,0.413858,0.0295895,0.0161448,0,0.497851,0,0.106884,1,1,0,0,0.85449,0.0295895,0.0161448,0.0500331,0.0497426
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Truly Liable",0.5,0,0.5,0.716723,0.915105,0.134494,1,1,0.458248,0.394387,,,0.115345,,,,,0.00293995,0.00275739,0.013451,0.621385,10.5609,9.11613,10.5609,9.11613,0.322951,0.0058422,0.43908,0.444922,0.00325718,0.268138,0,0,0.115345,0.41406,0.00293995,0.00275739,0,1,0,-1.68407E-06,0.915105,0.134494,0.0848947,0.780611,0.115345,0.00293995,0.00275739,0.00509283,0.0083584
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Truly Not Liable",0.5,0,0.5,0.283276,0.253273,0.135655,1,1,0.444945,0.381873,,,0.115494,,,,,0.00505362,0.0016041,0.013503,0.376175,10.092,9.78318,10.092,9.78318,0.12478,0.216824,0,0.216824,0.196848,0,0,0,0.115494,0.413656,0.00505362,0.0016041,0,0,0,-5.05111E-06,0.253273,0.135655,0.746727,0.117618,0.115494,0.00505362,0.0016041,0.00842355,0.0050795
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","AllCount",3154,0,3154,0.499999,1842.53,426.024,3154,3154,0.451568,0.388103,,,364.033,,,,,12.6059,6.87808,42.5069,777.729,10.3265,9.44965,10.3265,9.44965,0.223865,0.111333,0.21954,0.330873,0.100053,0.134069,0,0,364.033,0.413858,12.6059,6.87808,0,1577,0,-3.36759E-06,1842.53,426.024,1311.47,1416.51,364.033,12.6059,6.87808,21.3153,21.1916
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Liability Strength1",0.2261,0,0.226108,0.1,1.0052E-9,1.00522E-09,1,1,0.485399,0.1,,,2.6725E-11,,,,,3.8011E-10,3.75880E-21,5.98E-10,6.8164E-16,10,10,10,10,9.62162E-10,4.644E-10,0.0399657,0.0399657,2.43757E-10,0.0399657,0,0,2.6725E-11,0.1,3.8011E-10,3.75880E-21,0,0.0399657,0,5.61561E-07,1.00522E-9,1.00522E-09,1,2.13545E-19,2.6725E-11,3.8011E-10,3.75880E-21,5.9838E-10,4.079E-25
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Liability Strength2",0.1902,0,0.190224,0.3,0.0227445,0.0226369,1,1,0.484323,0.105543,,,0.000981544,,,,,0.00840829,1.89513E-06,0.013245,3.1686E-05,9.98953,9.9889,9.98953,9.9889,0.0215615,0.0092151,0.171263,0.180478,0.00492889,0.173988,0,0,0.00098154,0.225129,0.00840829,1.89513E-06,0,0.169489,0,-1.64751E-05,0.0227445,0.0226369,0.977255,0.000107666,0.000981544,0.00840829,1.89513E-06,0.0132447,4.1969E-7
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Liability Strength3",0.1673,0,0.167337,0.5,0.977254,0.760979,1,1,0.438679,0.397173,,,0.688182,,,,,0.0143224,0.0078146,0.05066,0.5,10.2261,9.22207,10.2261,9.22207,0.551866,0.397737,0.386967,0.784704,0.336319,0.344096,0,0,0.688182,0.414164,0.0143224,0.0078146,0,0.5,0,-3.23249E-11,0.977254,0.760979,0.0227462,0.216275,0.688182,0.0143224,0.0078146,0.0253299,0.0253299
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Liability Strength4",0.1902,0,0.190226,0.7,1,0.0180206,1,1,0.889217,0.406114,,,0.00039061,,,,,3.47182E-06,0.00458778,0.013039,0.999968,10.6959,8.99091,10.6959,8.99091,0.313229,0.178669,0.252595,0.431264,0.177682,0.0779036,0,0,0.00039061,0.414428,3.47182E-06,0.00458778,0,0.830511,0,-1.22814E-06,1,0.0180206,9.58623E-10,0.981979,0.00039061,3.47182E-06,0.00458778,4.13145E-7,0.0130383
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","Liability Strength5",0.2261,0,0.226105,0.9,1,8.07379E-10,1,1,0.9,0.406114,,,7.74753E-19,,,,,6.88615E-21,2.10245E-10,5.97E-10,1,10.7,9,10.7,9,0.3,0.0399657,0.28801,0.327976,0.0399657,0.0864031,0,0,7.7475E-19,0.414428,6.88615E-21,2.10245E-10,0,0.960034,0,-5.61601E-07,1,8.07379E-10,0,1,7.74753E-19,6.88615E-21,2.10245E-10,3.7311E-25,5.971E-10
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PLiabilitySignal1",0.2252,0,0.225172,0.103845,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,10,10,0,0,0.0424556,0.0424556,0,0.0424556,0,0,0,,0,0,0,0.0424556,0,-0.0420596,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PLiabilitySignal2",0.1906,0,0.19064,0.29847,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,10,10,0,0,0.172512,0.172512,0,0.172512,0,0,0,,0,0,0,0.172512,0,0.00701,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PLiabilitySignal3",0.1684,0,0.16838,0.500002,1,0.764704,1,1,0.429579,0.387424,,,0.685473,,,,,0.0237368,0.00331966,0.052175,0.356762,10.2253,9.21402,10.2253,9.21402,0.560716,0.394762,0.377604,0.772366,0.326889,0.332263,0,0,0.685473,0.413858,0.0237368,0.00331966,0,0.500003,0,-2E-05,1,0.764704,0,0.235296,0.685473,0.0237368,0.00331966,0.0335608,0.018614
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PLiabilitySignal4",0.1906,0,0.19064,0.70153,1,0.0327072,1,1,0.9,0.401902,,,0,,,,,0,0.00839989,0.024307,0.761059,10.6869,8.9887,10.6869,8.9887,0.324397,0.18497,0.256055,0.441025,0.185768,0.0852772,0,0,0,,0,0.00839989,0,0.827488,0,-0.00701,1,0.0327072,0,0.967293,0,0,0.00839989,0.00580801,0.0184993
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","PLiabilitySignal5",0.2252,0,0.225169,0.896155,1,0.00034847,1,1,0.9,0.406114,,,0,,,,,0,9.07428E-05,0.000258,0.999968,10.6999,8.99982,10.6999,8.99982,0.300259,0.0426374,0.287328,0.329965,0.0426182,0.0862368,0,0,0,,0,9.07428E-05,0,0.957544,0,0.04206,1,0.00034847,0,0.999652,0,0,9.07428E-05,8.37331E-9,0.0002577
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Noise 0.25,0.25","-8.882000000000001E-16","787","DLiabilitySignal1",0.2252,0,0.225171,0.103843,0.0004337,0.000433716,1,1,0.485399,0.1,,,1.15309E-05,,,,,0.000164004,0,0.000258,3.24891E-5,9.99979,9.99979,9.99979,9.99979,0.000415139,0.0001734,0.0424898,0.0426631,9.09987E-05,0.0425431,0,0,1.15309E-5,0.1,0.000164004,0,0,0.0424548,0,0.0420483,0.00043372,0.000433716,0.999566,0,1.15309E-05,0.000164004,0,0.00025817,8.3881E-9
