"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","All",1,0,1,0.499999,1,1,1,1,0.517537,0.482463,,,0.942877,,,,,0.00425674,0.00425878,0.048608,0.50001,10.4214,9.42135,1000.08,999.398,0.157291,0.158964,0.155842,0.314806,0.0910168,0.0903443,0,0,0.942877,0.499999,0.00425674,0.00425878,0,0.5,0,-3.36759E-06,1,1,0,0,0.942877,0.00425674,0.00425878,0.0243034,0.0243044
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","DisputeArises",1,0,1,0.499999,1,1,1,1,0.517537,0.482463,,,0.942877,,,,,0.00425674,0.00425878,0.048608,0.50001,10.4214,9.42135,1000.08,999.398,0.157291,0.158964,0.155842,0.314806,0.0910168,0.0903443,0,0,0.942877,0.499999,0.00425674,0.00425878,0,0.5,0,-3.36759E-06,1,1,0,0,0.942877,0.00425674,0.00425878,0.0243034,0.0243044
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","PFiles",1,0,1,0.499999,1,1,1,1,0.517537,0.482463,,,0.942877,,,,,0.00425674,0.00425878,0.048608,0.50001,10.4214,9.42135,1000.08,999.398,0.157291,0.158964,0.155842,0.314806,0.0910168,0.0903443,0,0,0.942877,0.499999,0.00425674,0.00425878,0,0.5,0,-3.36759E-06,1,1,0,0,0.942877,0.00425674,0.00425878,0.0243034,0.0243044
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","DAnswers",1,0,1,0.499999,1,1,1,1,0.517537,0.482463,,,0.942877,,,,,0.00425674,0.00425878,0.048608,0.50001,10.4214,9.42135,1000.08,999.398,0.157291,0.158964,0.155842,0.314806,0.0910168,0.0903443,0,0,0.942877,0.499999,0.00425674,0.00425878,0,0.5,0,-3.36759E-06,1,1,0,0,0.942877,0.00425674,0.00425878,0.0243034,0.0243044
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","Litigated",1,0,1,0.499999,1,1,1,1,0.517537,0.482463,,,0.942877,,,,,0.00425674,0.00425878,0.048608,0.50001,10.4214,9.42135,1000.08,999.398,0.157291,0.158964,0.155842,0.314806,0.0910168,0.0903443,0,0,0.942877,0.499999,0.00425674,0.00425878,0,0.5,0,-3.36759E-06,1,1,0,0,0.942877,0.00425674,0.00425878,0.0243034,0.0243044
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","Settles",0.9429,0,0.942877,0.499999,1,1,1,1,0.497495,0.502503,,,1,,,,,0,0,0,,10.425,9.425,1000.08,999.42,0.15,0.147553,0.147553,0.295106,0.0757946,0.0757948,0,0,1,0.499999,0,0,0,0.499999,0,-0.0170724,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","Tried",0.0486,0,0.0486078,0.500004,1,1,1,1,0.879446,0.120564,,,0,,,,,0,0,1,0.50001,10.35,9.34999,1000.03,998.997,0.3,0.365847,0.305845,0.671693,0.365166,0.351661,0,0,0,,0,0,0,0.500007,0,0.191294,1,1,0,0,0,0,0,0.49999,0.50001
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.25,0.25","2.2739999999999997E-13","686","PWins",0.0243,0,0.0243044,0.520161,1,1,1,1,0.888159,0.12928,,,0,,,,,0,0,1,1,10.925,8.775,1000.16,998.024,0.3,0.691684,0.0399987,0.731682,0.727316,0.0029999,0,0,0,,0,0,0,0.533316,0,0.191327,1,1,0,0,0,0,0,0,1
