"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","All",1,0,1,0.499995,1,1,1,1,0.534774,0.486455,,,0.746017,,,,,0,0,0.253983,0.466978,10.481,9.44846,1000.09,999.457,0.0705365,0.173775,0.150531,0.324306,0.103751,0.0894885,0,0,0.746017,0.517292,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.746017,0,0,0.135378,0.118604
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","DisputeArises",1,0,1,0.499995,1,1,1,1,0.534774,0.486455,,,0.746017,,,,,0,0,0.253983,0.466978,10.481,9.44846,1000.09,999.457,0.0705365,0.173775,0.150531,0.324306,0.103751,0.0894885,0,0,0.746017,0.517292,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.746017,0,0,0.135378,0.118604
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","PFiles",1,0,1,0.499995,1,1,1,1,0.534774,0.486455,,,0.746017,,,,,0,0,0.253983,0.466978,10.481,9.44846,1000.09,999.457,0.0705365,0.173775,0.150531,0.324306,0.103751,0.0894885,0,0,0.746017,0.517292,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.746017,0,0,0.135378,0.118604
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","DAnswers",1,0,1,0.499995,1,1,1,1,0.534774,0.486455,,,0.746017,,,,,0,0,0.253983,0.466978,10.481,9.44846,1000.09,999.457,0.0705365,0.173775,0.150531,0.324306,0.103751,0.0894885,0,0,0.746017,0.517292,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.746017,0,0,0.135378,0.118604
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","Litigated",1,0,1,0.499995,1,1,1,1,0.534774,0.486455,,,0.746017,,,,,0,0,0.253983,0.466978,10.481,9.44846,1000.09,999.457,0.0705365,0.173775,0.150531,0.324306,0.103751,0.0894885,0,0,0.746017,0.517292,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.746017,0,0,0.135378,0.118604
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","Settles",0.746,0,0.746017,0.50867,1,1,1,1,0.47011,0.564475,,,1,,,,,0,0,0,,10.4985,9.44521,1000.1,999.503,0.05625,0.167823,0.152907,0.32073,0.0881822,0.0736062,0,0,1,0.517292,0,0,0,0.511125,0,-0.461318,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","Tried",0.254,0,0.253983,0.474513,1,1,1,1,0.724711,0.25729,,,0,,,,,0,0,1,0.466978,10.4295,9.45802,1000.07,999.323,0.1125,0.191257,0.143553,0.334811,0.149482,0.136139,0,0,0,,0,0,0,0.467299,0,1.35505,1,1,0,0,0,0,0,0.533022,0.466978
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Relative Costs 0.5","1.705E-13","921","PWins",0.1186,0,0.118604,0.677319,1,1,1,1,0.829531,0.371484,,,0,,,,,0,0,1,1,10.9625,8.925,1000.16,998.585,0.1125,0.344197,0.0274051,0.371602,0.315202,0.00102769,0,0,0,,0,0,0,0.730803,0,1.41277,1,1,0,0,0,0,0,0,1
