"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","All",1,0,1,0.322086,1,1,1,1,0.200921,0.179366,,,0.905929,,,,,0,0.0105596,0.083512,0.507327,10.1603,9.75845,19.9187,0.0812634,1000.03,999.77,0.0812634,0.17883,0.0412194,0.22005,0.109531,0.0313722,0,0.0812634,0,0.905929,0.16316,0,0.0105596,0,0.100003,0,2.88158E-05,1,1,0,0,0.905929,0,0.0105596,0.0411439,0.0423676
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","DisputeArises",1,0,1,0.322086,1,1,1,1,0.200921,0.179366,,,0.905929,,,,,0,0.0105596,0.083512,0.507327,10.1603,9.75845,19.9187,0.0812634,1000.03,999.77,0.0812634,0.17883,0.0412194,0.22005,0.109531,0.0313722,0,0.0812634,0,0.905929,0.16316,0,0.0105596,0,0.100003,0,2.88158E-05,1,1,0,0,0.905929,0,0.0105596,0.0411439,0.0423676
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","PFiles",1,0,1,0.322086,1,1,1,1,0.200921,0.179366,,,0.905929,,,,,0,0.0105596,0.083512,0.507327,10.1603,9.75845,19.9187,0.0812634,1000.03,999.77,0.0812634,0.17883,0.0412194,0.22005,0.109531,0.0313722,0,0.0812634,0,0.905929,0.16316,0,0.0105596,0,0.100003,0,2.88158E-05,1,1,0,0,0.905929,0,0.0105596,0.0411439,0.0423676
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","DAnswers",1,0,1,0.322086,1,1,1,1,0.200921,0.179366,,,0.905929,,,,,0,0.0105596,0.083512,0.507327,10.1603,9.75845,19.9187,0.0812634,1000.03,999.77,0.0812634,0.17883,0.0412194,0.22005,0.109531,0.0313722,0,0.0812634,0,0.905929,0.16316,0,0.0105596,0,0.100003,0,2.88158E-05,1,1,0,0,0.905929,0,0.0105596,0.0411439,0.0423676
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","Litigated",1,0,1,0.322086,1,1,1,1,0.200921,0.179366,,,0.905929,,,,,0,0.0105596,0.083512,0.507327,10.1603,9.75845,19.9187,0.0812634,1000.03,999.77,0.0812634,0.17883,0.0412194,0.22005,0.109531,0.0313722,0,0.0812634,0,0.905929,0.16316,0,0.0105596,0,0.100003,0,2.88158E-05,1,1,0,0,0.905929,0,0.0105596,0.0411439,0.0423676
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","Settles",0.9059,0,0.905929,0.300914,1,1,1,1,0.133521,0.192799,,,1,,,,,0,0,0,,10.1257,9.79934,19.925,0.075,1000.03,999.852,0.075,0.144808,0.040653,0.185461,0.0609081,0.0288848,0,0.075,0,1,0.16316,0,0,0,0.0897717,0,-0.328684,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","Tried",0.0835,0,0.0835115,0.506542,1,1,1,1,0.85,0.05,,,0,,,,,0,0,1,0.507327,10.4345,9.41547,19.85,0.15,1000.03,999.011,0.15,0.486095,0.0508219,0.536917,0.565005,0.0622569,0,0.15,0,0,,0,0,0,0.176868,0,3.41493,1,1,0,0,0,0,0,0.492673,0.507327
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","1.705E-13","1.31E-07","2","PWins",0.0424,0,0.0423676,0.605957,1,1,1,1,0.85,0.05,,,0,,,,,0,0,1,1,11.075,8.775,19.85,0.15,1000.16,998.024,0.15,0.958149,0,0.958149,1.11369,0,0,0.15,0,0,,0,0,0,0.266851,0,3.22009,1,1,0,0,0,0,0,0,1
