"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","All",1,0,1,0.499999,0.707814,0.662848,1,1,0.741713,0.205516,,,0.0286355,,,,,0.203571,0.202946,0.152688,0.279688,10.173,9.5756,19.7486,0.251406,10.173,9.5756,0.251406,0.148536,0.281331,0.429868,0.131608,0.295582,0,0.251406,0,0.0286355,0.5,0.241074,0.24045,0.0750063,0.499999,0,4.5156E-06,0.707814,0.662848,0.292186,0.0449665,0.0286355,0.203571,0.202946,0.109983,0.042705
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","DisputeArises",1,0,1,0.499999,0.707814,0.662848,1,1,0.741713,0.205516,,,0.0286355,,,,,0.203571,0.202946,0.152688,0.279688,10.173,9.5756,19.7486,0.251406,10.173,9.5756,0.251406,0.148536,0.281331,0.429868,0.131608,0.295582,0,0.251406,0,0.0286355,0.5,0.241074,0.24045,0.0750063,0.499999,0,4.5156E-06,0.707814,0.662848,0.292186,0.0449665,0.0286355,0.203571,0.202946,0.109983,0.042705
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","PFiles",0.7078,0,0.707814,0.561176,1,0.936471,1,1,0.741713,0.205516,,,0.0404562,,,,,0.287606,0.286723,0.215718,0.279688,10.2444,9.4004,19.6448,0.355186,10.2444,9.4004,0.355186,0.209852,0.266997,0.476849,0.185936,0.287131,0,0.355186,0,0.0404562,0.5,0.34059,0.339707,0.105969,0.575931,0,0.377883,1,0.936471,0,0.0635286,0.0404562,0.287606,0.286723,0.155384,0.0603337
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","DAnswers",0.6628,0,0.662848,0.539985,1,1,1,1,0.741713,0.205516,,,0.0432007,,,,,0.307116,0.306174,0.230352,0.279688,10.2033,9.42757,19.6309,0.369106,10.2033,9.42757,0.369106,0.220203,0.275517,0.49572,0.194664,0.30517,0,0.369106,0,0.0432007,0.5,0.363695,0.362752,0.113158,0.551048,0,0.470969,1,1,0,0,0.0432007,0.307116,0.306174,0.165925,0.0644266
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","Litigated",0.6628,0,0.662848,0.539985,1,1,1,1,0.741713,0.205516,,,0.0432007,,,,,0.307116,0.306174,0.230352,0.279688,10.2033,9.42757,19.6309,0.369106,10.2033,9.42757,0.369106,0.220203,0.275517,0.49572,0.194664,0.30517,0,0.369106,0,0.0432007,0.5,0.363695,0.362752,0.113158,0.551048,0,0.470969,1,1,0,0,0.0432007,0.307116,0.306174,0.165925,0.0644266
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","Not Litigated",0.3372,0,0.337152,0.421387,0.133371,0,1,1,,,,,0,,,,,0,0,0,,10.1134,9.86663,19.98,0.0200057,10.1134,9.86663,0.0200057,0.0076379,0.292763,0.300401,0.00763789,0.276732,0,0.0200057,0,0,,0,0,0,0.399636,0,-0.925919,0.133371,0,0.866629,0.133371,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","Settles",0.0286,0,0.0286355,0.86558,1,1,1,1,0.5,0.5,,,1,,,,,0,0,0,,10.35,9.35,19.7,0.3,10.35,9.35,0.3,0.0406588,0.609341,0.65,0.0264282,0.396072,0,0.3,0,1,0.5,0,0,0,0.937448,0,-2.30317,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","Tried",0.1527,0,0.152688,0.363025,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.279688,9.71531,9.68469,19.4,0.6,9.71531,9.68469,0.6,0.360821,0.285312,0.646133,0.532032,0.542093,0,0.6,0,0,,0,0,0,0.32075,0,2.18098,1,1,0,0,0,0,0,0.720312,0.279688
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","0","13","PWins",0.0427,0,0.042705,0.567165,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11.3,8.1,19.4,0.6,11.3,8.1,0.6,1.29008,0,1.29008,1.90223,0,0,0.6,0,0,,0,0,0,0.609916,0,1.57583,1,1,0,0,0,0,0,0,1
