"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","All",1,0,1,0.499999,0.82517,0.699475,1,1,0.748873,0.12779,,,0.00312348,,,,,0.259616,0.166475,0.182161,0.265448,10.1966,9.52007,19.7167,0.283345,10.1966,9.52007,0.283345,0.1555,0.249547,0.405047,0.130234,0.262231,0,0.283345,0,0.00312348,0.5,0.303666,0.210525,0.0880999,0.499999,0,4.5156E-06,0.82517,0.699475,0.17483,0.125695,0.00312348,0.259616,0.166475,0.133807,0.0483543
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","DisputeArises",1,0,1,0.499999,0.82517,0.699475,1,1,0.748873,0.12779,,,0.00312348,,,,,0.259616,0.166475,0.182161,0.265448,10.1966,9.52007,19.7167,0.283345,10.1966,9.52007,0.283345,0.1555,0.249547,0.405047,0.130234,0.262231,0,0.283345,0,0.00312348,0.5,0.303666,0.210525,0.0880999,0.499999,0,4.5156E-06,0.82517,0.699475,0.17483,0.125695,0.00312348,0.259616,0.166475,0.133807,0.0483543
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","PFiles",0.8252,0,0.82517,0.538549,1,0.847674,1,1,0.748873,0.12779,,,0.00378525,,,,,0.314621,0.201747,0.220756,0.265448,10.2382,9.41839,19.6566,0.343378,10.2382,9.41839,0.343378,0.188446,0.244265,0.432711,0.157827,0.259636,0,0.343378,0,0.00378525,0.5,0.368004,0.25513,0.106766,0.54778,0,0.24616,1,0.847674,0,0.152326,0.00378525,0.314621,0.201747,0.162157,0.0585992
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","DAnswers",0.6995,0,0.699475,0.478513,1,1,1,1,0.748873,0.12779,,,0.00446545,,,,,0.371158,0.238,0.260425,0.265448,10.1283,9.49357,19.6219,0.378128,10.1283,9.49357,0.378128,0.211909,0.262764,0.474673,0.175789,0.302483,0,0.378128,0,0.00446545,0.5,0.434133,0.300976,0.125951,0.476917,0,0.494201,1,1,0,0,0.00446545,0.371158,0.238,0.191296,0.0691293
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","Litigated",0.6995,0,0.699475,0.478513,1,1,1,1,0.748873,0.12779,,,0.00446545,,,,,0.371158,0.238,0.260425,0.265448,10.1283,9.49357,19.6219,0.378128,10.1283,9.49357,0.378128,0.211909,0.262764,0.474673,0.175789,0.302483,0,0.378128,0,0.00446545,0.5,0.434133,0.300976,0.125951,0.476917,0,0.494201,1,1,0,0,0.00446545,0.371158,0.238,0.191296,0.0691293
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","Not Litigated",0.3005,0,0.300525,0.550008,0.41825,0,1,1,,,,,0,,,,,0,0,0,,10.3555,9.58175,19.9373,0.0627376,10.3555,9.58175,0.0627376,0.024206,0.218785,0.242991,0.024206,0.168544,0,0.0627376,0,0,,0,0,0,0.553723,0,-1.15024,0.41825,0,0.58175,0.41825,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","Settles",0.0031,0,0.00312348,0.867806,1,1,1,1,0.5,0.5,,,1,,,,,0,0,0,,10.35,9.35,19.7,0.3,10.35,9.35,0.3,0.0396939,0.610306,0.65,0.025801,0.396699,0,0.3,0,1,0.5,0,0,0,0.938932,0,-2,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","Tried",0.1822,0,0.182161,0.353603,1,1,1,1,0.867641,0.1,,,0,,,,,0,0,1,0.265448,9.75435,9.64565,19.4,0.6,9.75435,9.64565,0.6,0.303612,0.258831,0.562444,0.410631,0.452955,0,0.6,0,0,,0,0,0,0.308825,0,1.99233,1,1,0,0,0,0,0,0.734552,0.265448
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 2,0.5","0","11","PWins",0.0484,0,0.0483543,0.564896,1,1,1,1,0.876634,0.1,,,0,,,,,0,0,1,1,11.15,8.25,19.4,0.6,11.15,8.25,0.6,1.14377,0,1.14377,1.54694,0,0,0.6,0,0,,0,0,0,0.606226,0,1.41189,1,1,0,0,0,0,0,0,1
