"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","All",1,0,1,0.499992,0.81171,0.421075,1,1,0.422754,0.05,,,0.233156,,,,,0.0159576,0.0668314,0.100625,0.488933,10.4481,9.40519,1000.07,999.258,0.14668,0.171022,0.12662,0.297643,0.133617,0.106352,0,0,0.233156,0.05,0.0182097,0.0690835,0.0045041,0.499991,0,-1.85688E-05,0.81171,0.421075,0.18829,0.390635,0.233156,0.0159576,0.0668314,0.0514261,0.0491989
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","DisputeArises",1,0,1,0.499992,0.81171,0.421075,1,1,0.422754,0.05,,,0.233156,,,,,0.0159576,0.0668314,0.100625,0.488933,10.4481,9.40519,1000.07,999.258,0.14668,0.171022,0.12662,0.297643,0.133617,0.106352,0,0,0.233156,0.05,0.0182097,0.0690835,0.0045041,0.499991,0,-1.85688E-05,0.81171,0.421075,0.18829,0.390635,0.233156,0.0159576,0.0668314,0.0514261,0.0491989
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PFiles",0.8117,0,0.81171,0.576172,1,0.51875,1,1,0.422754,0.05,,,0.287241,,,,,0.0196593,0.0823341,0.123967,0.488933,10.5521,9.26722,1000.09,999.086,0.180705,0.210694,0.132702,0.343396,0.164612,0.107732,0,0,0.287241,0.05,0.0224337,0.0851086,0.0055489,0.592682,0,0.34586,1,0.51875,0,0.48125,0.287241,0.0196593,0.0823341,0.0633553,0.0606114
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","DAnswers",0.4211,0,0.421075,0.393391,1,1,1,1,0.422754,0.05,,,0.553718,,,,,0.0378974,0.158716,0.238972,0.488933,10.2061,9.51512,1000.02,999.344,0.278769,0.260328,0.19717,0.457498,0.171495,0.203279,0,0,0.553718,0.05,0.0432457,0.164065,0.0106967,0.360637,0,1.41051,1,1,0,0,0.553718,0.0378974,0.158716,0.122131,0.116841
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Litigated",0.4211,0,0.421075,0.393391,1,1,1,1,0.422754,0.05,,,0.553718,,,,,0.0378974,0.158716,0.238972,0.488933,10.2061,9.51512,1000.02,999.344,0.278769,0.260328,0.19717,0.457498,0.171495,0.203279,0,0,0.553718,0.05,0.0432457,0.164065,0.0106967,0.360637,0,1.41051,1,1,0,0,0.553718,0.0378974,0.158716,0.122131,0.116841
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Not Litigated",0.5789,0,0.578925,0.577527,0.67476,0,1,1,,,,,0,,,,,0,0,0,,10.6242,9.32524,1000.11,999.196,0.050607,0.106067,0.0753073,0.181374,0.106067,0.0358542,0,0,0,,0,0,0,0.601348,0,-1.02595,0.67476,0,0.32524,0.67476,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Settles",0.2332,0,0.233156,0.277381,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.975,9.8,999.99,999.908,0.225,0.158694,0.211691,0.370385,0.0317389,0.216983,0,0,1,0.05,0,0,0,0.206528,0,0.43046,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Tried",0.1006,0,0.100625,0.492217,1,1,1,1,0.922045,0.05,,,0,,,,,0,0,1,0.488933,10.2989,9.25106,999.998,998.631,0.45,0.402569,0.24203,0.644599,0.369969,0.285126,0,0,0,,0,0,0,0.488871,0,3.45441,1,1,0,0,0,0,0,0.511067,0.488933
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PWins",0.0492,0,0.0491989,0.607677,1,1,1,1,0.929448,0.05,,,0,,,,,0,0,1,1,10.925,8.625,1000.16,997.268,0.45,0.718004,0.0492747,0.767279,0.740883,0.0036956,0,0,0,,0,0,0,0.656996,0,3.45207,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","DWins",0.0514,0,0.0514261,0.381757,1,1,1,1,0.914962,0.05,,,0,,,,,0,0,1,0,9.7,9.85,999.847,999.935,0.45,0.100796,0.426436,0.527232,0.0151194,0.554367,0,0,0,,0,0,0,0.328028,0,3.45664,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Abandoned",0.0873,0,0.0872932,0.589331,1,1,1,1,0.842818,0.05,,,0,,,,,0.182805,0.765598,0,,10.7164,9.0586,1000.12,998.661,0.225,0.367822,0.106672,0.474494,0.315991,0.0723276,0,0,0,,0.208604,0.791396,0.0515974,0.624437,0,1.67212,1,1,0,0,0,0.182805,0.765598,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Rounds1",0.4166,0,0.41657,0.392365,1,1,1,1,0.421378,0.05,,,0.559705,,,,,0.0383072,0.160432,0.241556,0.488933,10.2037,9.5169,1000.02,999.347,0.27935,0.259114,0.196302,0.455416,0.169527,0.202448,0,0,0.559705,0.05,0.0383072,0.160432,0,0.35932,0,1.43465,1,1,0,0,0.559705,0.0383072,0.160432,0.123451,0.118105
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Truly Liable",0.5,0,0.499991,0.722392,0.962189,0.303716,1,1,0.636842,0.05,,,0.0963084,,,,,0.00827441,0.0964,0.098387,0.657079,10.7468,9.11339,1000.12,998.862,0.139859,0.039029,0.253245,0.292274,0.011309,0.212709,0,0,0.0963084,0.05,0.0104473,0.098573,0.00434581,1,0,-4.93863E-05,0.962189,0.303716,0.0378107,0.658473,0.0963084,0.00827441,0.0964,0.033739,0.0646481
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Truly Not Liable",0.5,0,0.500009,0.277601,0.661236,0.538429,1,1,0.301996,0.05,,,0.369999,,,,,0.0236406,0.0372639,0.102863,0.328109,10.1495,9.69699,1000.02,999.655,0.153501,0.303011,0,0.303011,0.25592,0,0,0,0.369999,0.05,0.0259718,0.0395951,0.00466238,0,0,1.22476E-05,0.661236,0.538429,0.338764,0.122807,0.369999,0.0236406,0.0372639,0.0691125,0.0337502
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","AllCount",3080,0,3080,0.499992,2500.07,1296.91,3080,3080,0.422754,0.05,,,718.122,,,,,49.1495,205.841,309.925,586.72,10.4481,9.40519,1000.07,999.258,0.14668,0.171022,0.12662,0.297643,0.133617,0.106352,0,0,718.122,0.05,56.0858,212.777,13.8726,1539.97,0,-1.85688E-05,2500.07,1296.91,579.933,1203.16,718.122,49.1495,205.841,158.392,151.533
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Liability Strength1",0.1159,0,0.115877,0.05,0.378527,0.376644,1,1,0.113279,0.05,,,0.343055,,,,,0.0129441,0.000504234,0.019811,0.0204164,9.98735,9.9233,999.994,999.962,0.0893435,0.0747581,0.025686,0.100444,0.0175322,0.0261226,0,0,0.343055,0.05,0.0131089,0.000668967,0.000329466,0.0253652,0,8.97708E-06,0.378527,0.376644,0.621473,0.00188336,0.343055,0.0129441,0.000504234,0.0194062,0.0004045
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Liability Strength2",0.1102,0,0.110239,0.15,0.518881,0.510686,1,1,0.158366,0.05,,,0.435768,,,,,0.0226644,0.00273828,0.048229,0.0517848,9.98666,9.88697,999.99,999.933,0.12637,0.106855,0.0560509,0.162906,0.0343848,0.057705,0,0,0.435768,0.05,0.0233078,0.00338169,0.00128682,0.0553128,0,8.94245E-06,0.518881,0.510686,0.481119,0.00819478,0.435768,0.0226644,0.00273828,0.0457313,0.0024975
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Liability Strength3",0.1002,0,0.100217,0.25,0.669398,0.639478,1,1,0.229954,0.05,,,0.489629,,,,,0.0331893,0.0118375,0.10093,0.118043,10.0099,9.8213,999.989,999.856,0.168836,0.158662,0.115247,0.273909,0.0824529,0.120628,0,0,0.489629,0.05,0.0351356,0.0137838,0.00389261,0.116395,0,1.22897E-05,0.669398,0.639478,0.330602,0.02992,0.489629,0.0331893,0.0118375,0.0890157,0.0119141
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Liability Strength4",0.09,0,0.0900083,0.35,0.805529,0.717305,1,1,0.334616,0.05,,,0.460966,,,,,0.0380378,0.0382542,0.171566,0.235625,10.1043,9.68912,1000,999.66,0.206613,0.244736,0.204768,0.449505,0.189115,0.217226,0,0,0.460966,0.05,0.0422784,0.0424949,0.00848131,0.228605,0,2.43395E-05,0.805529,0.717305,0.194471,0.0882235,0.460966,0.0380378,0.0382542,0.13114,0.0404252
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Liability Strength5",0.0837,0,0.0836696,0.45,0.905133,0.699579,1,1,0.470089,0.05,,,0.34251,,,,,0.0319591,0.0878805,0.224732,0.404463,10.3097,9.46691,1000.04,999.306,0.223386,0.33913,0.276128,0.615259,0.317629,0.290912,0,0,0.34251,0.05,0.0382078,0.0941292,0.0124974,0.400016,0,4.07355E-05,0.905133,0.699579,0.094867,0.205554,0.34251,0.0319591,0.0878805,0.133836,0.0908958
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","2","Liability Strength6",0.0837,0,0.0836692,0.55,0.96235,0.582151,1,1,0.618666,0.05,,,0.191108,,,,,0.0187868,0.140413,0.219845,0.595537,10.5749,9.21613,1000.09,998.919,0.208964,0.356196,0.255048,0.611244,0.345661,0.252622,0,0,0.191108,0.05,0.0247863,0.146412,0.0119989,0.599984,0,3.58542E-05,0.96235,0.582151,0.0376496,0.380199,0.191108,0.0187868,0.140413,0.0889192,0.130926
