"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","All",1,0,1,0.499995,1,1,1,1,0.518988,0.461418,,,0.738166,,,,,0,0.0475912,0.214243,0.495969,10.4436,9.43587,1000.08,999.39,0.120534,0.172431,0.155342,0.327773,0.111074,0.105807,0,0,0.738166,0.474349,0,0.0475912,0,0.499994,0,7.5023E-06,1,1,0,0,0.738166,0,0.0475912,0.107985,0.106258
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","DisputeArises",1,0,1,0.499995,1,1,1,1,0.518988,0.461418,,,0.738166,,,,,0,0.0475912,0.214243,0.495969,10.4436,9.43587,1000.08,999.39,0.120534,0.172431,0.155342,0.327773,0.111074,0.105807,0,0,0.738166,0.474349,0,0.0475912,0,0.499994,0,7.5023E-06,1,1,0,0,0.738166,0,0.0475912,0.107985,0.106258
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","PFiles",1,0,1,0.499995,1,1,1,1,0.518988,0.461418,,,0.738166,,,,,0,0.0475912,0.214243,0.495969,10.4436,9.43587,1000.08,999.39,0.120534,0.172431,0.155342,0.327773,0.111074,0.105807,0,0,0.738166,0.474349,0,0.0475912,0,0.499994,0,7.5023E-06,1,1,0,0,0.738166,0,0.0475912,0.107985,0.106258
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","DAnswers",1,0,1,0.499995,1,1,1,1,0.518988,0.461418,,,0.738166,,,,,0,0.0475912,0.214243,0.495969,10.4436,9.43587,1000.08,999.39,0.120534,0.172431,0.155342,0.327773,0.111074,0.105807,0,0,0.738166,0.474349,0,0.0475912,0,0.499994,0,7.5023E-06,1,1,0,0,0.738166,0,0.0475912,0.107985,0.106258
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","Litigated",1,0,1,0.499995,1,1,1,1,0.518988,0.461418,,,0.738166,,,,,0,0.0475912,0.214243,0.495969,10.4436,9.43587,1000.08,999.39,0.120534,0.172431,0.155342,0.327773,0.111074,0.105807,0,0,0.738166,0.474349,0,0.0475912,0,0.499994,0,7.5023E-06,1,1,0,0,0.738166,0,0.0475912,0.107985,0.106258
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","Settles",0.7382,0,0.738166,0.483913,1,1,1,1,0.423338,0.52536,,,1,,,,,0,0,0,,10.4181,9.4694,1000.08,999.501,0.1125,0.152792,0.15546,0.308252,0.0767249,0.0834327,0,0,1,0.474349,0,0,0,0.479341,0,-0.415221,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","Tried",0.2142,0,0.214243,0.497195,1,1,1,1,0.772769,0.236827,,,0,,,,,0,0,1,0.495969,10.4204,9.42964,1000.05,999.17,0.15,0.23,0.178968,0.408967,0.213445,0.205813,0,0,0,,0,0,0,0.495989,0,1.36687,1,1,0,0,0,0,0,0.504031,0.495969
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Timing 0.75","2.2739999999999997E-13","965","PWins",0.1063,0,0.106258,0.63436,1,1,1,1,0.80979,0.290282,,,0,,,,,0,0,1,1,11,8.85,1000.16,998.326,0.15,0.463738,0,0.463738,0.43036,0,0,0,0,,0,0,0,0.686262,0,1.36984,1,1,0,0,0,0,0,0,1
