Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.7375,0.6375,0.5375,0.4875,0.4375,0.38749999999999996,0.3375,0.2875,0.2375,0.23749999999999993,0.1875,0.13749999999999996,0.08750000000000002,0.03749999999999998,0,0
Settles,False Negatives,Probabilities,8.67491259028755E-10,5.704244672836492E-10,2.248061460626539E-09,1.547627198618466E-05,1.702283717787574E-08,1.1380395629974E-05,1.3656142797791643E-05,3.610494064795791E-05,0.002174814766048609,0.00013082391820575423,3.803707887027762E-05,0.16401750179790728,0.004921056172468155,0.0027483310618360538,0,0.05355266395449003
P Abandons,False Negatives,Values,
P Abandons,False Negatives,Probabilities,
D Defaults,False Negatives,Values,
D Defaults,False Negatives,Probabilities,
P Loses,False Negatives,Values,
P Loses,False Negatives,Probabilities,
P Wins,False Negatives,Values,1,0.75,0.5,0.25,0,0
P Wins,False Negatives,Probabilities,7.723113291586618E-08,9.310180846287762E-05,0.009038576725227239,0.13687891721648124,0,0.6263294598089936
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.9375,0.9375,0.8375,0.8375,0.7374999999999999,0.7374999999999999,0.6875,0.6375,0.6375,0.5875,0.5375,0.5375,0.48749999999999993,0.4375,0.4375,0.38749999999999996,0.3375,0.33749999999999997,0.33749999999999997,0.2875,0.23749999999999993,0.1875,0.13749999999999996,0.08750000000000002,0.08749999999999997,0.03749999999999998,0
Settles,False Positives,Probabilities,0,3.575011479339673E-13,0,1.8089944639676983E-13,0,4.264604349148678E-09,2.7615989507191103E-08,0,9.731916641123334E-09,1.6195906485672232E-08,0,2.7700685979197286E-05,2.382668065048694E-05,0,0.00017086307752561667,3.243672848791402E-05,9.862555583206664E-05,0,0.002357595476481338,0.0023305840609836146,0.005206744798730654,0.03100634804296997,0.0007234121500168089,0.002499332677815873,0.00907513621006111,0.0027483310618360538,0.17135887219337637
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.15,1.15,0.9,0.9,0.8999999999999999,0.65,0.65,0.6499999999999999,0.4,0.4,0.3999999999999999,0.15000000000000002,0.15,0.15,0.1499999999999999,0
P Wins,False Positives,Probabilities,0,4.0478494720536976E-07,0,0.00011302445446897804,8.160701543599004E-05,0,0.01016024080129536,0.004178433637983112,0,0.14758342061984533,0.03843720299864047,0.26996117624539473,0,0.1308486248133515,0.024965324437632337,0.1460106729813044
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.07499999999999996,0.07499999999999996
Settles,Total Expenditures,Probabilities,0,0.22765986720970244
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.15,0.15,0.1499999999999999,0.1499999999999999
P Wins,Total Expenditures,Probabilities,0,0.5257307684470592,0,0.17894639146860095,0,0.06766297287463913
