"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","All",1,0,1,0.5,1,1,1,1,0.454844,0.454843,,,0.794435,,,,,0,0,0.205565,0.534451,10.1088,9.16791,19.2767,0.723339,10.1088,9.16791,0.723339,0.446802,0.394589,0.841391,0.474362,0.451662,0,0.723339,0,0.794435,0.443159,0,0,0,0.5,0,-3.9756E-06,1,1,0,0,0.794435,0,0,0.0957004,0.109864
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","DisputeArises",1,0,1,0.5,1,1,1,1,0.454844,0.454843,,,0.794435,,,,,0,0,0.205565,0.534451,10.1088,9.16791,19.2767,0.723339,10.1088,9.16791,0.723339,0.446802,0.394589,0.841391,0.474362,0.451662,0,0.723339,0,0.794435,0.443159,0,0,0,0.5,0,-3.9756E-06,1,1,0,0,0.794435,0,0,0.0957004,0.109864
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PFiles",1,0,1,0.5,1,1,1,1,0.454844,0.454843,,,0.794435,,,,,0,0,0.205565,0.534451,10.1088,9.16791,19.2767,0.723339,10.1088,9.16791,0.723339,0.446802,0.394589,0.841391,0.474362,0.451662,0,0.723339,0,0.794435,0.443159,0,0,0,0.5,0,-3.9756E-06,1,1,0,0,0.794435,0,0,0.0957004,0.109864
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","DAnswers",1,0,1,0.5,1,1,1,1,0.454844,0.454843,,,0.794435,,,,,0,0,0.205565,0.534451,10.1088,9.16791,19.2767,0.723339,10.1088,9.16791,0.723339,0.446802,0.394589,0.841391,0.474362,0.451662,0,0.723339,0,0.794435,0.443159,0,0,0,0.5,0,-3.9756E-06,1,1,0,0,0.794435,0,0,0.0957004,0.109864
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Litigated",1,0,1,0.5,1,1,1,1,0.454844,0.454843,,,0.794435,,,,,0,0,0.205565,0.534451,10.1088,9.16791,19.2767,0.723339,10.1088,9.16791,0.723339,0.446802,0.394589,0.841391,0.474362,0.451662,0,0.723339,0,0.794435,0.443159,0,0,0,0.5,0,-3.9756E-06,1,1,0,0,0.794435,0,0,0.0957004,0.109864
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Settles",0.7944,0,0.794435,0.485957,1,1,1,1,0.391408,0.49491,,,1,,,,,0,0,0,,10.1432,9.25684,19.4,0.6,10.1432,9.25684,0.6,0.352768,0.381448,0.734216,0.249397,0.314998,0,0.6,0,1,0.443159,0,0,0,0.482399,0,-0.579662,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Tried",0.2056,0,0.205565,0.554273,1,1,1,1,0.7,0.3,,,0,,,,,0,0,1,0.534451,9.97579,8.82421,18.8,1.2,9.97579,8.82421,1.2,0.810212,0.445373,1.25559,1.34377,0.979822,0,1.2,0,0,,0,0,0,0.568023,0,2.24017,1,1,0,0,0,0,0,0.465549,0.534451
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PWins",0.1099,0,0.109864,0.64655,1,1,1,1,0.7,0.3,,,0,,,,,0,0,1,1,11,7.8,18.8,1.2,11,7.8,1.2,1.51597,0,1.51597,2.5143,0,0,1.2,0,0,,0,0,0,0.684029,0,2.19917,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","DWins",0.0957,0,0.0957004,0.448339,1,1,1,1,0.7,0.3,,,0,,,,,0,0,1,0,8.8,10,18.8,1.2,8.8,10,1.2,0,0.956663,0.956663,0,2.10466,0,1.2,0,0,,0,0,0,0.434847,0,2.28724,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Rounds1",1,0,1,0.5,1,1,1,1,0.454844,0.454843,,,0.794435,,,,,0,0,0.205565,0.534451,10.1088,9.16791,19.2767,0.723339,10.1088,9.16791,0.723339,0.446802,0.394589,0.841391,0.474362,0.451662,0,0.723339,0,0.794435,0.443159,0,0,0,0.5,0,-3.9756E-06,1,1,0,0,0.794435,0,0,0.0957004,0.109864
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Truly Liable",0.5,0,0.5,0.716726,1,1,1,1,0.507106,0.507104,,,0.766469,,,,,0,0,0.233531,0.643601,10.2108,9.04906,19.2599,0.740118,10.2108,9.04906,0.740118,0.180361,0.789177,0.969537,0.216433,0.903323,0,0.740118,0,0.766469,0.50927,0,0,0,1,0,-3.74903E-06,1,1,0,0,0.766469,0,0,0.08323,0.150301
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Truly Not Liable",0.5,0,0.5,0.283275,1,1,1,1,0.402582,0.402582,,,0.822401,,,,,0,0,0.177599,0.390926,10.0067,9.28676,19.2934,0.706559,10.0067,9.28676,0.706559,0.713244,0,0.713244,0.732291,0,0,0.706559,0,0.822401,0.381545,0,0,0,0,0,-4.20217E-06,1,1,0,0,0.822401,0,0,0.108171,0.0694279
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","AllCount",310,0,310,0.5,310,310,310,310,0.454844,0.454843,,,246.275,,,,,0,0,63.7251,64.1341,10.1088,9.16791,19.2767,0.723339,10.1088,9.16791,0.723339,0.446802,0.394589,0.841391,0.474362,0.451662,0,0.723339,0,246.275,0.443159,0,0,0,155,0,-3.9756E-06,310,310,0,0,246.275,0,0,29.6671,34.0579
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Liability Strength1",0.2261,0,0.22611,0.1,1,1,1,1,0.363719,0.363719,,,0.866077,,,,,0,0,0.133923,0.249677,9.94979,9.36986,19.3196,0.680354,9.94979,9.36986,0.680354,0.606563,0.0419724,0.648535,0.508211,0.0514748,0,0.680354,0,0.866077,0.342646,0,0,0,0.0399657,0,-3.9646E-06,1,1,0,0,0.866077,0,0,0.100485,0.0334373
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Liability Strength2",0.1902,0,0.190221,0.3,1,1,1,1,0.401768,0.401767,,,0.81031,,,,,0,0,0.18969,0.366117,9.98899,9.2972,19.2862,0.713814,9.98899,9.2972,0.713814,0.59781,0.171356,0.769166,0.616896,0.217381,0,0.713814,0,0.81031,0.378772,0,0,0,0.169489,0,-4.44747E-06,1,1,0,0,0.81031,0,0,0.120241,0.0694487
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Liability Strength3",0.1673,0,0.167337,0.5,1,1,1,1,0.44994,0.44994,,,0.765662,,,,,0,0,0.234338,0.5,10.0796,9.17976,19.2594,0.740603,10.0796,9.17976,0.740603,0.480422,0.460181,0.940603,0.583501,0.579235,0,0.740603,0,0.765662,0.434619,0,0,0,0.5,0,-4.54017E-06,1,1,0,0,0.765662,0,0,0.117169,0.117169
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Liability Strength4",0.1902,0,0.190222,0.7,1,1,1,1,0.502959,0.502958,,,0.750054,,,,,0,0,0.249946,0.633883,10.2016,9.04844,19.25,0.749968,10.2016,9.04844,0.749968,0.319179,0.663085,0.982264,0.405003,0.779195,0,0.749968,0,0.750054,0.503944,0,0,0,0.830511,0,-4.02245E-06,1,1,0,0,0.750054,0,0,0.0915094,0.158437
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","Liability Strength5",0.2261,0,0.22611,0.9,1,1,1,1,0.553771,0.55377,,,0.768069,,,,,0,0,0.231931,0.750323,10.3119,8.94892,19.2608,0.739158,10.3119,8.94892,0.739158,0.242489,0.660582,0.903071,0.298181,0.678984,0,0.739158,0,0.768069,0.570008,0,0,0,0.960034,0,-3.13238E-06,1,1,0,0,0.768069,0,0,0.0579077,0.174023
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PLiabilitySignal1",0.1748,0,0.17483,0.318051,1,1,1,1,0.3,0.411452,,,1,,,,,0,0,0,,10.0557,9.34427,19.4,0.6,10.0557,9.34427,0.6,0.467067,0.250509,0.717576,0.305644,0.231332,0,0.6,0,1,0.355726,0,0,0,0.27448,0,-1.64918,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PLiabilitySignal2",0.2123,0,0.21228,0.40208,1,1,1,1,0.3,0.431176,,,1,,,,,0,0,0,,10.0656,9.33441,19.4,0.6,10.0656,9.33441,0.6,0.40279,0.341998,0.744788,0.265345,0.313199,0,0.6,0,1,0.365588,0,0,0,0.377998,0,-0.8111,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PLiabilitySignal3",0.2258,0,0.22578,0.499998,1,1,1,1,0.3,0.454548,,,1,,,,,0,0,0,,10.0773,9.32273,19.4,0.6,10.0773,9.32273,0.6,0.326252,0.448975,0.775228,0.216752,0.408157,0,0.6,0,1,0.377274,0,0,0,0.499998,0,2E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PLiabilitySignal4",0.2123,0,0.21228,0.597923,1,1,1,1,0.7,0.478276,,,0.44569,,,,,0,0,0.55431,0.509225,10.1341,8.93332,19.0674,0.932586,10.1341,8.93332,0.932586,0.550735,0.434167,0.984903,0.860996,0.633832,0,0.932586,0,0.44569,0.7,0,0,0,0.622006,0,0.81106,1,1,0,0,0.44569,0,0,0.272041,0.282269
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","PLiabilitySignal5",0.1748,0,0.17483,0.681949,1,1,1,1,0.7,0.4989,,,0.49725,,,,,0,0,0.50275,0.568221,10.2241,8.87427,19.0984,0.90165,10.2241,8.87427,0.90165,0.509464,0.484231,0.993694,0.7601,0.675107,0,0.90165,0,0.49725,0.7,0,0,0,0.72552,0,1.64918,1,1,0,0,0.49725,0,0,0.217077,0.285673
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Noise 2,2","0.02563","1.001","6","DLiabilitySignal1",0.1748,0,0.17483,0.318052,1,1,1,1,0.411454,0.3,,,0.721365,,,,,0,0,0.278635,0.464728,9.95052,9.2823,19.2328,0.767181,9.95052,9.2823,0.767181,0.552335,0.258616,0.810951,0.583959,0.383409,0,0.767181,0,0.721365,0.3,0,0,0,0.27448,0,1.64918,1,1,0,0,0.721365,0,0,0.149146,0.12949
