"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","All",1,0,1,0.499992,0.49999,0.0113947,1,1,0.0878509,0.05,,,0.0109143,,,,,2.37492E-06,4.94399E-05,0.000428,0.488057,10.0393,9.50024,10.0393,9.50024,0.460503,0.109539,0.463535,0.573074,0.110907,0.433677,0,0,0.0109143,0.05,2.50689E-06,4.95719E-05,2.6393E-07,0.499991,0,-1.85688E-05,0.49999,0.0113947,0.50001,0.488595,0.0109143,2.37492E-06,4.94399E-05,0.00021927,0.000209
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","DisputeArises",1,0,1,0.499992,0.49999,0.0113947,1,1,0.0878509,0.05,,,0.0109143,,,,,2.37492E-06,4.94399E-05,0.000428,0.488057,10.0393,9.50024,10.0393,9.50024,0.460503,0.109539,0.463535,0.573074,0.110907,0.433677,0,0,0.0109143,0.05,2.50689E-06,4.95719E-05,2.6393E-07,0.499991,0,-1.85688E-05,0.49999,0.0113947,0.50001,0.488595,0.0109143,2.37492E-06,4.94399E-05,0.00021927,0.000209
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","PFiles",0.5,0,0.49999,0.723349,1,0.0227899,1,1,0.0878509,0.05,,,0.0218291,,,,,4.74994E-06,9.88818E-05,0.000857,0.488057,10.0785,9.00045,10.0785,9.00045,0.921025,0.219083,0.708235,0.927318,0.221818,0.648518,0,0,0.0218291,0.05,5.01388E-06,9.91458E-05,5.2787E-07,0.781148,0,0.736614,1,0.0227899,0,0.97721,0.0218291,4.74994E-06,9.88818E-05,0.00043856,0.0004181
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","DAnswers",0.0114,0,0.0113947,0.320083,1,1,1,1,0.0878509,0.05,,,0.957841,,,,,0.000208423,0.00433885,0.037589,0.488057,9.1577,9.01975,9.1577,9.01975,1.82255,0.760801,0.452666,1.21347,0.880806,0.894731,0,0,0.957841,0.05,0.000220005,0.00435043,2.31625E-05,0.249326,0,5.31339,1,1,0,0,0.957841,0.000208423,0.00433885,0.0192434,0.0183456
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","Litigated",0.0114,0,0.0113947,0.320083,1,1,1,1,0.0878509,0.05,,,0.957841,,,,,0.000208423,0.00433885,0.037589,0.488057,9.1577,9.01975,9.1577,9.01975,1.82255,0.760801,0.452666,1.21347,0.880806,0.894731,0,0,0.957841,0.05,0.000220005,0.00435043,2.31625E-05,0.249326,0,5.31339,1,1,0,0,0.957841,0.000208423,0.00433885,0.0192434,0.0183456
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","Not Litigated",0.9886,0,0.988605,0.502066,0.494227,0,1,1,,,,,0,,,,,0,0,0,,10.0494,9.50577,10.0494,9.50577,0.444804,0.102033,0.46366,0.565693,0.102033,0.428363,0,0,0,,0,0,0,0.50288,0,-0.0612612,0.494227,0,0.505773,0.494227,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","Settles",0.0109,0,0.0109143,0.312353,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.15,9.05,9.15,9.05,1.8,0.723352,0.441367,1.16472,0.687185,0.816529,0,0,1,0.05,0,0,0,0.238577,0,5.19864,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","Tried",0.0004,0,0.000428316,0.491991,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.488057,9.24506,8.35494,9.24506,8.35494,2.4,1.64777,0.733951,2.38172,5.67771,2.93581,0,0,0,,0,0,0,0.487945,0,7.97736,1,1,0,0,0,0,0,0.511943,0.488057
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Risk Neutral Timing 0.75","4","PWins",0.0002,0,0.000209042,0.580179,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11.6,6,11.6,6,2.4,3.37619,0,3.37619,11.6333,0,0,0,0,,0,0,0,0.623814,0,7.97681,1,1,0,0,0,0,0,0,1
