"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","All",1,0,1,0.499992,0.70495,0.242555,1,1,0.457013,0.05,,,0.124113,,,,,0.00731941,0.0388947,0.070163,0.426812,10.4304,9.42745,1000.07,999.289,0.142126,0.148744,0.146763,0.295507,0.133619,0.104788,0,0,0.124113,0.05,0.00835227,0.0399276,0.00206571,0.499991,0,-1.85688E-05,0.70495,0.242555,0.29505,0.462395,0.124113,0.00731941,0.0388947,0.0402165,0.0299463
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","DisputeArises",1,0,1,0.499992,0.70495,0.242555,1,1,0.457013,0.05,,,0.124113,,,,,0.00731941,0.0388947,0.070163,0.426812,10.4304,9.42745,1000.07,999.289,0.142126,0.148744,0.146763,0.295507,0.133619,0.104788,0,0,0.124113,0.05,0.00835227,0.0399276,0.00206571,0.499991,0,-1.85688E-05,0.70495,0.242555,0.29505,0.462395,0.124113,0.00731941,0.0388947,0.0402165,0.0299463
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PFiles",0.705,0,0.70495,0.625529,1,0.344074,1,1,0.457013,0.05,,,0.176059,,,,,0.0103829,0.0551738,0.099529,0.426812,10.6106,9.18782,1000.1,998.992,0.201611,0.210999,0.154289,0.365288,0.189544,0.0947453,0,0,0.176059,0.05,0.011848,0.0566389,0.0029303,0.655356,0,0.486198,1,0.344074,0,0.655926,0.176059,0.0103829,0.0551738,0.0570487,0.0424801
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","DAnswers",0.2426,0,0.242555,0.386651,1,1,1,1,0.457013,0.05,,,0.511688,,,,,0.0301763,0.160354,0.289265,0.426812,10.1541,9.54587,999.988,999.342,0.3,0.264952,0.214707,0.479659,0.202597,0.240306,0,0,0.511688,0.05,0.0344345,0.164612,0.00851647,0.346628,0,2.22744,1,1,0,0,0.511688,0.0301763,0.160354,0.165803,0.123462
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","Litigated",0.2426,0,0.242555,0.386651,1,1,1,1,0.457013,0.05,,,0.511688,,,,,0.0301763,0.160354,0.289265,0.426812,10.1541,9.54587,999.988,999.342,0.3,0.264952,0.214707,0.479659,0.202597,0.240306,0,0,0.511688,0.05,0.0344345,0.164612,0.00851647,0.346628,0,2.22744,1,1,0,0,0.511688,0.0301763,0.160354,0.165803,0.123462
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","Not Litigated",0.7574,0,0.757445,0.536287,0.610467,0,1,1,,,,,0,,,,,0,0,0,,10.5189,9.38953,1000.09,999.272,0.09157,0.111531,0.125006,0.236536,0.111531,0.0613915,0,0,0,,0,0,0,0.549102,0,-0.713315,0.610467,0,0.389533,0.610467,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","Settles",0.1241,0,0.124113,0.291221,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.9,9.8,999.959,999.908,0.3,0.156408,0.239755,0.396163,0.0312816,0.26373,0,0,1,0.05,0,0,0,0.217959,0,1.2557,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","Tried",0.0702,0,0.0701628,0.448529,1,1,1,1,0.907706,0.05,,,0,,,,,0,0,1,0.426812,10.2439,9.45612,999.951,998.849,0.3,0.328108,0.23051,0.558618,0.354114,0.316951,0,0,0,,0,0,0,0.426402,0,3.88695,1,1,0,0,0,0,0,0.573188,0.426812
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PWins",0.0299,0,0.0299463,0.571754,1,1,1,1,0.918623,0.05,,,0,,,,,0,0,1,1,11.075,8.625,1000.16,997.268,0.3,0.768741,0,0.768741,0.829671,0,0,0,0,,0,0,0,0.606259,0,3.94367,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","DWins",0.0402,0,0.0402165,0.356771,1,1,1,1,0.899577,0.05,,,0,,,,,0,0,1,0,9.625,10.075,999.792,1000.03,0.3,0,0.402154,0.402154,0,0.552962,0,0,0,,0,0,0,0.292476,0,3.84471,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","Abandoned",0.0483,0,0.0482799,0.542046,1,1,1,1,0.848345,0.05,,,0,,,,,0.151604,0.80561,0,,10.677,9.023,1000.11,998.604,0.3,0.452202,0.127353,0.579555,0.422803,0.0687064,0,0,0,,0.172997,0.827003,0.0427862,0.561465,0,2.31382,1,1,0,0,0,0.151604,0.80561,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","Rounds1",0.2405,0,0.240489,0.386242,1,1,1,1,0.456214,0.05,,,0.516083,,,,,0.0304355,0.161732,0.29175,0.426812,10.1524,9.54755,999.987,999.344,0.3,0.263625,0.214313,0.477938,0.200838,0.240054,0,0,0.516083,0.05,0.0304355,0.161732,0,0.346161,0,2.24658,1,1,0,0,0.516083,0.0304355,0.161732,0.167228,0.124522
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","2","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
