"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","All",1,0,1,0.499992,0.689115,0.311745,1,1,0.531807,0.324078,,,0.135197,,,,,0.108477,0.0567535,0.011317,0.533702,10.3454,9.42766,1000.06,999.319,0.226891,0.155454,0.204587,0.360042,0.12238,0.138694,0,0,0.135197,0.45,0.108477,0.0567535,0,0.499991,0,-1.85688E-05,0.689115,0.311745,0.310885,0.377371,0.135197,0.108477,0.0567535,0.00527694,0.0060397
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","DisputeArises",1,0,1,0.499992,0.689115,0.311745,1,1,0.531807,0.324078,,,0.135197,,,,,0.108477,0.0567535,0.011317,0.533702,10.3454,9.42766,1000.06,999.319,0.226891,0.155454,0.204587,0.360042,0.12238,0.138694,0,0,0.135197,0.45,0.108477,0.0567535,0,0.499991,0,-1.85688E-05,0.689115,0.311745,0.310885,0.377371,0.135197,0.108477,0.0567535,0.00527694,0.0060397
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","PFiles",0.6891,0,0.689115,0.632223,1,0.452384,1,1,0.531807,0.324078,,,0.19619,,,,,0.157416,0.082357,0.016422,0.533702,10.5013,9.16946,1000.09,999.011,0.32925,0.225585,0.235329,0.460915,0.17759,0.139709,0,0,0.19619,0.45,0.157416,0.082357,0,0.663999,0,0.502142,1,0.452384,0,0.547616,0.19619,0.157416,0.082357,0.00765755,0.0087645
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","DAnswers",0.3117,0,0.311745,0.45001,1,1,1,1,0.531807,0.324078,,,0.433679,,,,,0.347969,0.182051,0.036301,0.533702,10.17,9.3746,1000.01,999.257,0.455445,0.322907,0.287377,0.610284,0.216812,0.256443,0,0,0.433679,0.45,0.347969,0.182051,0,0.433019,0,1.91846,1,1,0,0,0.433679,0.347969,0.182051,0.0169271,0.019374
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","Litigated",0.3117,0,0.311745,0.45001,1,1,1,1,0.531807,0.324078,,,0.433679,,,,,0.347969,0.182051,0.036301,0.533702,10.17,9.3746,1000.01,999.257,0.455445,0.322907,0.287377,0.610284,0.216812,0.256443,0,0,0.433679,0.45,0.347969,0.182051,0,0.433019,0,1.91846,1,1,0,0,0.433679,0.347969,0.182051,0.0169271,0.019374
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","Not Litigated",0.6883,0,0.688255,0.522631,0.5483,0,1,1,,,,,0,,,,,0,0,0,,10.4249,9.4517,1000.08,999.346,0.123368,0.0796067,0.167088,0.246694,0.0796067,0.0853593,0,0,0,,0,0,0,0.530325,0,-0.868995,0.5483,0,0.4517,0.5483,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","Settles",0.1352,0,0.135197,0.473928,1,1,1,1,0.45,0.45,,,1,,,,,0,0,0,,10.225,9.325,1000.07,999.467,0.45,0.362855,0.358389,0.721244,0.244927,0.277752,0,0,1,0.45,0,0,0,0.462438,0,0.375725,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","Tried",0.0113,0,0.0113167,0.523219,1,1,1,1,0.806308,0.159783,,,0,,,,,0,0,1,0.533702,10.264,9.13597,999.787,996.825,0.6,0.577947,0.311347,0.889293,0.744382,0.544857,0,0,0,,0,0,0,0.533945,0,5.76281,1,1,0,0,0,0,0,0.466298,0.533702
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 0.75","4","PWins",0.006,0,0.00603973,0.611497,1,1,1,1,0.816526,0.17573,,,0,,,,,0,0,1,1,11.15,8.25,1000.17,994.008,0.6,1.0829,0,1.0829,1.39475,0,0,0,0,,0,0,0,0.667099,0,5.71302,1,1,0,0,0,0,0,0,1
