"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","All",1,0,1,0.499992,0.550733,0.0839257,1,1,0.421925,0.05,,,0.0492434,,,,,0,0,0.034682,0.493426,10.1555,9.46367,10.1555,9.46367,0.380795,0.140386,0.352643,0.493029,0.163223,0.295032,0,0,0.0492434,0.05,0,0,0,0.499991,0,-1.85688E-05,0.550733,0.0839257,0.449267,0.466807,0.0492434,0,0,0.0175691,0.0171131
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","DisputeArises",1,0,1,0.499992,0.550733,0.0839257,1,1,0.421925,0.05,,,0.0492434,,,,,0,0,0.034682,0.493426,10.1555,9.46367,10.1555,9.46367,0.380795,0.140386,0.352643,0.493029,0.163223,0.295032,0,0,0.0492434,0.05,0,0,0,0.499991,0,-1.85688E-05,0.550733,0.0839257,0.449267,0.466807,0.0492434,0,0,0.0175691,0.0171131
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","PFiles",0.5507,0,0.550733,0.697369,1,0.152389,1,1,0.421925,0.05,,,0.0894144,,,,,0,0,0.062975,0.493426,10.2824,9.02616,10.2824,9.02616,0.691433,0.254907,0.480341,0.735248,0.296374,0.375734,0,0,0.0894144,0.05,0,0,0,0.74789,0,0.665167,1,0.152389,0,0.847611,0.0894144,0,0,0.0319014,0.0310734
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","DAnswers",0.0839,0,0.0839257,0.400532,1,1,1,1,0.421925,0.05,,,0.58675,,,,,0,0,0.41325,0.493426,9.62836,9.17164,9.62836,9.17164,1.2,0.657654,0.423831,1.08149,0.929764,0.828676,0,0,0.58675,0.05,0,0,0,0.360698,0,3.57922,1,1,0,0,0.58675,0,0,0.209341,0.203908
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","Litigated",0.0839,0,0.0839257,0.400532,1,1,1,1,0.421925,0.05,,,0.58675,,,,,0,0,0.41325,0.493426,9.62836,9.17164,9.62836,9.17164,1.2,0.657654,0.423831,1.08149,0.929764,0.828676,0,0,0.58675,0.05,0,0,0,0.360698,0,3.57922,1,1,0,0,0.58675,0,0,0.209341,0.203908
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","Not Litigated",0.9161,0,0.916074,0.509104,0.509573,0,1,1,,,,,0,,,,,0,0,0,,10.2038,9.49043,10.2038,9.49043,0.305744,0.0929963,0.346121,0.439117,0.0929963,0.246143,0,0,0,,0,0,0,0.512752,0,-0.327929,0.509573,0,0.490427,0.509573,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","Settles",0.0492,0,0.0492434,0.333666,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.45,9.35,9.45,9.35,1.2,0.476287,0.414239,0.890526,0.309587,0.64207,0,0,1,0.05,0,0,0,0.267251,0,2.79299,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","Tried",0.0347,0,0.0346823,0.495471,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.493426,9.88159,8.91841,9.88159,8.91841,1.2,0.915167,0.437451,1.35262,1.81032,1.09363,0,0,0,,0,0,0,0.493379,0,4.69554,1,1,0,0,0,0,0,0.506574,0.493426
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","PWins",0.0171,0,0.0171131,0.597234,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11.3,7.5,11.3,7.5,1.2,1.85472,0,1.85472,3.66888,0,0,0,0,,0,0,0,0.64528,0,4.69177,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","DWins",0.0176,0,0.0175691,0.396349,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,8.5,10.3,8.5,10.3,1.2,0,0.863549,0.863549,0,2.15887,0,0,0,,0,0,0,0.34542,0,4.69922,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","Rounds1",0.0839,0,0.0839257,0.400532,1,1,1,1,0.421925,0.05,,,0.58675,,,,,0,0,0.41325,0.493426,9.62836,9.17164,9.62836,9.17164,1.2,0.657654,0.423831,1.08149,0.929764,0.828676,0,0,0.58675,0.05,0,0,0,0.360698,0,3.57922,1,1,0,0,0.58675,0,0,0.209341,0.203908
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Risk Neutral Timing 1","4","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
