"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","All",1,0,1,0.500004,0.895885,0.723084,1,1,0.711434,0.1,,,0.133924,,,,,0.120096,0.165303,0.273737,0.75924,10.4415,9.23356,10.4415,9.23356,0.324966,0.328176,0.127816,0.455992,0.279232,0.124399,0,0,0.133924,0.1,0.135108,0.180314,0.0300229,0.500004,0,1.79226E-05,0.895885,0.723084,0.104115,0.172801,0.133924,0.120096,0.165303,0.0659049,0.207832
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","DisputeArises",1,0,1,0.500004,0.895885,0.723084,1,1,0.711434,0.1,,,0.133924,,,,,0.120096,0.165303,0.273737,0.75924,10.4415,9.23356,10.4415,9.23356,0.324966,0.328176,0.127816,0.455992,0.279232,0.124399,0,0,0.133924,0.1,0.135108,0.180314,0.0300229,0.500004,0,1.79226E-05,0.895885,0.723084,0.104115,0.172801,0.133924,0.120096,0.165303,0.0659049,0.207832
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PFiles",0.8959,0,0.895885,0.543182,1,0.807117,1,1,0.711434,0.1,,,0.149488,,,,,0.134054,0.184513,0.30555,0.75924,10.4928,9.14449,10.4928,9.14449,0.362732,0.366315,0.135858,0.502173,0.311684,0.132044,0,0,0.149488,0.1,0.15081,0.201269,0.033512,0.551301,0,0.149631,1,0.807117,0,0.192883,0.149488,0.134054,0.184513,0.0735641,0.231986
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","DAnswers",0.7231,0,0.723084,0.506181,1,1,1,1,0.711434,0.1,,,0.185212,,,,,0.166089,0.228608,0.37857,0.75924,10.4074,9.17902,10.4074,9.17902,0.413571,0.392958,0.141613,0.534571,0.32527,0.159593,0,0,0.185212,0.1,0.18685,0.249368,0.0415207,0.50497,0,0.437442,1,1,0,0,0.185212,0.166089,0.228608,0.0911443,0.287425
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","Litigated",0.7231,0,0.723084,0.506181,1,1,1,1,0.711434,0.1,,,0.185212,,,,,0.166089,0.228608,0.37857,0.75924,10.4074,9.17902,10.4074,9.17902,0.413571,0.392958,0.141613,0.534571,0.32527,0.159593,0,0,0.185212,0.1,0.18685,0.249368,0.0415207,0.50497,0,0.437442,1,1,0,0,0.185212,0.166089,0.228608,0.0911443,0.287425
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","Not Litigated",0.2769,0,0.276916,0.483873,0.624019,0,1,1,,,,,0,,,,,0,0,0,,10.5304,9.37598,10.5304,9.37598,0.0936028,0.159019,0.0917886,0.250807,0.159019,0.0325011,0,0,0,,0,0,0,0.487038,0,-1.14218,0.624019,0,0.375981,0.624019,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","Settles",0.1339,0,0.133924,0.162175,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.95,9.75,9.95,9.75,0.3,0.228477,0.0903969,0.318874,0.0571192,0.0949168,0,0,1,0.1,0,0,0,0.0860923,0,-0.948659,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","Tried",0.2737,0,0.273737,0.662733,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.75924,10.6148,8.78522,10.6148,8.78522,0.6,0.599527,0.154551,0.754078,0.59009,0.247281,0,0,0,,0,0,0,0.711851,0,1.66542,1,1,0,0,0,0,0,0.24076,0.75924
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PWins",0.2078,0,0.207832,0.733466,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11,8.4,11,8.4,0.6,0.789641,0,0.789641,0.777211,0,0,0,0,,0,0,0,0.810359,0,1.85049,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","DWins",0.0659,0,0.0659049,0.439673,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,9.4,10,9.4,10,0.6,0,0.641929,0.641929,0,1.02709,0,0,0,,0,0,0,0.401205,0,1.08181,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","Abandoned",0.3154,0,0.315422,0.51638,1,1,1,1,0.807395,0.1,,,0,,,,,0.380749,0.524068,0,,10.4217,9.27834,10.4217,9.27834,0.3,0.283524,0.152131,0.435655,0.209302,0.110955,0,0,0,,0.42834,0.57166,0.0951833,0.503279,0,-0.0397368,1,1,0,0,0,0.380749,0.524068,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","Rounds1",0.6931,0,0.693061,0.514869,1,1,1,1,0.711694,0.1,,,0.193236,,,,,0.173284,0.238511,0.394969,0.75924,10.4099,9.17161,10.4099,9.17161,0.418491,0.387041,0.141849,0.52889,0.316229,0.160404,0,0,0.193236,0.1,0.173284,0.238511,0,0.517771,0,0.537507,1,1,0,0,0.193236,0.173284,0.238511,0.0950926,0.299876
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1 Risk Neutral Noise 0.5,2","0","1230","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
