"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","All",1,0,1,0.500003,0.587449,0.0483748,1,1,0.192869,0.1,,,0.0424358,,,,,0.00103499,0.0010361,0.003609,0.498867,10.1916,9.42255,10.1916,9.42255,0.385825,0.134135,0.334718,0.468853,0.151154,0.254396,0,0,0.0424358,0.1,0.0011643,0.00116541,0.000258634,0.500004,0,-4.37299E-07,0.587449,0.0483748,0.412551,0.539074,0.0424358,0.00103499,0.0010361,0.00180875,0.0018006
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","DisputeArises",1,0,1,0.500003,0.587449,0.0483748,1,1,0.192869,0.1,,,0.0424358,,,,,0.00103499,0.0010361,0.003609,0.498867,10.1916,9.42255,10.1916,9.42255,0.385825,0.134135,0.334718,0.468853,0.151154,0.254396,0,0,0.0424358,0.1,0.0011643,0.00116541,0.000258634,0.500004,0,-4.37299E-07,0.587449,0.0483748,0.412551,0.539074,0.0424358,0.00103499,0.0010361,0.00180875,0.0018006
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","PFiles",0.5874,0,0.587449,0.708104,1,0.0823473,1,1,0.192869,0.1,,,0.0722374,,,,,0.00176183,0.00176372,0.006144,0.498867,10.3262,9.01701,10.3262,9.01701,0.656781,0.228335,0.485302,0.713636,0.257306,0.348571,0,0,0.0722374,0.1,0.00198196,0.00198386,0.000440266,0.766664,0,0.0993132,1,0.0823473,0,0.917653,0.0722374,0.00176183,0.00176372,0.00307899,0.0030651
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","DAnswers",0.0484,0,0.0483748,0.39298,1,1,1,1,0.192869,0.1,,,0.877229,,,,,0.0213951,0.0214181,0.074612,0.498867,9.50386,9.2066,9.50386,9.2066,1.28953,0.614622,0.502062,1.11668,0.966442,0.998162,0,0,0.877229,0.1,0.0240684,0.0240913,0.00534646,0.324648,0,1.20601,1,1,0,0,0.877229,0.0213951,0.0214181,0.0373903,0.0372212
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","Litigated",0.0484,0,0.0483748,0.39298,1,1,1,1,0.192869,0.1,,,0.877229,,,,,0.0213951,0.0214181,0.074612,0.498867,9.50386,9.2066,9.50386,9.2066,1.28953,0.614622,0.502062,1.11668,0.966442,0.998162,0,0,0.877229,0.1,0.0240684,0.0240913,0.00534646,0.324648,0,1.20601,1,1,0,0,0.877229,0.0213951,0.0214181,0.0373903,0.0372212
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","Not Litigated",0.9516,0,0.951625,0.505444,0.566477,0,1,1,,,,,0,,,,,0,0,0,,10.2266,9.43352,10.2266,9.43352,0.339886,0.10971,0.326211,0.435921,0.10971,0.216587,0,0,0,,0,0,0,0.508918,0,-0.0613069,0.566477,0,0.433523,0.566477,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","Settles",0.0424,0,0.0424358,0.381607,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.3,9.5,9.3,1.2,0.48579,0.459022,0.944812,0.340053,0.688532,0,0,1,0.1,0,0,0,0.306014,0,1.11818,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","Tried",0.0036,0,0.00360932,0.499524,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.498867,9.29343,8.30657,9.29343,8.30657,2.4,2.03072,1.08166,3.11238,8.39064,4.97564,0,0,0,,0,0,0,0.499215,0,2.03742,1,1,0,0,0,0,0,0.501133,0.498867
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Noise 0.5,0.5","8.882000000000001E-16","587","PWins",0.0018,0,0.00180057,0.51776,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,12.2,5.4,12.2,5.4,2.4,4.07066,0,4.07066,16.8194,0,0,0,0,,0,0,0,0.529342,0,2.03523,1,1,0,0,0,0,0,0,1
