"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","All",1,0,1,0.322086,0.294714,0.294714,1,1,0.538351,0.354174,,,0.146503,,,,,0.0803004,0.061526,0.006384,0.531879,10.0859,9.82374,1000.01,999.801,0.0903294,0.118273,0.0600011,0.178274,0.0883744,0.0485306,0,0,0.146503,0.45,0.0803004,0.061526,0,0.100003,0,2.88158E-05,0.294714,0.294714,0.705286,0,0.146503,0.0803004,0.061526,0.00298851,0.0033955
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","DisputeArises",1,0,1,0.322086,0.294714,0.294714,1,1,0.538351,0.354174,,,0.146503,,,,,0.0803004,0.061526,0.006384,0.531879,10.0859,9.82374,1000.01,999.801,0.0903294,0.118273,0.0600011,0.178274,0.0883744,0.0485306,0,0,0.146503,0.45,0.0803004,0.061526,0,0.100003,0,2.88158E-05,0.294714,0.294714,0.705286,0,0.146503,0.0803004,0.061526,0.00298851,0.0033955
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","PFiles",0.2947,0,0.294714,0.567159,1,1,1,1,0.538351,0.354174,,,0.497104,,,,,0.272469,0.208765,0.021662,0.531879,10.2916,9.40194,1000.05,999.324,0.306499,0.401316,0.134298,0.535614,0.299865,0.095377,0,0,0.497104,0.45,0.272469,0.208765,0,0.270029,0,1.29525,1,1,0,0,0.497104,0.272469,0.208765,0.0101404,0.0115215
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","DAnswers",0.2947,0,0.294714,0.567159,1,1,1,1,0.538351,0.354174,,,0.497104,,,,,0.272469,0.208765,0.021662,0.531879,10.2916,9.40194,1000.05,999.324,0.306499,0.401316,0.134298,0.535614,0.299865,0.095377,0,0,0.497104,0.45,0.272469,0.208765,0,0.270029,0,1.29525,1,1,0,0,0.497104,0.272469,0.208765,0.0101404,0.0115215
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","Litigated",0.2947,0,0.294714,0.567159,1,1,1,1,0.538351,0.354174,,,0.497104,,,,,0.272469,0.208765,0.021662,0.531879,10.2916,9.40194,1000.05,999.324,0.306499,0.401316,0.134298,0.535614,0.299865,0.095377,0,0,0.497104,0.45,0.272469,0.208765,0,0.270029,0,1.29525,1,1,0,0,0.497104,0.272469,0.208765,0.0101404,0.0115215
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","Not Litigated",0.7053,0,0.705286,0.219678,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,1000,1000,0,0,0.0289552,0.0289552,0,0.0289552,0,0,0,,0,0,0,0.0289552,0,-0.541199,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","Settles",0.1465,0,0.146503,0.601986,1,1,1,1,0.45,0.45,,,1,,,,,0,0,0,,10.3,9.4,1000.08,999.567,0.3,0.432262,0.195694,0.627956,0.259357,0.136986,0,0,1,0.45,0,0,0,0.279563,0,-0.228765,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","Tried",0.0064,0,0.00638405,0.522434,1,1,1,1,0.810755,0.150578,,,0,,,,,0,0,1,0.531879,10.2701,9.12987,999.651,995.703,0.6,0.877341,0.0847007,0.962042,1.54704,0.160931,0,0,0,,0,0,0,0.177808,0,6.05882,1,1,0,0,0,0,0,0.468121,0.531879
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Moderately Risk Averse Truly Liable Probability 0.1","3","PWins",0.0034,0,0.00339554,0.599452,1,1,1,1,0.817457,0.162239,,,0,,,,,0,0,1,1,11.3,8.1,1000.17,991.847,0.6,1.64951,0,1.64951,2.90864,0,0,0,0,,0,0,0,0.250487,0,5.95297,1,1,0,0,0,0,0,0,1
