"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","All",1,0,1,0.677921,1,1,1,1,0.766404,0.765093,,,0.865746,,,,,0,0.00542514,0.128829,0.571651,10.7251,9.1902,1000.13,999.066,0.0846622,0.0502754,0.205317,0.255592,0.0282163,0.132585,0,0,0.865746,0.792749,0,0.00542514,0,0.900003,0,2.25696E-05,1,1,0,0,0.865746,0,0.00542514,0.0551839,0.0736453
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","DisputeArises",1,0,1,0.677921,1,1,1,1,0.766404,0.765093,,,0.865746,,,,,0,0.00542514,0.128829,0.571651,10.7251,9.1902,1000.13,999.066,0.0846622,0.0502754,0.205317,0.255592,0.0282163,0.132585,0,0,0.865746,0.792749,0,0.00542514,0,0.900003,0,2.25696E-05,1,1,0,0,0.865746,0,0.00542514,0.0551839,0.0736453
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","PFiles",1,0,1,0.677921,1,1,1,1,0.766404,0.765093,,,0.865746,,,,,0,0.00542514,0.128829,0.571651,10.7251,9.1902,1000.13,999.066,0.0846622,0.0502754,0.205317,0.255592,0.0282163,0.132585,0,0,0.865746,0.792749,0,0.00542514,0,0.900003,0,2.25696E-05,1,1,0,0,0.865746,0,0.00542514,0.0551839,0.0736453
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","DAnswers",1,0,1,0.677921,1,1,1,1,0.766404,0.765093,,,0.865746,,,,,0,0.00542514,0.128829,0.571651,10.7251,9.1902,1000.13,999.066,0.0846622,0.0502754,0.205317,0.255592,0.0282163,0.132585,0,0,0.865746,0.792749,0,0.00542514,0,0.900003,0,2.25696E-05,1,1,0,0,0.865746,0,0.00542514,0.0551839,0.0736453
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","Litigated",1,0,1,0.677921,1,1,1,1,0.766404,0.765093,,,0.865746,,,,,0,0.00542514,0.128829,0.571651,10.7251,9.1902,1000.13,999.066,0.0846622,0.0502754,0.205317,0.255592,0.0282163,0.132585,0,0,0.865746,0.792749,0,0.00542514,0,0.900003,0,2.25696E-05,1,1,0,0,0.865746,0,0.00542514,0.0551839,0.0736453
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","Settles",0.8657,0,0.865746,0.697269,1,1,1,1,0.748946,0.836552,,,1,,,,,0,0,0,,10.7552,9.16975,1000.14,999.083,0.075,0.0360563,0.178822,0.214878,0.0216905,0.0841274,0,0,1,0.792749,0,0,0,0.90513,0,-0.483962,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","Tried",0.1288,0,0.128829,0.549034,1,1,1,1,0.875994,0.293942,,,0,,,,,0,0,1,0.571651,10.5128,9.33723,1000.06,998.966,0.15,0.143787,0.39053,0.534317,0.0704251,0.463755,0,0,0,,0,0,0,0.863916,0,3.1418,1,1,0,0,0,0,0,0.428349,0.571651
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","4","PWins",0.0736,0,0.0736453,0.641009,1,1,1,1,0.906046,0.330376,,,0,,,,,0,0,1,1,11.0375,8.8125,1000.16,998.181,0.15,0.251529,0,0.251529,0.123196,0,0,0,0,,0,0,0,0.935971,0,3.25665,1,1,0,0,0,0,0,0,1
