Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.9,0.7,0.5,0.30000000000000004,0.09999999999999998,0
Settles,False Negatives,Probabilities,0.02129701846961199,0.02137878346469666,0.0765299450267204,0.06893768697328927,0.19444964933413383,0.38260474743832346
P Abandons,False Negatives,Values,1,0
P Abandons,False Negatives,Probabilities,0.023415750954933118,0.08254061840727751
D Defaults,False Negatives,Values,0,0
D Defaults,False Negatives,Probabilities,0.0234155666316195,0.08253990774004574
P Loses,False Negatives,Values,1.6,0
P Loses,False Negatives,Probabilities,0.003986929007027869,0.007458225422289928
P Wins,False Negatives,Values,0.6,0
P Wins,False Negatives,Probabilities,0.0074582420800220805,0.003986929050010322
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.9,0.7,0.5,0.3,0.1,0
Settles,False Positives,Probabilities,0.021296275455255743,0.02137774366666571,0.07652982498228532,0.06894240226942423,0.19445850106469237,0.3825930832684522
P Abandons,False Positives,Values,0,0
P Abandons,False Positives,Probabilities,0.08254061840727751,0.023415750954933118
D Defaults,False Positives,Values,1,0
D Defaults,False Positives,Probabilities,0.0234155666316195,0.08253990774004574
P Loses,False Positives,Values,0.6,0
P Loses,False Positives,Probabilities,0.007458225422289928,0.003986929007027869
P Wins,False Positives,Values,1.6,0.6000000000000001
P Wins,False Positives,Probabilities,0.003986929050010322,0.0074582420800220805
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0,0
Settles,Total Expenditures,Probabilities,0.38260474743832346,0.3825930832684522
P Abandons,Total Expenditures,Values,0,0
P Abandons,Total Expenditures,Probabilities,0.08254061840727751,0.023415750954933118
D Defaults,Total Expenditures,Values,0,0
D Defaults,Total Expenditures,Probabilities,0.0234155666316195,0.08253990774004574
P Loses,Total Expenditures,Values,1.2,1.2
P Loses,Total Expenditures,Probabilities,0.007458225422289928,0.003986929007027869
P Wins,Total Expenditures,Values,1.2000000000000002,1.2000000000000002
P Wins,Total Expenditures,Probabilities,0.003986929050010322,0.0074582420800220805
