"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","All",1,0,1,0.499995,0.603291,0.0691186,1,1,0.760148,0.1,,,0,,,,,0,0,0.069119,0.297026,10.1927,9.40383,10.1927,9.40383,0.403446,0.168405,0.33738,0.505785,0.166258,0.245878,0,0,0,,0,0,0,0.499994,0,7.5023E-06,0.603291,0.0691186,0.396709,0.534172,0,0,0,0.0485886,0.02053
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","DisputeArises",1,0,1,0.499995,0.603291,0.0691186,1,1,0.760148,0.1,,,0,,,,,0,0,0.069119,0.297026,10.1927,9.40383,10.1927,9.40383,0.403446,0.168405,0.33738,0.505785,0.166258,0.245878,0,0,0,,0,0,0,0.499994,0,7.5023E-06,0.603291,0.0691186,0.396709,0.534172,0,0,0,0.0485886,0.02053
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","PFiles",0.6033,0,0.603291,0.671204,1,0.114569,1,1,0.760148,0.1,,,0,,,,,0,0,0.114569,0.297026,10.3195,9.0118,10.3195,9.0118,0.668742,0.279144,0.446217,0.725361,0.275586,0.294546,0,0,0,,0,0,0,0.715762,0,0.322451,1,0.114569,0,0.885431,0,0,0,0.0805393,0.03403
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","DAnswers",0.0691,0,0.0691186,0.351864,1,1,1,1,0.760148,0.1,,,0,,,,,0,0,1,0.297026,9.69703,9.10297,9.69703,9.10297,1.2,0.657092,0.325356,0.982447,0.626037,0.429272,0,0,0,,0,0,0,0.298449,0,1.89238,1,1,0,0,0,0,0,0.702974,0.297026
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","Litigated",0.0691,0,0.0691186,0.351864,1,1,1,1,0.760148,0.1,,,0,,,,,0,0,1,0.297026,9.69703,9.10297,9.69703,9.10297,1.2,0.657092,0.325356,0.982447,0.626037,0.429272,0,0,0,,0,0,0,0.298449,0,1.89238,1,1,0,0,0,0,0,0.702974,0.297026
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","Not Litigated",0.9309,0,0.930881,0.510994,0.573835,0,1,1,,,,,0,,,,,0,0,0,,10.2295,9.42617,10.2295,9.42617,0.344301,0.13212,0.338273,0.470392,0.13212,0.232261,0,0,0,,0,0,0,0.514959,0,-0.140503,0.573835,0,0.426165,0.573835,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","Settles",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","Tried",0.0691,0,0.0691186,0.351864,1,1,1,1,0.760148,0.1,,,0,,,,,0,0,1,0.297026,9.69703,9.10297,9.69703,9.10297,1.2,0.657092,0.325356,0.982447,0.626037,0.429272,0,0,0,,0,0,0,0.298449,0,1.89238,1,1,0,0,0,0,0,0.702974,0.297026
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Timing 1","-8.882000000000001E-16","584","PWins",0.0205,0,0.02053,0.509449,1,1,1,1,0.793423,0.1,,,0,,,,,0,0,1,1,10.4,8.4,10.4,8.4,1.2,1.08771,0.307371,1.39509,1.43297,0.184423,0,0,0,,0,0,0,0.512286,0,1.97798,1,1,0,0,0,0,0,0,1
