Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.062350063266005964,0.2998863003703585
D Doesn't Answer,False Negatives,Values,0.30000000000000004,0
D Doesn't Answer,False Negatives,Probabilities,0.346946202626981,0.0735857477116266
Settles,False Negatives,Values,1,0.8,0
Settles,False Negatives,Probabilities,0.0033125178924046732,0.00041855251338710083,0.025147058093906497
P Abandons,False Negatives,Values,1.3,0
P Abandons,False Negatives,Probabilities,0.035992809015828575,0.0681443659906884
D Defaults,False Negatives,Values,0.30000000000000004,0
D Defaults,False Negatives,Probabilities,0.039230279583603436,0.02136670453950939
P Loses,False Negatives,Values,2.8,0
P Loses,False Negatives,Probabilities,0.004008072979256606,0.007869974254552487
P Wins,False Negatives,Values,0.6,0
P Wins,False Negatives,Probabilities,0.007735415173014235,0.004005935988879161
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.2998863003703585,0.062350063266005964
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.0735857477116266,0.346946202626981
Settles,False Positives,Values,0.8,0.6,0
Settles,False Positives,Probabilities,0.0003340909477967475,0.02481296714610975,0.0037310704057917743
P Abandons,False Positives,Values,0.3,0
P Abandons,False Positives,Probabilities,0.0681443659906884,0.035992809015828575
D Defaults,False Positives,Values,1.3,0.30000000000000004
D Defaults,False Positives,Probabilities,0.02136670453950939,0.039230279583603436
P Loses,False Positives,Values,0.6,0
P Loses,False Positives,Probabilities,0.007869974254552487,0.004008072979256606
P Wins,False Positives,Values,2.8,1.7999999999999998
P Wins,False Positives,Probabilities,0.004005935988879161,0.007735415173014235
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.2998863003703585,0.062350063266005964
D Doesn't Answer,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
D Doesn't Answer,Total Expenditures,Probabilities,0.0735857477116266,0.346946202626981
Settles,Total Expenditures,Values,0.6000000000000001,0.6000000000000001,0.6,0.6
Settles,Total Expenditures,Probabilities,0.0003340909477967475,0.00041855251338710083,0.02481296714610975,0.0033125178924046732
P Abandons,Total Expenditures,Values,0.6,0.6
P Abandons,Total Expenditures,Probabilities,0.0681443659906884,0.035992809015828575
D Defaults,Total Expenditures,Values,0.6000000000000001,0.6000000000000001
D Defaults,Total Expenditures,Probabilities,0.02136670453950939,0.039230279583603436
P Loses,Total Expenditures,Values,2.4,2.4
P Loses,Total Expenditures,Probabilities,0.007869974254552487,0.004008072979256606
P Wins,Total Expenditures,Values,2.4,2.4
P Wins,Total Expenditures,Probabilities,0.004005935988879161,0.007735415173014235
