"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","All",1,0,1,0.499992,0.639022,0.555005,1,1,0.573904,0.434512,,,0.345839,,,,,0.143473,0.0619381,0.003755,0.746924,10.2431,9.49286,19.736,0.264045,1000.05,999.403,0.264045,0.135875,0.286946,0.42282,0.0964759,0.217279,0,0.264045,0,0.345839,0.55,0.143473,0.0619381,0,0.499991,0,-1.85688E-05,0.639022,0.555005,0.360978,0.0840173,0.345839,0.143473,0.0619381,0.00095035,0.0028049
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","DisputeArises",1,0,1,0.499992,0.639022,0.555005,1,1,0.573904,0.434512,,,0.345839,,,,,0.143473,0.0619381,0.003755,0.746924,10.2431,9.49286,19.736,0.264045,1000.05,999.403,0.264045,0.135875,0.286946,0.42282,0.0964759,0.217279,0,0.264045,0,0.345839,0.55,0.143473,0.0619381,0,0.499991,0,-1.85688E-05,0.639022,0.555005,0.360978,0.0840173,0.345839,0.143473,0.0619381,0.00095035,0.0028049
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","PFiles",0.639,0,0.639022,0.655582,1,0.868522,1,1,0.573904,0.434512,,,0.5412,,,,,0.22452,0.0969263,0.005877,0.746924,10.3804,9.20638,19.5868,0.413201,1000.07,999.066,0.413201,0.212629,0.360773,0.573402,0.150974,0.251752,0,0.413201,0,0.5412,0.55,0.22452,0.0969263,0,0.694165,0,0.557785,1,0.868522,0,0.131478,0.5412,0.22452,0.0969263,0.0014872,0.0043893
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","DAnswers",0.555,0,0.555005,0.625231,1,1,1,1,0.573904,0.434512,,,0.623127,,,,,0.258508,0.111599,0.006766,0.746924,10.3093,9.23762,19.547,0.453045,1000.06,999.105,0.453045,0.233404,0.394392,0.627796,0.162416,0.286713,0,0.453045,0,0.623127,0.55,0.258508,0.111599,0,0.659281,0,0.908196,1,1,0,0,0.623127,0.258508,0.111599,0.00171233,0.0050538
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","Litigated",0.555,0,0.555005,0.625231,1,1,1,1,0.573904,0.434512,,,0.623127,,,,,0.258508,0.111599,0.006766,0.746924,10.3093,9.23762,19.547,0.453045,1000.06,999.105,0.453045,0.233404,0.394392,0.627796,0.162416,0.286713,0,0.453045,0,0.623127,0.55,0.258508,0.111599,0,0.659281,0,0.908196,1,1,0,0,0.623127,0.258508,0.111599,0.00171233,0.0050538
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","Not Litigated",0.445,0,0.444995,0.343792,0.188805,0,1,1,,,,,0,,,,,0,0,0,,10.1605,9.81119,19.9717,0.0283208,1000.03,999.775,0.0283208,0.0142345,0.152936,0.167171,0.0142345,0.130679,0,0.0283208,0,0,,0,0,0,0.301321,0,-1.13276,0.188805,0,0.811195,0.188805,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","Settles",0.3458,0,0.345839,0.691526,1,1,1,1,0.55,0.55,,,1,,,,,0,0,0,,10.4,9.15,19.55,0.45,1000.1,999.165,0.45,0.210326,0.451534,0.661861,0.178778,0.270921,0,0.45,0,1,0.55,0,0,0,0.752557,0,-0.153691,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","Tried",0.0038,0,0.00375522,0.676688,1,1,1,1,0.751954,0.178473,,,0,,,,,0,0,1,0.746924,10.5914,8.50861,19.1,0.9,999.228,988.822,0.9,1.03905,0.359442,1.39849,1.5609,0.898604,0,0.9,0,0,,0,0,0,0.747957,0,6.1919,1,1,0,0,0,0,0,0.253076,0.746924
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Relative Costs 0.5","5.684E-14","1.805E-08","3","PWins",0.0028,0,0.00280486,0.72196,1,1,1,1,0.751954,0.189135,,,0,,,,,0,0,1,1,11.3,7.8,19.1,0.9,1000.17,984.99,0.9,1.39111,0,1.39111,2.08977,0,0,0.9,0,0,,0,0,0,0.808891,0,6.09627,1,1,0,0,0,0,0,0,1
