"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","All",1,0,1,0.499992,0.49999,0.132466,1,1,0.335361,0.187397,,,0.0648113,,,,,0.0642891,0.0022091,0.001157,0.737179,10.2406,9.52891,19.7695,0.230518,1000.04,999.437,0.230518,0.0947513,0.282462,0.377214,0.0849398,0.22544,0,0.230518,0,0.0648113,0.312548,0.0642891,0.0022091,0,0.499991,0,-1.85688E-05,0.49999,0.132466,0.50001,0.367524,0.0648113,0.0642891,0.0022091,0.00030405,0.0008528
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","DisputeArises",1,0,1,0.499992,0.49999,0.132466,1,1,0.335361,0.187397,,,0.0648113,,,,,0.0642891,0.0022091,0.001157,0.737179,10.2406,9.52891,19.7695,0.230518,1000.04,999.437,0.230518,0.0947513,0.282462,0.377214,0.0849398,0.22544,0,0.230518,0,0.0648113,0.312548,0.0642891,0.0022091,0,0.499991,0,-1.85688E-05,0.49999,0.132466,0.50001,0.367524,0.0648113,0.0642891,0.0022091,0.00030405,0.0008528
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","PFiles",0.5,0,0.49999,0.723349,1,0.264938,1,1,0.335361,0.187397,,,0.129625,,,,,0.128581,0.00441829,0.002314,0.737179,10.4812,9.0578,19.539,0.461045,1000.08,998.873,0.461045,0.189506,0.346083,0.535589,0.169883,0.232036,0,0.461045,0,0.129625,0.312548,0.128581,0.00441829,0,0.781148,0,0.736614,1,0.264938,0,0.735062,0.129625,0.128581,0.00441829,0.00060812,0.0017057
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","DAnswers",0.1325,0,0.132466,0.529768,1,1,1,1,0.335361,0.187397,,,0.489266,,,,,0.485324,0.0166767,0.008733,0.737179,9.87397,9.21817,19.0921,0.90786,999.925,999.055,0.90786,0.347892,0.584156,0.932048,0.273824,0.659174,0,0.90786,0,0.489266,0.312548,0.485324,0.0166767,0,0.541344,0,3.08372,1,1,0,0,0.489266,0.485324,0.0166767,0.00229533,0.0064381
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","Litigated",0.1325,0,0.132466,0.529768,1,1,1,1,0.335361,0.187397,,,0.489266,,,,,0.485324,0.0166767,0.008733,0.737179,9.87397,9.21817,19.0921,0.90786,999.925,999.055,0.90786,0.347892,0.584156,0.932048,0.273824,0.659174,0,0.90786,0,0.489266,0.312548,0.485324,0.0166767,0,0.541344,0,3.08372,1,1,0,0,0.489266,0.485324,0.0166767,0.00229533,0.0064381
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","Not Litigated",0.8675,0,0.867534,0.495446,0.423642,0,1,1,,,,,0,,,,,0,0,0,,10.2965,9.57636,19.8729,0.127093,1000.06,999.495,0.127093,0.0560985,0.236396,0.292494,0.0560985,0.159212,0,0.127093,0,0,,0,0,0,0.493676,0,-0.470884,0.423642,0,0.576358,0.423642,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","Settles",0.0648,0,0.0648113,0.59272,1,1,1,1,0.304499,0.320598,,,1,,,,,0,0,0,,10.0125,9.08745,19.1,0.9,1000,999.012,0.9,0.326691,0.613168,0.939859,0.294325,0.598936,0,0.9,0,1,0.312548,0,0,0,0.631066,0,2.17164,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","Tried",0.0012,0,0.00115689,0.668726,1,1,1,1,0.65,0.05,,,0,,,,,0,0,1,0.737179,10.2006,7.99936,18.2,1.8,999.612,979.611,1.8,1.32121,0.501027,1.82224,2.28443,0.765305,0,1.8,0,0,,0,0,0,0.738277,0,6.33211,1,1,0,0,0,0,0,0.262821,0.737179
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Relative Costs 0.5","0","3","PWins",0.0009,0,0.000852833,0.715459,1,1,1,1,0.65,0.05,,,0,,,,,0,0,1,1,10.7,7.5,18.2,1.8,1000.14,972.497,1.8,1.69809,0.240572,1.93867,3.04238,0.0721715,0,1.8,0,0,,0,0,0,0.801906,0,6.24142,1,1,0,0,0,0,0,0,1
