"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","All",1,0,1,0.499992,1,1,1,1,0.84329,0.127629,,,0.204637,,,,,0.29236,0.296325,0.124187,0.528401,10.4579,9.46754,19.9255,0.0745123,10.4579,9.46754,0.0745123,0.156604,0.125,0.281604,0.182076,0.15573,0,0.0745123,0,0.204637,0.428945,0.333605,0.33757,0.0824907,0.499991,0,-1.85688E-05,1,1,0,0,0.204637,0.29236,0.296325,0.0585666,0.0656206
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","DisputeArises",1,0,1,0.499992,1,1,1,1,0.84329,0.127629,,,0.204637,,,,,0.29236,0.296325,0.124187,0.528401,10.4579,9.46754,19.9255,0.0745123,10.4579,9.46754,0.0745123,0.156604,0.125,0.281604,0.182076,0.15573,0,0.0745123,0,0.204637,0.428945,0.333605,0.33757,0.0824907,0.499991,0,-1.85688E-05,1,1,0,0,0.204637,0.29236,0.296325,0.0585666,0.0656206
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PFiles",1,0,1,0.499992,1,1,1,1,0.84329,0.127629,,,0.204637,,,,,0.29236,0.296325,0.124187,0.528401,10.4579,9.46754,19.9255,0.0745123,10.4579,9.46754,0.0745123,0.156604,0.125,0.281604,0.182076,0.15573,0,0.0745123,0,0.204637,0.428945,0.333605,0.33757,0.0824907,0.499991,0,-1.85688E-05,1,1,0,0,0.204637,0.29236,0.296325,0.0585666,0.0656206
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","DAnswers",1,0,1,0.499992,1,1,1,1,0.84329,0.127629,,,0.204637,,,,,0.29236,0.296325,0.124187,0.528401,10.4579,9.46754,19.9255,0.0745123,10.4579,9.46754,0.0745123,0.156604,0.125,0.281604,0.182076,0.15573,0,0.0745123,0,0.204637,0.428945,0.333605,0.33757,0.0824907,0.499991,0,-1.85688E-05,1,1,0,0,0.204637,0.29236,0.296325,0.0585666,0.0656206
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","Litigated",1,0,1,0.499992,1,1,1,1,0.84329,0.127629,,,0.204637,,,,,0.29236,0.296325,0.124187,0.528401,10.4579,9.46754,19.9255,0.0745123,10.4579,9.46754,0.0745123,0.156604,0.125,0.281604,0.182076,0.15573,0,0.0745123,0,0.204637,0.428945,0.333605,0.33757,0.0824907,0.499991,0,-1.85688E-05,1,1,0,0,0.204637,0.29236,0.296325,0.0585666,0.0656206
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","Settles",0.2046,0,0.204637,0.451082,1,1,1,1,0.42854,0.42935,,,1,,,,,0,0,0,,10.4289,9.57105,20,0,10.4289,9.57105,0,0.0585521,0.069065,0.127617,0.0318438,0.048091,0,0,0,1,0.428945,0,0,0,0.439458,0,-1.76447,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","Tried",0.1242,0,0.124187,0.520522,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.528401,10.2625,9.13752,19.4,0.6,10.2625,9.13752,0.6,0.640379,0.313348,0.953727,0.889496,0.595361,0,0.6,0,0,,0,0,0,0.528502,0,3.17492,1,1,0,0,0,0,0,0.471599,0.528401
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PWins",0.0656,0,0.0656206,0.631096,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11.3,8.1,19.4,0.6,11.3,8.1,0.6,1.21192,0,1.21192,1.68337,0,0,0.6,0,0,,0,0,0,0.68808,0,3.1262,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","DWins",0.0586,0,0.0585666,0.396629,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,9.1,10.3,19.4,0.6,9.1,10.3,0.6,0,0.664437,0.664437,0,1.26243,0,0.6,0,0,,0,0,0,0.349704,0,3.22952,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","Abandoned",0.6712,0,0.671175,0.511106,1,1,1,1,0.95,0.05,,,0,,,,,0.435594,0.441501,0,,10.503,9.49705,20,0,10.503,9.49705,0,0.0969869,0.107204,0.204191,0.0969869,0.107204,0,0,0,0,,0.497046,0.502954,0.122905,0.513171,0,-0.0495068,1,1,0,0,0,0.435594,0.441501,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","Rounds1",0.9175,0,0.917509,0.498676,1,1,1,1,0.833696,0.134609,,,0.223036,,,,,0.318645,0.322967,0.135353,0.528401,10.4542,9.46462,19.9188,0.0812115,10.4542,9.46462,0.0812115,0.14916,0.112809,0.261969,0.176921,0.146302,0,0.0812115,0,0.223036,0.428945,0.318645,0.322967,0,0.498085,0,0.278248,1,1,0,0,0.223036,0.318645,0.322967,0.0638322,0.0715204
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Timing 0","0","3","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
